#=====================================================
# File created:        Sat-09-Mar-2024-at-11-48-40PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.550
# Run time (s):        9.382998
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -407.6888  0.3037 
   00001    0.7250    -567.2551  0.2856 
   00002    0.7000    -668.4466  0.3166 
   00003    0.6500    -704.4289  0.3053 
   00004    0.7000    -706.9397  0.2987 
   00005    0.6500    -687.8616  0.3027 
   00006    0.6600    -669.5659  0.3149 
   00007    0.6625    -683.5540  0.3185 
   00008    0.6625    -698.7498  0.3525 
   00009    0.6700    -687.4924  0.3320 
   00010    0.6825    -707.9937  0.3179 
   00011    0.6725    -695.0826  0.3158 
   00012    0.6650    -704.9482  0.3063 
   00013    0.6350    -655.3103  0.3189 
   00014    0.6375    -647.8761  0.2887 
   00015    0.7375    -610.1760  0.2775 
   00016    0.6975    -655.6804  0.3188 
   00017    0.6375    -668.1516  0.2843 
   00018    0.6025    -677.9352  0.2590 
   00019    0.6700    -665.4912  0.2717 
   00020    0.6450    -721.1437  0.2659 
   00021    0.6925    -683.7661  0.2767 
   00022    0.6375    -678.7811  0.2996 
   00023    0.6600    -698.2677  0.3080 
   00024    0.6200    -691.1883  0.3069 
   00025    0.6350    -687.3388  0.3049 
   00026    0.6575    -643.0550  0.3054 
   00027    0.6750    -687.4058  0.2632 
   00028    0.6100    -718.8451  0.2653 
   00029    0.6350    -745.8169  0.3213 
   00030    0.5850    -772.3798  0.3221 
   00031    0.6375    -724.4948  0.3308 
   00032    0.6400    -678.0885  0.2948 
   00033    0.6450    -672.9517  0.2957 
   00034    0.6475    -684.1763  0.2753 
   00035    0.6500    -751.7729  0.2971 
   00036    0.6425    -749.9234  0.2943 
   00037    0.6425    -737.1653  0.3319 
   00038    0.6250    -730.7587  0.2957 
   00039    0.6550    -699.4612  0.2823 
   00040    0.6450    -698.3817  0.2711 
   00041    0.6300    -653.6770  0.3075 
   00042    0.6650    -687.5375  0.2866 
   00043    0.6600    -723.6960  0.3239 
   00044    0.6350    -707.3547  0.3184 
   00045    0.6325    -696.1306  0.3254 
   00046    0.6725    -668.1245  0.3142 
   00047    0.6625    -712.2753  0.2873 
   00048    0.6550    -674.2833  0.2944 
   00049    0.6400    -703.1474  0.2870 
