#=====================================================
# File created:        Sat-09-Mar-2024-at-11-44-52PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.350
# Run time (s):        9.369001
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -408.2510  0.2618 
   00001    0.6750    -598.2979  0.2716 
   00002    0.6625    -715.7556  0.2561 
   00003    0.6100    -809.4024  0.2707 
   00004    0.6025    -887.9800  0.2804 
   00005    0.5450    -932.3282  0.3030 
   00006    0.5750    -989.2387  0.2889 
   00007    0.5200   -1040.9641  0.2843 
   00008    0.5300   -1069.5913  0.2988 
   00009    0.5450   -1099.1047  0.2947 
   00010    0.4875   -1125.2416  0.3176 
   00011    0.5000   -1164.1216  0.3120 
   00012    0.4675   -1190.5418  0.3062 
   00013    0.4575   -1217.6660  0.3127 
   00014    0.4300   -1232.8422  0.3216 
   00015    0.5000   -1226.9757  0.3310 
   00016    0.4925   -1232.0155  0.3410 
   00017    0.4650   -1244.8707  0.3384 
   00018    0.4800   -1246.6042  0.3600 
   00019    0.4625   -1256.2679  0.3656 
   00020    0.4625   -1253.8341  0.3690 
   00021    0.4900   -1263.4250  0.3712 
   00022    0.4950   -1261.1936  0.3790 
   00023    0.4700   -1271.5441  0.3729 
   00024    0.4875   -1284.0107  0.3803 
   00025    0.4750   -1288.0516  0.3836 
   00026    0.4900   -1286.7424  0.3927 
   00027    0.5050   -1285.8715  0.4005 
   00028    0.4475   -1285.7154  0.3999 
   00029    0.4475   -1302.7414  0.4089 
   00030    0.4900   -1304.0819  0.4074 
   00031    0.4950   -1305.6135  0.4101 
   00032    0.4300   -1312.4489  0.4227 
   00033    0.4500   -1311.7010  0.4277 
   00034    0.4400   -1306.6221  0.4255 
   00035    0.4900   -1299.8937  0.4205 
   00036    0.4125   -1304.0017  0.4248 
   00037    0.4650   -1316.7993  0.4452 
   00038    0.4950   -1318.7486  0.4383 
   00039    0.4200   -1322.8626  0.4402 
   00040    0.4450   -1319.5527  0.4503 
   00041    0.4400   -1321.6127  0.4524 
   00042    0.4450   -1328.6772  0.4635 
   00043    0.4875   -1341.0708  0.4545 
   00044    0.4200   -1342.2612  0.4555 
   00045    0.4900   -1330.3703  0.4682 
   00046    0.3825   -1341.8526  0.4767 
   00047    0.4100   -1351.1101  0.4973 
   00048    0.4850   -1354.5743  0.4980 
