#=====================================================
# File created:        Fri-08-Mar-2024-at-06-24-27PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.500
# Run time (s):        1.207250
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -87.1485  0.2692 
   00001    0.8100    -142.1907  0.3629 
   00002    0.6900    -152.1219  0.3963 
   00003    0.6900    -166.9547  0.4075 
   00004    0.5900    -159.6117  0.3380 
   00005    0.7700    -153.0474  0.3375 
   00006    0.7100    -154.0197  0.3682 
   00007    0.6600    -174.3781  0.3299 
   00008    0.7300    -169.6511  0.3332 
   00009    0.6100    -185.0059  0.2820 
   00010    0.6300    -178.9034  0.3265 
   00011    0.6400    -161.8400  0.2619 
   00012    0.6600    -163.1202  0.2721 
   00013    0.7800    -166.8663  0.2885 
   00014    0.7600    -192.5373  0.3984 
   00015    0.6900    -193.4587  0.3694 
   00016    0.6700    -188.3138  0.3517 
   00017    0.6300    -192.2874  0.2792 
   00018    0.6300    -215.2043  0.2701 
   00019    0.5500    -223.0523  0.3495 
   00020    0.6100    -171.1695  0.3727 
   00021    0.5700    -164.1678  0.3458 
   00022    0.7000    -165.0834  0.4251 
   00023    0.7300    -184.4415  0.3394 
   00024    0.6600    -175.1249  0.3405 
   00025    0.5900    -145.0965  0.3680 
   00026    0.7400    -164.3019  0.3692 
   00027    0.7000    -153.4410  0.3367 
   00028    0.7700    -154.4583  0.2891 
   00029    0.5200    -169.4465  0.3246 
   00030    0.6600    -162.9774  0.3041 
   00031    0.6700    -172.7867  0.3258 
   00032    0.6700    -147.2268  0.3770 
   00033    0.6900    -153.9075  0.2726 
   00034    0.6600    -171.3444  0.3014 
   00035    0.6400    -165.8420  0.3398 
   00036    0.7400    -172.8639  0.3251 
   00037    0.7600    -165.3015  0.2883 
   00038    0.7200    -152.2418  0.3239 
   00039    0.7400    -162.0486  0.3092 
   00040    0.6800    -176.2509  0.3261 
   00041    0.6700    -172.6532  0.2967 
   00042    0.5700    -178.7127  0.3345 
   00043    0.6400    -192.9719  0.3281 
   00044    0.6100    -156.1715  0.3179 
   00045    0.7400    -161.9566  0.3163 
   00046    0.7000    -156.0065  0.3709 
   00047    0.6800    -171.9087  0.3086 
   00048    0.6700    -152.7920  0.3341 
   00049    0.6300    -169.8454  0.2949 
   00050    0.6000    -168.3856  0.3256 
   00051    0.7000    -166.5876  0.3226 
   00052    0.7100    -162.4936  0.3236 
   00053    0.6900    -157.4340  0.3192 
   00054    0.7000    -204.7598  0.3301 
   00055    0.5700    -194.7613  0.3079 
   00056    0.7000    -167.0417  0.3812 
   00057    0.5800    -179.5552  0.3295 
   00058    0.6600    -187.5193  0.3718 
   00059    0.5700    -183.8522  0.3740 
   00060    0.6400    -181.6281  0.4404 
   00061    0.6300    -199.7557  0.4459 
   00062    0.6100    -196.2367  0.4618 
   00063    0.6400    -201.0457  0.4554 
   00064    0.5600    -226.0142  0.4501 
   00065    0.6000    -207.5009  0.4502 
   00066    0.5900    -190.8674  0.4692 
   00067    0.6200    -174.4438  0.4593 
   00068    0.6400    -168.3428  0.4628 
   00069    0.6600    -141.8171  0.3628 
   00070    0.7300    -142.0097  0.3336 
   00071    0.6700    -171.8795  0.3289 
   00072    0.6200    -150.6782  0.3100 
   00073    0.7100    -153.8015  0.3860 
   00074    0.7000    -160.1409  0.4096 
   00075    0.7300    -176.0033  0.4051 
   00076    0.7800    -176.4217  0.3951 
   00077    0.6500    -183.0717  0.4243 
   00078    0.7000    -165.8388  0.3772 
   00079    0.6200    -200.0756  0.3034 
   00080    0.5500    -196.7873  0.3814 
   00081    0.6300    -214.1343  0.4180 
   00082    0.5100    -200.6381  0.4094 
   00083    0.5500    -200.5336  0.2998 
   00084    0.5800    -167.8605  0.2629 
   00085    0.6500    -146.3514  0.4052 
   00086    0.7500    -164.7338  0.3163 
   00087    0.6100    -194.6178  0.4086 
   00088    0.6000    -187.7126  0.3168 
   00089    0.6000    -193.7382  0.2866 
   00090    0.6900    -160.3454  0.3083 
   00091    0.6700    -155.5719  0.3675 
   00092    0.6400    -165.8601  0.4399 
   00093    0.6400    -210.1770  0.4293 
   00094    0.5500    -202.3172  0.4294 
   00095    0.5400    -201.0842  0.4235 
   00096    0.6200    -205.2374  0.4446 
   00097    0.5800    -194.8304  0.4655 
   00098    0.5800    -199.1216  0.4304 
   00099    0.5700    -181.9725  0.4147 
   00100    0.7500    -193.1513  0.3893 
