#=====================================================
# File created:        Fri-08-Mar-2024-at-06-24-31PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.500
# Run time (s):        1.190127
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -105.0783  0.3551 
   00001    0.7200    -165.0833  0.3926 
   00002    0.6700    -185.0179  0.4486 
   00003    0.6900    -178.7100  0.3608 
   00004    0.6400    -171.3169  0.4109 
   00005    0.6700    -167.8126  0.3125 
   00006    0.6800    -160.1311  0.3194 
   00007    0.6700    -177.3668  0.3353 
   00008    0.6000    -172.4241  0.3472 
   00009    0.7200    -169.9768  0.3480 
   00010    0.6400    -192.3493  0.3619 
   00011    0.5600    -174.8716  0.3091 
   00012    0.6900    -166.0370  0.2840 
   00013    0.6800    -145.1624  0.2910 
   00014    0.7400    -142.2279  0.3016 
   00015    0.7100    -172.3862  0.3676 
   00016    0.5800    -189.0957  0.4274 
   00017    0.6600    -167.4161  0.3161 
   00018    0.6400    -191.4093  0.2600 
   00019    0.5000    -194.4279  0.3127 
   00020    0.5800    -195.7098  0.3493 
   00021    0.6700    -157.2059  0.3339 
   00022    0.6500    -156.7092  0.3572 
   00023    0.7300    -175.2014  0.2938 
   00024    0.6500    -207.0243  0.3093 
   00025    0.5800    -198.6963  0.3726 
   00026    0.6800    -180.4169  0.4130 
   00027    0.6500    -167.6417  0.3556 
   00028    0.6500    -176.4445  0.3586 
   00029    0.6600    -172.4769  0.3439 
   00030    0.6000    -179.1764  0.4181 
   00031    0.6700    -173.9454  0.4003 
   00032    0.6300    -182.6664  0.4399 
   00033    0.5600    -201.9152  0.4621 
   00034    0.6000    -186.2493  0.4444 
   00035    0.5900    -174.6374  0.4821 
   00036    0.7300    -188.6212  0.5159 
   00037    0.5500    -213.3532  0.5598 
   00038    0.5600    -195.9530  0.5306 
   00039    0.6700    -181.0155  0.4905 
   00040    0.6100    -176.2730  0.4876 
   00041    0.6800    -176.0636  0.4883 
   00042    0.6300    -173.8371  0.4598 
   00043    0.6700    -176.3549  0.4855 
   00044    0.6300    -178.7281  0.3648 
   00045    0.6700    -176.0131  0.3592 
   00046    0.6000    -193.2759  0.3582 
   00047    0.6200    -174.8009  0.2647 
   00048    0.5200    -177.2090  0.3000 
   00049    0.7200    -173.5001  0.3294 
   00050    0.6600    -193.0747  0.3073 
   00051    0.5800    -201.6715  0.3061 
   00052    0.5900    -195.1452  0.3389 
   00053    0.6400    -176.8555  0.3630 
   00054    0.6200    -192.0900  0.3342 
   00055    0.6900    -175.0807  0.3037 
   00056    0.6200    -182.5710  0.3194 
   00057    0.6100    -193.3311  0.2792 
   00058    0.6500    -189.9306  0.2826 
   00059    0.6800    -177.9823  0.3233 
   00060    0.6300    -178.6434  0.4039 
   00061    0.6500    -186.8008  0.4248 
   00062    0.6200    -174.6565  0.3477 
   00063    0.7500    -145.3853  0.3362 
   00064    0.6800    -152.6297  0.2911 
   00065    0.7500    -147.1297  0.3193 
   00066    0.6900    -153.0429  0.3256 
   00067    0.6500    -177.7425  0.4068 
   00068    0.6400    -152.0494  0.4228 
   00069    0.6700    -190.5215  0.4795 
   00070    0.5400    -192.9856  0.4693 
   00071    0.6800    -170.7326  0.4685 
   00072    0.6700    -156.8854  0.3796 
   00073    0.7300    -161.9959  0.4249 
   00074    0.7300    -178.7451  0.3853 
   00075    0.7300    -161.1226  0.3920 
   00076    0.5600    -159.7362  0.4026 
   00077    0.5500    -165.9760  0.3623 
   00078    0.7600    -153.6990  0.4254 
   00079    0.6300    -164.2786  0.4528 
   00080    0.5800    -172.1601  0.4440 
   00081    0.6100    -175.7688  0.4501 
   00082    0.6500    -162.3196  0.3640 
   00083    0.6500    -156.0235  0.3567 
   00084    0.6500    -153.7619  0.3672 
   00085    0.6500    -168.5344  0.3574 
   00086    0.7400    -154.4088  0.3017 
   00087    0.6400    -182.0867  0.3417 
   00088    0.6900    -163.1605  0.3425 
   00089    0.6500    -170.6648  0.3550 
   00090    0.6100    -186.8345  0.3804 
   00091    0.7000    -198.0320  0.3836 
   00092    0.5700    -208.1835  0.3679 
   00093    0.7000    -184.7196  0.2558 
   00094    0.6800    -189.8084  0.3295 
   00095    0.7300    -184.4642  0.2879 
   00096    0.6000    -165.1140  0.3262 
   00097    0.5800    -195.8038  0.4536 
   00098    0.6200    -175.6932  0.4466 
   00099    0.5900    -189.7488  0.4545 
   00100    0.6400    -177.4732  0.4099 
