#=====================================================
# File created:        Fri-08-Mar-2024-at-06-26-59PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 2.000
# Run time (s):        1.210134
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -84.5660  0.2998 
   00001    0.7900    -130.2882  0.3685 
   00002    0.7200    -143.6040  0.3370 
   00003    0.7000    -167.3505  0.3755 
   00004    0.6200    -179.5790  0.3256 
   00005    0.6300    -185.7616  0.3815 
   00006    0.7100    -161.2855  0.3040 
   00007    0.6900    -163.7595  0.3323 
   00008    0.6800    -188.3665  0.4106 
   00009    0.7500    -176.0287  0.3465 
   00010    0.7100    -162.0510  0.3185 
   00011    0.6600    -161.0409  0.3072 
   00012    0.7200    -159.5630  0.3282 
   00013    0.7500    -165.2776  0.3314 
   00014    0.6400    -165.4417  0.3821 
   00015    0.7400    -140.4641  0.3303 
   00016    0.7200    -162.1286  0.2815 
   00017    0.6800    -185.0760  0.3769 
   00018    0.7300    -160.3917  0.3727 
   00019    0.8000    -162.0263  0.3568 
   00020    0.7000    -170.0043  0.2910 
   00021    0.7000    -159.5337  0.2803 
   00022    0.7600    -157.4153  0.2736 
   00023    0.7600    -176.4372  0.2952 
   00024    0.7700    -196.5966  0.3265 
   00025    0.6800    -157.8313  0.3429 
   00026    0.7500    -162.6697  0.3276 
   00027    0.7600    -169.4718  0.4387 
   00028    0.7000    -166.6659  0.4555 
   00029    0.6400    -163.0941  0.4883 
   00030    0.7000    -172.9641  0.4300 
   00031    0.6900    -176.8718  0.4624 
   00032    0.7700    -177.5184  0.4804 
   00033    0.6900    -134.6879  0.3533 
   00034    0.7600    -133.6066  0.4042 
   00035    0.7500    -137.0958  0.4099 
   00036    0.7400    -178.3588  0.4189 
   00037    0.6900    -154.9619  0.4017 
   00038    0.7200    -127.6867  0.3455 
   00039    0.7500    -128.9191  0.3179 
   00040    0.7600    -143.2886  0.4339 
   00041    0.7700    -152.6958  0.5173 
   00042    0.7100    -180.3128  0.4095 
   00043    0.6700    -166.1626  0.4356 
   00044    0.6700    -162.9214  0.3801 
   00045    0.8100    -157.0667  0.3225 
   00046    0.7000    -160.5596  0.3523 
   00047    0.6700    -138.4973  0.3349 
   00048    0.7100    -134.3612  0.3386 
   00049    0.7800    -150.1315  0.3765 
   00050    0.7100    -159.4220  0.3454 
   00051    0.7700    -169.6236  0.4070 
   00052    0.7100    -148.2116  0.3852 
   00053    0.7400    -142.1678  0.4206 
   00054    0.7400    -136.9877  0.3626 
   00055    0.7900    -150.3582  0.3547 
   00056    0.7600    -133.4257  0.2896 
   00057    0.6800    -140.9666  0.2847 
   00058    0.7900    -142.2271  0.2897 
   00059    0.7600    -157.7597  0.3483 
   00060    0.7400    -169.9120  0.3322 
   00061    0.7100    -155.9030  0.3464 
   00062    0.6800    -153.5231  0.3184 
   00063    0.7500    -144.6825  0.3203 
   00064    0.7000    -173.7475  0.3731 
   00065    0.6300    -161.4589  0.3554 
   00066    0.7200    -168.8037  0.2903 
   00067    0.7800    -174.9641  0.3306 
   00068    0.7500    -166.4136  0.3044 
   00069    0.7100    -157.6268  0.2975 
   00070    0.7100    -176.5811  0.3329 
   00071    0.7600    -164.6197  0.3893 
   00072    0.7000    -145.3988  0.3464 
   00073    0.7200    -168.1189  0.3544 
   00074    0.7800    -149.8969  0.2698 
   00075    0.7000    -160.2065  0.3183 
   00076    0.6700    -170.3613  0.3203 
   00077    0.7500    -158.2311  0.2732 
   00078    0.7500    -161.8958  0.3306 
   00079    0.7600    -136.5095  0.3432 
   00080    0.6900    -162.3363  0.3635 
   00081    0.7300    -162.3278  0.3376 
   00082    0.7600    -164.3897  0.3776 
   00083    0.6700    -157.1384  0.3531 
   00084    0.7900    -169.3700  0.3444 
   00085    0.6300    -180.9558  0.3513 
   00086    0.7600    -174.9938  0.3732 
   00087    0.6700    -160.6758  0.3896 
   00088    0.7400    -149.7992  0.4251 
   00089    0.6300    -154.9831  0.3850 
   00090    0.7700    -144.7995  0.4105 
   00091    0.8100    -141.2341  0.3772 
   00092    0.7500    -127.0201  0.3963 
   00093    0.8000    -131.3894  0.3239 
   00094    0.8000    -144.2204  0.3232 
   00095    0.7300    -157.9430  0.3077 
   00096    0.7600    -161.4243  0.3225 
   00097    0.7200    -179.0970  0.2918 
   00098    0.6300    -193.5627  0.2880 
   00099    0.6700    -185.3012  0.3083 
   00100    0.6400    -187.0425  0.2783 
