#=====================================================
# File created:        Sat-09-Mar-2024-at-11-45-38PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        9.542004
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -432.9317  0.2800 
   00001    0.6350    -589.2190  0.2685 
   00002    0.6350    -736.9134  0.2835 
   00003    0.6125    -798.7214  0.3368 
   00004    0.5525    -883.0777  0.3552 
   00005    0.4650    -933.2042  0.3539 
   00006    0.5225    -974.8278  0.3630 
   00007    0.4800   -1004.1011  0.3626 
   00008    0.4975   -1048.0774  0.3608 
   00009    0.4725   -1072.8057  0.3690 
   00010    0.4975   -1086.2342  0.3856 
   00011    0.4225   -1086.5668  0.3863 
   00012    0.4700   -1083.3549  0.3800 
   00013    0.4550   -1081.6744  0.3775 
   00014    0.4725   -1118.2053  0.3594 
   00015    0.4525   -1097.9787  0.3440 
   00016    0.4675   -1112.8839  0.3400 
   00017    0.4900   -1132.0059  0.3391 
   00018    0.4525   -1135.0880  0.3209 
   00019    0.4275   -1142.9439  0.3226 
   00020    0.4550   -1148.4777  0.3403 
   00021    0.4225   -1172.2702  0.3248 
   00022    0.4600   -1187.3875  0.3374 
   00023    0.4325   -1185.6581  0.3380 
   00024    0.4325   -1190.4046  0.3197 
   00025    0.4500   -1187.7280  0.3263 
   00026    0.4750   -1173.5062  0.3509 
   00027    0.4525   -1193.2814  0.3320 
   00028    0.4125   -1202.6374  0.3367 
   00029    0.4250   -1194.4592  0.3502 
   00030    0.4025   -1201.9738  0.3312 
   00031    0.4375   -1184.2137  0.3109 
   00032    0.4500   -1169.8672  0.3069 
   00033    0.4325   -1148.8916  0.3031 
   00034    0.4350   -1143.4320  0.3076 
   00035    0.4275   -1160.1022  0.3237 
   00036    0.4250   -1170.6722  0.3211 
   00037    0.4800   -1161.7553  0.3137 
   00038    0.4675   -1168.4908  0.3287 
   00039    0.4150   -1164.9261  0.3294 
   00040    0.4375   -1195.5704  0.3564 
   00041    0.4100   -1185.8764  0.3696 
   00042    0.4375   -1205.5502  0.3469 
   00043    0.4150   -1205.2853  0.3410 
   00044    0.4275   -1212.7297  0.3720 
   00045    0.4175   -1199.8931  0.3595 
   00046    0.4775   -1217.6272  0.3611 
   00047    0.4525   -1207.6688  0.3531 
   00048    0.4550   -1204.8595  0.3535 
   00049    0.4525   -1211.9405  0.3700 
   00050    0.4450   -1206.1450  0.3731 
   00051    0.4650   -1197.0268  0.3873 
   00052    0.4175   -1180.4033  0.3703 
   00053    0.4100   -1200.2788  0.3716 
   00054    0.4275   -1215.5020  0.3819 
   00055    0.4850   -1230.7425  0.3819 
   00056    0.4075   -1231.2708  0.3787 
   00057    0.4100   -1239.4994  0.3749 
   00058    0.4250   -1240.0758  0.3821 
   00059    0.4225   -1209.1362  0.3596 
   00060    0.3750   -1212.9848  0.3524 
   00061    0.4350   -1229.6860  0.3428 
   00062    0.4125   -1224.7576  0.3425 
   00063    0.4425   -1221.4195  0.3219 
   00064    0.4475   -1239.7391  0.3211 
   00065    0.4675   -1236.4053  0.3123 
   00066    0.4100   -1239.3094  0.3202 
   00067    0.4350   -1245.9531  0.3186 
   00068    0.4100   -1261.6743  0.3355 
   00069    0.4150   -1239.4208  0.3273 
   00070    0.3950   -1243.7035  0.3061 
