#=====================================================
# File created:        Sat-09-Mar-2024-at-11-46-55PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        9.266011
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -405.3989  0.3099 
   00001    0.7100    -592.6557  0.3143 
   00002    0.5875    -675.4953  0.2782 
   00003    0.6100    -738.6953  0.2822 
   00004    0.5675    -767.2839  0.2599 
   00005    0.5500    -813.8993  0.2898 
   00006    0.5600    -818.8518  0.3163 
   00007    0.5350    -832.0555  0.3442 
   00008    0.5100    -857.7136  0.3228 
   00009    0.5175    -874.3189  0.3257 
   00010    0.4625    -923.0140  0.3577 
   00011    0.5300    -929.6127  0.3297 
   00012    0.4725    -942.2122  0.3014 
   00013    0.5025    -948.4178  0.2664 
   00014    0.5175    -913.7231  0.2831 
   00015    0.4825    -943.3991  0.2819 
   00016    0.4875    -933.0908  0.2635 
   00017    0.4700    -919.0619  0.2692 
   00018    0.5125    -925.6314  0.3034 
   00019    0.4775    -945.8986  0.3446 
   00020    0.4725    -952.3315  0.3142 
   00021    0.5550    -922.6000  0.2869 
   00022    0.4975    -924.9306  0.2759 
   00023    0.5100    -940.4278  0.2617 
   00024    0.5100    -919.3721  0.2878 
   00025    0.4975    -947.3167  0.3188 
   00026    0.4800    -929.2800  0.3471 
   00027    0.5175    -975.3927  0.3823 
   00028    0.5000    -953.4637  0.3770 
   00029    0.5350    -935.3608  0.4193 
   00030    0.4600    -980.2084  0.4254 
   00031    0.4275    -985.3041  0.4338 
   00032    0.4700    -996.8732  0.4414 
   00033    0.4450   -1010.2578  0.4274 
   00034    0.4700   -1013.1955  0.4461 
   00035    0.4550    -990.4660  0.4612 
   00036    0.4475   -1022.1213  0.4682 
   00037    0.4450   -1028.2259  0.4340 
   00038    0.4850   -1021.1179  0.4199 
   00039    0.4525    -989.5054  0.4355 
   00040    0.4725    -991.6112  0.4203 
   00041    0.4575    -956.2051  0.4224 
   00042    0.4600    -965.9220  0.4307 
   00043    0.5150    -917.2173  0.4011 
   00044    0.4800    -918.4914  0.3922 
   00045    0.5075    -936.6338  0.3960 
   00046    0.4500    -938.9777  0.4083 
   00047    0.5375    -904.4724  0.4134 
   00048    0.5275    -870.8077  0.3975 
   00049    0.5375    -862.4298  0.4021 
   00050    0.5325    -905.0077  0.3999 
   00051    0.4900    -910.9823  0.4070 
   00052    0.5250    -907.1685  0.3846 
   00053    0.4975    -896.3075  0.3636 
   00054    0.5150    -871.3217  0.4029 
   00055    0.4975    -850.8990  0.4144 
   00056    0.5000    -915.4301  0.4478 
   00057    0.4975    -931.2748  0.4272 
   00058    0.5150    -938.8410  0.4603 
   00059    0.4675    -924.6375  0.4368 
   00060    0.5275    -909.5102  0.4113 
   00061    0.4900    -922.6800  0.3977 
   00062    0.5525    -922.4476  0.3920 
   00063    0.4825    -921.5120  0.4052 
   00064    0.4925    -953.7689  0.4208 
   00065    0.5000    -962.7736  0.4256 
   00066    0.4800    -965.5240  0.4175 
   00067    0.4525    -987.7505  0.4380 
   00068    0.4325    -961.7119  0.4131 
   00069    0.4700    -960.9636  0.3829 
   00070    0.5300    -967.0832  0.3839 
   00071    0.4550    -934.1479  0.3948 
   00072    0.4725    -911.8338  0.3826 
   00073    0.4700    -930.2384  0.3813 
   00074    0.5300    -925.4204  0.3632 
   00075    0.5150    -928.4523  0.3369 
   00076    0.5200    -900.9937  0.3136 
   00077    0.5250    -907.2219  0.2891 
   00078    0.4850    -903.5865  0.2971 
   00079    0.4950    -938.1336  0.3171 
   00080    0.4850    -968.1339  0.2920 
   00081    0.4700    -943.5893  0.2673 
   00082    0.5000    -958.3343  0.2585 
   00083    0.5200    -945.6984  0.2960 
   00084    0.5125    -932.9023  0.3235 
   00085    0.5475    -952.7114  0.3298 
   00086    0.4900    -943.6941  0.3405 
   00087    0.4825    -977.9022  0.3286 
   00088    0.4800    -993.8769  0.3241 
   00089    0.4600    -994.2475  0.3376 
   00090    0.4925    -953.6342  0.3367 
   00091    0.4975    -977.9425  0.3463 
   00092    0.5150    -941.3305  0.3340 
   00093    0.5600    -938.2650  0.3239 
   00094    0.4750    -935.3330  0.3117 
   00095    0.5225    -888.8155  0.3336 
   00096    0.5025    -925.1925  0.3459 
   00097    0.4525    -963.1131  0.3308 
   00098    0.4850    -984.2092  0.3351 
   00099    0.4775    -984.1257  0.3357 
   00100    0.4275    -973.5703  0.3398 
   00101    0.4500    -955.9241  0.3088 
   00102    0.4900    -931.4305  0.3190 
   00103    0.5325    -932.9561  0.3269 
   00104    0.5275    -911.5954  0.3382 
   00105    0.5075    -930.6645  0.3215 
   00106    0.5125    -946.5511  0.3196 
   00107    0.4650    -901.9091  0.3079 
   00108    0.4775    -929.4441  0.2729 
   00109    0.4775    -921.9328  0.2790 
   00110    0.4975    -919.1113  0.2675 
   00111    0.5125    -902.6435  0.3036 
   00112    0.5275    -890.0355  0.3151 
   00113    0.5125    -859.7084  0.3223 
   00114    0.5350    -914.2621  0.3287 
   00115    0.5175    -887.5215  0.3618 
   00116    0.5250    -938.4086  0.3793 
   00117    0.5050    -947.4989  0.3694 
   00118    0.5000    -956.5852  0.3905 
   00119    0.4875    -964.4421  0.3645 
   00120    0.4600    -960.4754  0.3600 
   00121    0.4775    -913.1405  0.3338 
   00122    0.5125    -926.9324  0.3300 
   00123    0.5200    -920.3761  0.3241 
   00124    0.5100    -946.1505  0.3247 
   00125    0.5225    -947.9692  0.3316 
   00126    0.5125    -949.9526  0.3198 
   00127    0.5200    -931.9511  0.3433 
   00128    0.4900    -948.1299  0.3686 
   00129    0.4475    -954.4820  0.3827 
   00130    0.5175    -935.9790  0.3810 
   00131    0.4650    -931.1052  0.3452 
   00132    0.5050    -933.8413  0.3618 
   00133    0.5300    -922.6524  0.3773 
   00134    0.4925    -946.2259  0.3858 
   00135    0.5250    -918.4382  0.3828 
   00136    0.4950    -929.7530  0.3761 
   00137    0.4925    -966.3673  0.3885 
   00138    0.4775    -956.3443  0.4169 
   00139    0.5175    -945.4293  0.4371 
   00140    0.5000    -949.7262  0.4306 
   00141    0.4825    -928.7034  0.4284 
   00142    0.5200    -950.6022  0.4087 
   00143    0.5325    -943.7623  0.3744 
   00144    0.4975    -917.2573  0.3907 
   00145    0.5175    -879.3849  0.4155 
   00146    0.5325    -902.6313  0.4195 
   00147    0.4750    -933.1531  0.3934 
   00148    0.4675    -959.0718  0.3991 
   00149    0.4900    -969.4756  0.3966 
   00150    0.4750    -953.7215  0.3979 
   00151    0.5050    -916.4852  0.3953 
