#=====================================================
# File created:        Sat-09-Mar-2024-at-11-48-31PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.500
# Run time (s):        9.382000
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -412.3999  0.3128 
   00001    0.7000    -608.4053  0.3120 
   00002    0.7100    -667.1033  0.3184 
   00003    0.7000    -662.3727  0.3181 
   00004    0.6700    -713.4723  0.2747 
   00005    0.6650    -722.5341  0.2900 
   00006    0.6700    -714.9492  0.3036 
   00007    0.6975    -705.3181  0.2948 
   00008    0.6525    -745.1322  0.3037 
   00009    0.6250    -713.2753  0.2791 
   00010    0.6325    -710.8624  0.2813 
   00011    0.6325    -756.8022  0.2772 
   00012    0.5925    -763.6398  0.2592 
   00013    0.6375    -718.7009  0.2641 
   00014    0.6575    -749.9520  0.2841 
   00015    0.6600    -688.6830  0.2956 
   00016    0.6500    -763.1066  0.3174 
   00017    0.6425    -745.0045  0.3112 
   00018    0.6225    -731.5639  0.3012 
   00019    0.6675    -733.6771  0.3021 
   00020    0.6325    -749.6001  0.3340 
   00021    0.6500    -705.1010  0.3152 
   00022    0.6175    -731.6188  0.3016 
   00023    0.6525    -747.1912  0.2980 
   00024    0.6425    -756.7886  0.2790 
   00025    0.6350    -757.5580  0.3102 
   00026    0.6450    -781.7604  0.3209 
   00027    0.6150    -775.0137  0.3694 
   00028    0.6225    -797.4587  0.4079 
   00029    0.5800    -748.4302  0.3975 
   00030    0.5875    -722.4117  0.3445 
   00031    0.6350    -719.1166  0.2937 
   00032    0.6825    -754.5063  0.2966 
   00033    0.6500    -747.3307  0.3376 
   00034    0.6450    -717.2548  0.2661 
   00035    0.6075    -760.5880  0.2881 
   00036    0.6525    -743.3319  0.3192 
   00037    0.5925    -730.5664  0.2776 
   00038    0.6625    -730.4286  0.2713 
   00039    0.6500    -731.5550  0.2837 
   00040    0.6025    -748.5157  0.2709 
   00041    0.6075    -741.5843  0.3010 
   00042    0.6550    -679.4497  0.3052 
   00043    0.6575    -758.3055  0.2971 
   00044    0.6525    -730.3094  0.3197 
   00045    0.6125    -697.1547  0.3130 
   00046    0.6400    -686.1938  0.3006 
   00047    0.6500    -720.5522  0.3169 
   00048    0.6025    -715.4200  0.3161 
   00049    0.5950    -721.8918  0.3195 
   00050    0.6300    -696.6474  0.3169 
   00051    0.6325    -698.5765  0.2954 
   00052    0.6600    -741.8391  0.2727 
   00053    0.6050    -762.3243  0.2924 
   00054    0.6025    -777.0920  0.2785 
   00055    0.6300    -730.0120  0.2947 
   00056    0.6325    -733.3926  0.2711 
   00057    0.6300    -762.3795  0.2644 
   00058    0.6200    -778.7663  0.2894 
   00059    0.6100    -761.8523  0.2841 
