#=====================================================
# File created:        Sat-09-Mar-2024-at-11-26-54PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        4.449113
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2475.1936  0.2561 
   00001    0.6864   -3703.6341  0.2708 
   00002    0.6232   -4463.8238  0.2818 
   00003    0.5816   -5008.3526  0.2971 
   00004    0.5740   -5466.1186  0.2993 
   00005    0.5704   -5731.1728  0.3051 
   00006    0.5228   -6006.3653  0.3128 
   00007    0.5244   -6262.4684  0.3159 
   00008    0.5080   -6437.4780  0.3217 
   00009    0.4828   -6640.4632  0.3339 
   00010    0.4788   -6838.6922  0.3354 
   00011    0.4704   -6957.9904  0.3426 
   00012    0.4600   -7110.6306  0.3482 
   00013    0.4640   -7158.1325  0.3483 
   00014    0.4576   -7253.8452  0.3542 
   00015    0.4488   -7342.2552  0.3627 
   00016    0.4548   -7404.2105  0.3620 
   00017    0.4392   -7507.1803  0.3634 
   00018    0.4468   -7497.6691  0.3603 
   00019    0.4500   -7513.4346  0.3589 
   00020    0.4444   -7584.1256  0.3635 
   00021    0.4480   -7605.4779  0.3629 
   00022    0.4584   -7673.9127  0.3658 
   00023    0.4464   -7718.1762  0.3668 
   00024    0.4396   -7729.8744  0.3640 
   00025    0.4504   -7718.8392  0.3729 
   00026    0.4380   -7783.0960  0.3680 
   00027    0.4500   -7775.6598  0.3730 
   00028    0.4388   -7822.1731  0.3775 
   00029    0.4412   -7832.8637  0.3851 
   00030    0.4412   -7844.8812  0.3840 
   00031    0.4348   -7807.5791  0.3820 
   00032    0.4364   -7852.9367  0.3815 
   00033    0.4312   -7878.7949  0.3751 
   00034    0.4480   -7861.2441  0.3753 
   00035    0.4348   -7861.0059  0.3727 
   00036    0.4480   -7836.3143  0.3684 
   00037    0.4324   -7890.7592  0.3668 
   00038    0.4164   -7918.3969  0.3657 
   00039    0.4348   -7938.3151  0.3645 
   00040    0.4488   -8001.2495  0.3733 
   00041    0.4324   -7994.7080  0.3755 
   00042    0.4308   -8010.1392  0.3759 
   00043    0.4208   -7999.1833  0.3795 
   00044    0.4360   -7994.7457  0.3728 
   00045    0.4380   -7970.4506  0.3751 
   00046    0.4284   -7989.3916  0.3826 
   00047    0.4336   -7996.9569  0.3831 
   00048    0.4232   -7997.6002  0.3762 
   00049    0.4352   -7996.0295  0.3775 
   00050    0.4320   -8009.4970  0.3737 
