#=====================================================
# File created:        Sat-09-Mar-2024-at-11-25-37PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        4.176216
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2406.8811  0.2649 
   00001    0.6744   -3547.5878  0.2706 
   00002    0.6192   -4392.7078  0.2795 
   00003    0.6016   -4936.4436  0.2865 
   00004    0.5776   -5366.6527  0.2901 
   00005    0.5188   -5716.1486  0.3031 
   00006    0.5280   -6012.6361  0.2926 
   00007    0.5112   -6259.0615  0.3060 
   00008    0.5148   -6449.4539  0.3197 
   00009    0.5136   -6549.5207  0.3166 
   00010    0.5048   -6726.5664  0.3242 
   00011    0.4968   -6887.0392  0.3278 
   00012    0.5000   -6963.5417  0.3223 
   00013    0.4736   -7042.3924  0.3265 
   00014    0.4640   -7122.2648  0.3296 
   00015    0.4592   -7230.8853  0.3389 
   00016    0.4492   -7324.3400  0.3415 
   00017    0.4544   -7418.6046  0.3410 
   00018    0.4580   -7448.5445  0.3431 
   00019    0.4472   -7506.8748  0.3447 
   00020    0.4580   -7534.4623  0.3437 
   00021    0.4452   -7538.7633  0.3410 
   00022    0.4560   -7600.8201  0.3423 
   00023    0.4440   -7613.8247  0.3422 
   00024    0.4552   -7660.5234  0.3466 
   00025    0.4480   -7761.3493  0.3515 
   00026    0.4180   -7806.6039  0.3532 
   00027    0.4344   -7838.3629  0.3579 
   00028    0.4340   -7813.4119  0.3626 
   00029    0.4408   -7791.8999  0.3661 
   00030    0.4396   -7817.5700  0.3702 
   00031    0.4308   -7829.3518  0.3661 
   00032    0.4484   -7848.8531  0.3655 
   00033    0.4204   -7915.3610  0.3708 
   00034    0.4452   -7920.2489  0.3784 
   00035    0.4268   -7958.4296  0.3842 
   00036    0.4276   -7980.8625  0.3957 
   00037    0.4232   -8025.6852  0.4000 
   00038    0.4288   -8055.0997  0.3989 
   00039    0.4324   -8034.1765  0.3947 
   00040    0.4176   -8058.3833  0.3967 
   00041    0.4236   -8064.8371  0.3965 
   00042    0.4108   -8066.7793  0.4005 
   00043    0.4112   -8069.9760  0.3990 
   00044    0.4204   -8066.8971  0.3975 
   00045    0.4272   -8067.0413  0.4026 
   00046    0.4316   -8053.0936  0.4065 
   00047    0.4444   -8052.1368  0.4078 
   00048    0.4340   -8070.4759  0.4076 
   00049    0.4444   -8121.1624  0.4132 
   00050    0.4240   -8075.9353  0.4132 
