#=====================================================
# File created:        Sat-09-Mar-2024-at-04-13-14PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.625005
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2602.0069  0.2724 
   00001    0.4968   -2527.4682  0.2624 
   00002    0.5004   -2522.7166  0.2517 
   00003    0.4984   -2355.3600  0.2566 
   00004    0.5088   -2378.8186  0.2642 
   00005    0.5232   -2404.7619  0.2572 
   00006    0.5064   -2434.0813  0.2590 
   00007    0.5212   -2495.7398  0.2518 
   00008    0.4960   -2482.2910  0.2673 
   00009    0.5308   -2499.4482  0.2701 
   00010    0.5200   -2495.8006  0.2696 
   00011    0.5160   -2461.1983  0.2688 
   00012    0.5036   -2512.2996  0.2713 
   00013    0.4996   -2553.7942  0.2716 
   00014    0.5276   -2603.2241  0.2719 
   00015    0.4976   -2661.5490  0.2705 
   00016    0.4972   -2620.7242  0.2668 
   00017    0.4648   -2501.5478  0.2700 
   00018    0.5012   -2423.7999  0.2709 
   00019    0.4988   -2376.4484  0.2613 
   00020    0.4960   -2446.7716  0.2596 
   00021    0.4944   -2522.4491  0.2606 
   00022    0.4864   -2525.6754  0.2631 
   00023    0.5172   -2550.6988  0.2537 
   00024    0.4664   -2480.3483  0.2588 
   00025    0.5160   -2535.0559  0.2608 
   00026    0.5272   -2603.9261  0.2617 
   00027    0.4852   -2546.5786  0.2695 
   00028    0.4564   -2525.3608  0.2655 
   00029    0.4956   -2514.8199  0.2629 
   00030    0.5164   -2527.2647  0.2598 
   00031    0.5152   -2482.3737  0.2588 
   00032    0.5176   -2442.0462  0.2545 
   00033    0.4944   -2475.6099  0.2637 
   00034    0.5156   -2456.6686  0.2612 
   00035    0.5208   -2492.5016  0.2732 
   00036    0.5032   -2451.6996  0.2716 
   00037    0.4992   -2453.4553  0.2698 
   00038    0.4912   -2499.9615  0.2702 
   00039    0.5008   -2516.9926  0.2660 
   00040    0.5188   -2542.4523  0.2626 
   00041    0.5016   -2553.1518  0.2539 
   00042    0.5016   -2481.9228  0.2666 
   00043    0.4996   -2472.3540  0.2783 
   00044    0.5060   -2592.5966  0.2758 
   00045    0.5084   -2616.7081  0.2846 
   00046    0.4796   -2577.8325  0.2884 
   00047    0.5092   -2588.5199  0.2812 
   00048    0.4980   -2532.6593  0.2851 
   00049    0.4840   -2459.1300  0.2768 
   00050    0.5124   -2530.4674  0.2859 
