#=====================================================
# File created:        Sat-09-Mar-2024-at-02-25-03PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.227999
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2557.6659  0.2648 
   00001    0.6852   -3771.7495  0.2718 
   00002    0.5992   -4549.2940  0.2730 
   00003    0.5704   -5111.7484  0.2697 
   00004    0.5492   -5627.8496  0.2686 
   00005    0.5364   -5986.0359  0.2686 
   00006    0.5168   -6262.4156  0.2659 
   00007    0.4796   -6460.4055  0.2596 
   00008    0.5100   -6659.4058  0.2585 
   00009    0.5020   -6817.6836  0.2600 
   00010    0.4672   -6941.9344  0.2652 
   00011    0.4600   -7067.9119  0.2732 
   00012    0.4708   -7174.4940  0.2641 
   00013    0.4668   -7227.3238  0.2657 
   00014    0.4636   -7286.6461  0.2667 
   00015    0.4632   -7309.9805  0.2695 
   00016    0.4320   -7351.9350  0.2703 
   00017    0.4616   -7435.3300  0.2797 
   00018    0.4528   -7547.8714  0.2711 
   00019    0.4388   -7552.2207  0.2677 
   00020    0.4588   -7610.2647  0.2692 
   00021    0.4440   -7643.2982  0.2664 
   00022    0.4492   -7630.3080  0.2621 
   00023    0.4500   -7669.4279  0.2630 
   00024    0.4564   -7684.3239  0.2594 
   00025    0.4408   -7727.2918  0.2645 
   00026    0.4424   -7814.5835  0.2681 
   00027    0.4384   -7846.5751  0.2671 
   00028    0.4452   -7861.3019  0.2697 
   00029    0.4228   -7829.5537  0.2663 
   00030    0.4444   -7855.3830  0.2786 
   00031    0.4404   -7922.5071  0.2793 
   00032    0.4156   -7929.8785  0.2850 
   00033    0.4344   -7909.7380  0.2847 
   00034    0.4392   -7911.9918  0.2846 
   00035    0.4332   -7934.3270  0.2882 
   00036    0.4364   -7968.9349  0.2834 
   00037    0.4136   -8032.2401  0.2799 
   00038    0.4040   -8052.6190  0.2804 
   00039    0.4236   -8132.2930  0.2797 
   00040    0.4444   -8150.7314  0.2818 
   00041    0.4340   -8167.7468  0.2781 
   00042    0.4232   -8108.9426  0.2837 
   00043    0.4284   -8131.0316  0.2856 
   00044    0.4188   -8092.3276  0.2857 
   00045    0.4372   -8088.3093  0.2896 
   00046    0.4200   -8143.2568  0.2899 
   00047    0.4168   -8194.7403  0.2972 
   00048    0.4196   -8191.9426  0.2890 
   00049    0.4064   -8181.9084  0.2884 
   00050    0.4288   -8183.3598  0.2864 
