#=====================================================
# File created:        Sat-09-Mar-2024-at-04-08-26PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.477003
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2524.6685  0.2703 
   00001    0.4744   -2595.6159  0.2753 
   00002    0.4884   -2529.5825  0.2719 
   00003    0.4960   -2485.7124  0.2715 
   00004    0.4936   -2510.6671  0.2678 
   00005    0.4572   -2356.0398  0.2712 
   00006    0.5340   -2371.9587  0.2678 
   00007    0.4768   -2357.2118  0.2633 
   00008    0.4832   -2271.2640  0.2622 
   00009    0.5208   -2320.6348  0.2606 
   00010    0.5180   -2406.0675  0.2690 
   00011    0.4896   -2442.7260  0.2618 
   00012    0.5212   -2428.2058  0.2660 
   00013    0.5040   -2495.7910  0.2628 
   00014    0.5192   -2536.1462  0.2668 
   00015    0.4712   -2540.7346  0.2679 
   00016    0.4904   -2556.5957  0.2556 
   00017    0.4784   -2536.4309  0.2611 
   00018    0.5040   -2593.7532  0.2616 
   00019    0.4956   -2619.1066  0.2661 
   00020    0.5004   -2602.7436  0.2569 
   00021    0.5180   -2608.3316  0.2588 
   00022    0.4880   -2527.0202  0.2571 
   00023    0.4776   -2552.6694  0.2632 
   00024    0.4744   -2568.3865  0.2590 
   00025    0.5040   -2512.3051  0.2607 
   00026    0.5144   -2460.6270  0.2533 
   00027    0.4916   -2428.2061  0.2605 
   00028    0.4836   -2448.1372  0.2593 
   00029    0.4604   -2403.8270  0.2565 
   00030    0.5144   -2459.6226  0.2687 
   00031    0.5060   -2522.0011  0.2668 
   00032    0.4760   -2432.8911  0.2627 
   00033    0.5220   -2474.3388  0.2649 
   00034    0.5104   -2479.5464  0.2604 
   00035    0.4876   -2370.2250  0.2600 
   00036    0.5168   -2426.2796  0.2582 
   00037    0.5008   -2438.3722  0.2651 
   00038    0.5160   -2445.9770  0.2669 
   00039    0.5076   -2429.8918  0.2573 
   00040    0.5176   -2504.7190  0.2689 
   00041    0.5060   -2556.2892  0.2762 
   00042    0.5068   -2589.8812  0.2842 
   00043    0.4716   -2475.9179  0.2815 
   00044    0.5000   -2412.9651  0.2718 
   00045    0.4960   -2445.9886  0.2630 
   00046    0.5024   -2509.5692  0.2547 
   00047    0.4824   -2507.7155  0.2586 
   00048    0.5020   -2503.8287  0.2588 
   00049    0.5076   -2468.6798  0.2645 
   00050    0.5296   -2498.1328  0.2644 
