#=====================================================
# File created:        Sat-09-Mar-2024-at-04-09-51PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.732019
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2630.1186  0.2647 
   00001    0.4996   -2545.3792  0.2701 
   00002    0.4852   -2554.8762  0.2663 
   00003    0.4888   -2443.4027  0.2617 
   00004    0.4984   -2392.5552  0.2789 
   00005    0.5080   -2439.3028  0.2667 
   00006    0.4860   -2368.0956  0.2639 
   00007    0.5204   -2456.7794  0.2700 
   00008    0.4984   -2507.5055  0.2682 
   00009    0.5112   -2457.7558  0.2664 
   00010    0.4984   -2378.3005  0.2740 
   00011    0.5184   -2361.6292  0.2767 
   00012    0.5288   -2489.1505  0.2721 
   00013    0.5000   -2535.6101  0.2713 
   00014    0.5056   -2544.7279  0.2774 
   00015    0.5064   -2532.9893  0.2749 
   00016    0.5104   -2562.8746  0.2668 
   00017    0.4904   -2594.2787  0.2673 
   00018    0.4800   -2586.5763  0.2743 
   00019    0.4832   -2539.7910  0.2720 
   00020    0.5012   -2628.4768  0.2711 
   00021    0.4800   -2542.1423  0.2717 
   00022    0.4792   -2411.2257  0.2714 
   00023    0.5064   -2468.3796  0.2671 
   00024    0.4988   -2461.0841  0.2729 
   00025    0.4664   -2459.3070  0.2747 
   00026    0.5060   -2510.8642  0.2678 
   00027    0.5128   -2685.7990  0.2582 
   00028    0.4860   -2672.5215  0.2522 
   00029    0.4900   -2690.3165  0.2618 
   00030    0.4752   -2609.1003  0.2562 
   00031    0.4868   -2575.2182  0.2658 
   00032    0.4860   -2564.9150  0.2718 
   00033    0.4848   -2504.0725  0.2724 
   00034    0.4936   -2464.6554  0.2650 
   00035    0.5160   -2505.7675  0.2702 
   00036    0.5056   -2478.0147  0.2708 
   00037    0.4952   -2518.5447  0.2677 
   00038    0.5180   -2486.5450  0.2653 
   00039    0.4992   -2554.5562  0.2606 
   00040    0.4864   -2585.4864  0.2645 
   00041    0.5028   -2592.6578  0.2630 
   00042    0.4844   -2465.1478  0.2588 
   00043    0.5080   -2548.3659  0.2514 
   00044    0.4888   -2455.5534  0.2530 
   00045    0.4936   -2495.4997  0.2560 
   00046    0.5152   -2451.7494  0.2559 
   00047    0.4980   -2446.7902  0.2558 
   00048    0.4980   -2459.8312  0.2541 
   00049    0.5056   -2435.6727  0.2547 
   00050    0.5148   -2593.5513  0.2592 
