#=====================================================
# File created:        Sat-09-Mar-2024-at-11-45-01PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        9.251097
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -368.0763  0.3146 
   00001    0.6975    -589.2053  0.3631 
   00002    0.6050    -687.5232  0.3686 
   00003    0.6725    -774.8552  0.3569 
   00004    0.5800    -871.6940  0.3818 
   00005    0.6125    -928.2869  0.3969 
   00006    0.5150    -973.8641  0.4104 
   00007    0.5225   -1020.8182  0.4438 
   00008    0.4650   -1072.5786  0.4458 
   00009    0.5250   -1134.9713  0.4917 
   00010    0.4625   -1160.7983  0.5131 
   00011    0.4525   -1185.9122  0.5256 
   00012    0.4525   -1190.1084  0.5281 
   00013    0.4875   -1198.0124  0.5382 
   00014    0.4625   -1224.2282  0.5536 
   00015    0.4725   -1233.5172  0.5475 
   00016    0.4425   -1246.4479  0.5452 
   00017    0.4775   -1241.6873  0.5484 
   00018    0.5175   -1238.2372  0.5576 
   00019    0.4500   -1241.4501  0.5648 
   00020    0.4300   -1252.4110  0.5813 
   00021    0.4425   -1252.2257  0.5853 
   00022    0.4750   -1264.2695  0.5838 
   00023    0.4300   -1270.3209  0.5843 
   00024    0.4675   -1275.8511  0.5991 
   00025    0.4525   -1269.3293  0.6006 
   00026    0.4625   -1281.0938  0.6105 
   00027    0.4525   -1295.9102  0.6183 
   00028    0.4525   -1294.3652  0.6255 
   00029    0.4500   -1297.0144  0.6422 
   00030    0.4650   -1317.0800  0.6477 
   00031    0.4325   -1318.1187  0.6587 
   00032    0.4650   -1334.9959  0.6605 
   00033    0.4525   -1334.6677  0.6613 
   00034    0.4500   -1339.5486  0.6670 
   00035    0.4175   -1348.2477  0.6710 
   00036    0.3900   -1356.6960  0.6607 
   00037    0.4325   -1366.1910  0.6698 
   00038    0.4000   -1377.6041  0.6822 
   00039    0.4375   -1377.6880  0.6831 
   00040    0.4000   -1381.1449  0.6888 
   00041    0.4725   -1390.4574  0.6774 
   00042    0.4650   -1383.4241  0.6882 
   00043    0.4575   -1393.4176  0.6755 
   00044    0.4550   -1387.0837  0.6671 
   00045    0.4200   -1387.9361  0.6724 
