#=====================================================
# File created:        Sat-09-Mar-2024-at-11-48-11PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.400
# Run time (s):        10.056001
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -461.4371  0.2990 
   00001    0.7100    -610.4007  0.3082 
   00002    0.6875    -674.4951  0.3174 
   00003    0.5875    -704.8285  0.3253 
   00004    0.6375    -739.2948  0.2957 
   00005    0.6100    -696.6692  0.3178 
   00006    0.6375    -722.2103  0.3268 
   00007    0.6575    -747.3751  0.3296 
   00008    0.6200    -755.6641  0.2596 
   00009    0.6300    -716.7813  0.2743 
   00010    0.6650    -652.1134  0.2876 
   00011    0.6500    -720.3262  0.2732 
   00012    0.6275    -701.4755  0.2952 
   00013    0.6600    -728.8571  0.2862 
   00014    0.6150    -737.1176  0.3250 
   00015    0.6200    -706.5554  0.3251 
   00016    0.6650    -703.3496  0.3489 
   00017    0.6075    -720.0527  0.3189 
   00018    0.6175    -753.2349  0.3202 
   00019    0.6200    -765.1456  0.3301 
   00020    0.5725    -755.6269  0.3440 
   00021    0.6475    -726.2849  0.3163 
   00022    0.6200    -710.6283  0.2999 
   00023    0.6075    -735.3464  0.2766 
   00024    0.6775    -765.5566  0.3072 
   00025    0.5575    -760.0630  0.3233 
   00026    0.5775    -757.2769  0.3421 
   00027    0.6325    -771.5318  0.3289 
   00028    0.6175    -735.1044  0.3135 
   00029    0.6200    -779.2175  0.3483 
   00030    0.6050    -764.9680  0.3354 
   00031    0.5975    -744.7201  0.3138 
   00032    0.5675    -772.2018  0.3277 
   00033    0.6150    -742.8768  0.2896 
   00034    0.5875    -761.4571  0.2725 
   00035    0.6350    -691.3120  0.2688 
   00036    0.6050    -727.9702  0.2667 
   00037    0.5900    -745.8018  0.2730 
   00038    0.6000    -744.2460  0.3031 
   00039    0.6425    -754.5808  0.3048 
   00040    0.6200    -769.9168  0.3011 
   00041    0.6150    -755.6538  0.2849 
   00042    0.5975    -788.0736  0.2877 
   00043    0.6225    -774.7429  0.2924 
   00044    0.6025    -792.9160  0.3161 
   00045    0.5925    -779.6768  0.3152 
   00046    0.6000    -768.0870  0.3164 
   00047    0.5700    -785.5102  0.2996 
   00048    0.6325    -776.4887  0.2729 
   00049    0.6275    -753.2261  0.2749 
   00050    0.5850    -701.3233  0.2649 
   00051    0.6150    -725.6498  0.2923 
   00052    0.6625    -678.4551  0.2690 
   00053    0.6450    -697.7762  0.2689 
   00054    0.6175    -792.4006  0.2996 
   00055    0.6000    -778.2760  0.3607 
   00056    0.6175    -719.2856  0.3307 
   00057    0.6175    -708.3313  0.3285 
   00058    0.6125    -741.4103  0.3383 
   00059    0.6100    -780.9198  0.3434 
   00060    0.6125    -762.1150  0.3689 
   00061    0.6100    -763.6907  0.3409 
   00062    0.6300    -766.9918  0.3535 
   00063    0.6200    -737.6897  0.3111 
   00064    0.5900    -776.2095  0.3021 
   00065    0.6225    -815.5580  0.2998 
   00066    0.6050    -787.5947  0.3342 
   00067    0.5750    -740.2349  0.3323 
   00068    0.6025    -766.4822  0.3401 
   00069    0.6350    -746.4220  0.3167 
   00070    0.5850    -757.3341  0.3304 
   00071    0.6150    -768.8377  0.3032 
   00072    0.6075    -762.0718  0.2687 
   00073    0.6450    -765.4660  0.2760 
   00074    0.5900    -812.8703  0.3132 
   00075    0.5950    -787.1282  0.3228 
   00076    0.6125    -794.0102  0.3283 
   00077    0.6175    -777.5419  0.3170 
   00078    0.5625    -810.2115  0.3404 
   00079    0.6000    -766.1840  0.3355 
   00080    0.6375    -724.8298  0.2896 
   00081    0.6650    -746.8384  0.2811 
   00082    0.6175    -779.7043  0.3115 
   00083    0.6000    -789.7668  0.3350 
   00084    0.5850    -772.2566  0.3319 
   00085    0.6050    -786.0954  0.3316 
   00086    0.5825    -793.8205  0.3742 
   00087    0.5400    -798.8479  0.3651 
   00088    0.5825    -784.6708  0.3516 
   00089    0.5700    -822.7407  0.3945 
   00090    0.5875    -827.6888  0.3895 
