#=====================================================
# File created:        Sat-09-Mar-2024-at-11-44-24PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        9.124001
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -367.7587  0.2761 
   00001    0.7200    -513.4052  0.2810 
   00002    0.6175    -634.4185  0.2974 
   00003    0.6550    -713.4219  0.2944 
   00004    0.5975    -766.2134  0.3131 
   00005    0.5850    -849.0615  0.3199 
   00006    0.6100    -905.1264  0.3227 
   00007    0.5675    -963.7766  0.3343 
   00008    0.5350   -1001.9996  0.3380 
   00009    0.5600   -1042.7033  0.3431 
   00010    0.5375   -1088.3427  0.3656 
   00011    0.5700   -1116.8588  0.3621 
   00012    0.5650   -1148.5983  0.3741 
   00013    0.5775   -1176.1636  0.3894 
   00014    0.5300   -1220.9186  0.3959 
   00015    0.5350   -1237.7023  0.3936 
   00016    0.5450   -1257.2179  0.4095 
   00017    0.4900   -1264.6932  0.4052 
   00018    0.5325   -1282.4148  0.4195 
   00019    0.5050   -1298.9884  0.4282 
   00020    0.4950   -1304.3581  0.4291 
   00021    0.4825   -1311.1685  0.4304 
   00022    0.4850   -1320.9857  0.4413 
   00023    0.5075   -1321.8778  0.4423 
   00024    0.5325   -1331.9630  0.4495 
   00025    0.4475   -1342.0787  0.4479 
   00026    0.4900   -1350.1680  0.4502 
   00027    0.5075   -1361.7779  0.4606 
   00028    0.5075   -1365.0939  0.4607 
   00029    0.4775   -1368.9840  0.4551 
   00030    0.5050   -1375.0258  0.4544 
   00031    0.4700   -1380.3780  0.4545 
   00032    0.4800   -1390.7585  0.4450 
   00033    0.4975   -1391.1131  0.4530 
   00034    0.4600   -1385.0352  0.4672 
   00035    0.5150   -1383.8538  0.4665 
   00036    0.5075   -1399.8643  0.4683 
   00037    0.4850   -1405.2048  0.4666 
   00038    0.4725   -1408.1404  0.4753 
   00039    0.5050   -1408.0244  0.4785 
   00040    0.4925   -1405.5037  0.4744 
   00041    0.4600   -1411.5623  0.4800 
   00042    0.5075   -1412.7182  0.4789 
   00043    0.4600   -1421.4762  0.4826 
   00044    0.4900   -1424.5395  0.4966 
   00045    0.4775   -1422.7550  0.5005 
   00046    0.4775   -1423.4650  0.4918 
   00047    0.4475   -1427.8390  0.4920 
   00048    0.5225   -1424.3148  0.4837 
   00049    0.5050   -1417.2050  0.4755 
   00050    0.4550   -1423.9356  0.4826 
   00051    0.4875   -1427.6547  0.4900 
   00052    0.5425   -1435.0849  0.4904 
   00053    0.4625   -1432.6331  0.4870 
   00054    0.4950   -1436.2885  0.4901 
   00055    0.4675   -1439.3532  0.4881 
   00056    0.4550   -1432.3294  0.4946 
   00057    0.4725   -1433.8961  0.4923 
   00058    0.5025   -1429.8254  0.4952 
   00059    0.4475   -1429.0581  0.4923 
   00060    0.4775   -1427.1785  0.4938 
   00061    0.4875   -1434.5906  0.4903 
   00062    0.4725   -1433.3099  0.4831 
   00063    0.4750   -1439.9559  0.4970 
   00064    0.4825   -1441.2435  0.5011 
   00065    0.4750   -1438.4170  0.4954 
   00066    0.5000   -1443.4292  0.4975 
   00067    0.4625   -1443.4372  0.5053 
   00068    0.4850   -1443.4740  0.5109 
   00069    0.4250   -1443.4662  0.5020 
   00070    0.5050   -1434.8000  0.4997 
   00071    0.4425   -1438.0533  0.5012 
   00072    0.4625   -1438.7333  0.5034 
   00073    0.4950   -1434.1448  0.5087 
   00074    0.4650   -1442.6052  0.5115 
   00075    0.4925   -1443.1129  0.5159 
   00076    0.4625   -1439.5545  0.5171 
   00077    0.4700   -1445.4441  0.5244 
   00078    0.4425   -1448.7400  0.5250 
   00079    0.4900   -1447.1507  0.5235 
   00080    0.4425   -1451.0784  0.5287 
   00081    0.4275   -1452.9666  0.5260 
   00082    0.4850   -1454.5342  0.5277 
   00083    0.4850   -1456.9285  0.5209 
   00084    0.4625   -1451.6211  0.5149 
   00085    0.4425   -1451.8069  0.5212 
   00086    0.4325   -1457.3383  0.5330 
   00087    0.4900   -1455.5968  0.5402 
   00088    0.4925   -1456.5699  0.5386 
   00089    0.4775   -1457.5042  0.5252 
   00090    0.5100   -1458.4752  0.5288 
   00091    0.5200   -1457.7064  0.5247 
   00092    0.5000   -1448.3610  0.5308 
   00093    0.4800   -1448.7656  0.5228 
   00094    0.4775   -1456.3102  0.5176 
   00095    0.5150   -1461.1200  0.5237 
   00096    0.5175   -1457.6335  0.5202 
   00097    0.4500   -1457.9981  0.5257 
   00098    0.4850   -1458.9034  0.5247 
   00099    0.5075   -1457.2487  0.5285 
   00100    0.5025   -1454.7344  0.5203 
   00101    0.4800   -1451.8842  0.5244 
   00102    0.5350   -1452.2603  0.5262 
   00103    0.4325   -1457.2788  0.5260 
   00104    0.4750   -1459.1553  0.5302 
   00105    0.4925   -1459.5122  0.5370 
   00106    0.4950   -1461.1574  0.5384 
   00107    0.4300   -1467.7592  0.5383 
   00108    0.4650   -1461.1129  0.5448 
   00109    0.4875   -1464.9064  0.5545 
   00110    0.4625   -1461.9671  0.5578 
   00111    0.4700   -1462.2420  0.5619 
   00112    0.4775   -1465.6496  0.5549 
   00113    0.4900   -1466.1126  0.5446 
   00114    0.4625   -1465.4193  0.5479 
   00115    0.4925   -1465.0109  0.5515 
   00116    0.4275   -1468.0934  0.5515 
   00117    0.4925   -1462.2302  0.5490 
   00118    0.4750   -1471.0644  0.5462 
   00119    0.4525   -1463.2687  0.5479 
   00120    0.4775   -1459.7619  0.5428 
   00121    0.5350   -1459.1283  0.5413 
   00122    0.5400   -1454.6798  0.5476 
   00123    0.5275   -1457.1561  0.5466 
   00124    0.4425   -1460.0851  0.5514 
   00125    0.5125   -1462.2142  0.5529 
   00126    0.4625   -1462.2074  0.5606 
   00127    0.5075   -1465.9141  0.5548 
   00128    0.4600   -1465.4768  0.5526 
   00129    0.4825   -1461.6931  0.5605 
   00130    0.4975   -1459.5368  0.5541 
   00131    0.4775   -1459.7898  0.5604 
   00132    0.4450   -1457.9003  0.5468 
   00133    0.5125   -1457.0162  0.5489 
   00134    0.4400   -1456.7205  0.5519 
   00135    0.5100   -1462.0288  0.5545 
   00136    0.4650   -1459.1272  0.5565 
   00137    0.4700   -1463.2210  0.5576 
   00138    0.4625   -1456.8356  0.5467 
   00139    0.4875   -1458.2352  0.5443 
   00140    0.4325   -1459.5307  0.5422 
