#=====================================================
# File created:        Sun-10-Mar-2024-at-09-08-10PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        4.915212
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -447.1912  0.2969 
   00001    0.6800    -663.6649  0.3251 
   00002    0.5725    -773.0947  0.3463 
   00003    0.5675    -834.2129  0.3674 
   00004    0.5100    -877.5291  0.3770 
   00005    0.5675    -918.7079  0.3838 
   00006    0.5350    -961.6534  0.4076 
   00007    0.5450   -1020.6027  0.3996 
   00008    0.5050   -1055.5750  0.3902 
   00009    0.4875   -1069.1213  0.3897 
   00010    0.4525   -1074.1172  0.3996 
   00011    0.4575   -1077.6242  0.4101 
   00012    0.4400   -1096.3117  0.4161 
   00013    0.4400   -1103.7311  0.4010 
   00014    0.3925   -1104.5157  0.3951 
   00015    0.4700   -1102.4521  0.3860 
   00016    0.4325   -1108.7136  0.3784 
   00017    0.4475   -1133.9325  0.3897 
   00018    0.4150   -1128.0818  0.3909 
   00019    0.4600   -1122.8521  0.3916 
   00020    0.4450   -1139.9095  0.4046 
   00021    0.4400   -1127.7405  0.4262 
   00022    0.4825   -1134.4757  0.4316 
   00023    0.4025   -1105.4685  0.3990 
   00024    0.4425   -1092.5396  0.3989 
   00025    0.4100   -1115.6768  0.3986 
   00026    0.4325   -1121.2787  0.3723 
   00027    0.4625   -1131.6018  0.3722 
   00028    0.4050   -1154.4562  0.3716 
   00029    0.4475   -1161.9771  0.3912 
   00030    0.4750   -1144.4309  0.3801 
   00031    0.4850   -1150.9207  0.4039 
   00032    0.4825   -1143.8959  0.4005 
   00033    0.5375   -1134.8254  0.4110 
   00034    0.4775   -1117.5175  0.3923 
   00035    0.4300   -1118.6170  0.3738 
   00036    0.4225   -1139.4714  0.3820 
   00037    0.4625   -1143.0057  0.3915 
   00038    0.4375   -1171.6065  0.4089 
   00039    0.4425   -1169.6339  0.3905 
   00040    0.4250   -1168.0184  0.4049 
   00041    0.4125   -1179.9000  0.4277 
   00042    0.4600   -1205.2002  0.4447 
   00043    0.4000   -1197.2615  0.4552 
   00044    0.4125   -1204.2964  0.4729 
   00045    0.4400   -1195.0241  0.4876 
   00046    0.3925   -1186.6404  0.5017 
   00047    0.4150   -1190.4000  0.5061 
   00048    0.4400   -1171.8354  0.5164 
   00049    0.4125   -1165.9449  0.5060 
   00050    0.4325   -1175.1365  0.5218 
   00051    0.4050   -1172.6055  0.5073 
   00052    0.4350   -1171.5963  0.5139 
   00053    0.4400   -1167.3346  0.5376 
   00054    0.4150   -1157.5693  0.5375 
   00055    0.4600   -1161.6595  0.5639 
   00056    0.4300   -1163.3223  0.5578 
   00057    0.4375   -1169.4569  0.5761 
   00058    0.3750   -1179.8968  0.5803 
   00059    0.4575   -1197.3180  0.5867 
   00060    0.4150   -1214.4715  0.5844 
   00061    0.3775   -1207.1387  0.5964 
   00062    0.4025   -1201.0654  0.6246 
   00063    0.4600   -1166.8302  0.6151 
   00064    0.4350   -1163.5913  0.6106 
   00065    0.4225   -1175.7780  0.6241 
   00066    0.3725   -1185.4084  0.6367 
   00067    0.4175   -1200.9654  0.6497 
   00068    0.4200   -1200.3735  0.6457 
   00069    0.4000   -1181.8685  0.6382 
   00070    0.4350   -1200.1639  0.6596 
   00071    0.4475   -1222.8035  0.6737 
   00072    0.4150   -1221.0324  0.6686 
   00073    0.4100   -1232.7220  0.6773 
   00074    0.4050   -1217.3018  0.6810 
   00075    0.4050   -1231.6147  0.7074 
   00076    0.3975   -1214.4193  0.7327 
   00077    0.4475   -1205.1651  0.7279 
   00078    0.4075   -1221.5811  0.7319 
   00079    0.4300   -1225.7560  0.7368 
   00080    0.4200   -1254.1723  0.7507 
   00081    0.3800   -1259.3121  0.7343 
   00082    0.4475   -1250.9644  0.7482 
   00083    0.3800   -1280.8243  0.7601 
   00084    0.3550   -1265.7698  0.7500 
   00085    0.4075   -1248.7006  0.7370 
   00086    0.4550   -1227.6470  0.7197 
   00087    0.4750   -1244.5427  0.7293 
   00088    0.4400   -1260.2947  0.7256 
   00089    0.3525   -1229.2558  0.7225 
   00090    0.4075   -1241.8082  0.7314 
   00091    0.3950   -1246.5697  0.7272 
   00092    0.3950   -1251.8992  0.7357 
   00093    0.4150   -1258.4351  0.7387 
   00094    0.3575   -1282.6142  0.7581 
   00095    0.4000   -1294.0646  0.7759 
   00096    0.3700   -1282.9785  0.7754 
   00097    0.4525   -1285.7383  0.7550 
   00098    0.3900   -1270.8228  0.7334 
   00099    0.3850   -1287.0655  0.7425 
   00100    0.4150   -1277.7831  0.7492 
   00101    0.4000   -1262.7299  0.7353 
   00102    0.4500   -1259.7242  0.7264 
   00103    0.3950   -1253.0668  0.7311 
   00104    0.4100   -1272.2700  0.7323 
   00105    0.3875   -1262.5522  0.7374 
   00106    0.4050   -1277.3378  0.7392 
   00107    0.4050   -1306.4564  0.7406 
   00108    0.4225   -1312.9279  0.7371 
   00109    0.3925   -1283.1158  0.7369 
   00110    0.3875   -1314.3066  0.7493 
   00111    0.3900   -1307.9305  0.7604 
   00112    0.3475   -1302.6639  0.7727 
   00113    0.3975   -1310.2583  0.7844 
   00114    0.3700   -1311.4629  0.7814 
   00115    0.4250   -1294.7825  0.7717 
   00116    0.3900   -1291.0676  0.7736 
   00117    0.4075   -1294.2138  0.7855 
   00118    0.3850   -1274.2476  0.7690 
   00119    0.4250   -1302.5481  0.7722 
   00120    0.4375   -1314.4380  0.7692 
   00121    0.4150   -1293.7334  0.7730 
   00122    0.3925   -1301.4282  0.7622 
   00123    0.3825   -1294.9016  0.7604 
   00124    0.3875   -1310.4661  0.7668 
   00125    0.3450   -1304.1548  0.7646 
   00126    0.4050   -1306.0907  0.7775 
   00127    0.3850   -1277.1174  0.7703 
   00128    0.3525   -1283.6272  0.7717 
   00129    0.3900   -1251.8716  0.7674 
   00130    0.4125   -1249.9124  0.7755 
   00131    0.4225   -1254.1700  0.7870 
   00132    0.4150   -1260.5054  0.7822 
   00133    0.3975   -1272.2690  0.7961 
   00134    0.3825   -1260.5250  0.8005 
   00135    0.4350   -1223.2901  0.7832 
   00136    0.3825   -1230.1177  0.7796 
   00137    0.4100   -1238.1935  0.7683 
   00138    0.4000   -1246.7247  0.7852 
   00139    0.4025   -1249.9428  0.7872 
   00140    0.4125   -1271.9869  0.7943 
   00141    0.4100   -1274.8069  0.8061 
   00142    0.4275   -1295.2603  0.8100 
   00143    0.4050   -1295.7533  0.8110 
   00144    0.3925   -1315.1403  0.8076 
   00145    0.3425   -1310.2335  0.8084 
   00146    0.3875   -1298.9567  0.7971 
   00147    0.4175   -1304.4631  0.8076 
   00148    0.3950   -1298.1679  0.8073 
   00149    0.4050   -1273.8738  0.7998 
   00150    0.3725   -1262.7238  0.8011 
   00151    0.3825   -1257.0514  0.7976 
   00152    0.3825   -1271.6600  0.8152 
   00153    0.3875   -1270.1759  0.8206 
   00154    0.3950   -1267.9430  0.8204 
   00155    0.3950   -1273.9104  0.8043 
   00156    0.3850   -1256.2226  0.7960 
   00157    0.3875   -1254.9082  0.8023 
   00158    0.4000   -1273.1189  0.8074 
   00159    0.3800   -1284.7767  0.8095 
   00160    0.4125   -1279.4628  0.8118 
   00161    0.3850   -1265.9750  0.8110 
   00162    0.3825   -1268.1489  0.8201 
   00163    0.3500   -1286.0544  0.8262 
   00164    0.3850   -1312.8374  0.8342 
   00165    0.3925   -1312.7237  0.8310 
   00166    0.3750   -1310.0688  0.8355 
   00167    0.4325   -1293.6149  0.8329 
   00168    0.3825   -1282.7463  0.8270 
   00169    0.3875   -1265.9625  0.8160 
   00170    0.4300   -1254.0181  0.7987 
   00171    0.4075   -1291.9766  0.7982 
   00172    0.3925   -1310.3798  0.8110 
   00173    0.3825   -1301.7952  0.8107 
   00174    0.4100   -1291.2954  0.8043 
   00175    0.3525   -1288.5118  0.7984 
   00176    0.3500   -1266.5129  0.7812 
   00177    0.4125   -1258.9154  0.7719 
   00178    0.4100   -1258.3947  0.7760 
   00179    0.4375   -1267.7033  0.7655 
   00180    0.4125   -1273.8630  0.7743 
   00181    0.4000   -1271.5536  0.7803 
   00182    0.3750   -1273.0441  0.7718 
   00183    0.4100   -1227.0852  0.7516 
   00184    0.4050   -1257.0007  0.7591 
   00185    0.3950   -1276.2564  0.7693 
   00186    0.4225   -1277.7544  0.7701 
   00187    0.3825   -1295.4888  0.7856 
   00188    0.3625   -1296.1008  0.7960 
   00189    0.4225   -1311.9273  0.7868 
   00190    0.3975   -1308.0201  0.7825 
   00191    0.4000   -1286.9674  0.7703 
   00192    0.3875   -1282.1491  0.7659 
   00193    0.4225   -1274.9041  0.7764 
   00194    0.3675   -1262.7702  0.7554 
   00195    0.4125   -1269.1583  0.7595 
   00196    0.4100   -1282.2210  0.7564 
   00197    0.4375   -1267.0477  0.7738 
   00198    0.4075   -1276.1726  0.7769 
   00199    0.3875   -1268.5871  0.7789 
   00200    0.4300   -1247.3504  0.7657 
   00201    0.3600   -1275.3771  0.7870 
   00202    0.3775   -1265.5800  0.7758 
   00203    0.3650   -1270.2923  0.7805 
   00204    0.3775   -1266.2565  0.7714 
   00205    0.4225   -1251.7967  0.7733 
   00206    0.3900   -1241.7663  0.7686 
   00207    0.4025   -1263.4930  0.7747 
   00208    0.4050   -1265.9757  0.7762 
   00209    0.4000   -1272.0086  0.7802 
   00210    0.3900   -1269.0949  0.7739 
   00211    0.3850   -1254.5075  0.7646 
   00212    0.3775   -1262.6948  0.7835 
   00213    0.3900   -1285.3983  0.7965 
   00214    0.4025   -1283.5594  0.7892 
   00215    0.4200   -1277.5806  0.7655 
   00216    0.3525   -1275.2760  0.7589 
   00217    0.3725   -1259.8028  0.7455 
   00218    0.3825   -1265.1975  0.7334 
   00219    0.3800   -1236.3531  0.7321 
   00220    0.3850   -1232.1332  0.7281 
   00221    0.4325   -1258.6174  0.7415 
   00222    0.4225   -1268.5884  0.7510 
   00223    0.3900   -1279.4292  0.7548 
   00224    0.4225   -1259.4455  0.7552 
   00225    0.3825   -1279.3416  0.7577 
   00226    0.4025   -1286.2368  0.7619 
   00227    0.4075   -1286.4587  0.7664 
   00228    0.3550   -1283.8151  0.7714 
   00229    0.4125   -1286.7774  0.7743 
   00230    0.3800   -1279.8561  0.7645 
   00231    0.4050   -1274.1258  0.7555 
   00232    0.3650   -1256.4639  0.7593 
