#=====================================================
# File created:        Sat-09-Mar-2024-at-11-46-36PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.900
# Run time (s):        9.253006
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -423.2838  0.2855 
   00001    0.6450    -622.1482  0.2623 
   00002    0.5725    -748.7178  0.2983 
   00003    0.5400    -809.1854  0.3064 
   00004    0.5175    -801.6622  0.2866 
   00005    0.5475    -860.5568  0.3165 
   00006    0.4900    -897.2499  0.3045 
   00007    0.5800    -922.9436  0.2915 
   00008    0.4825    -898.1806  0.3081 
   00009    0.5325    -922.1269  0.2959 
   00010    0.5125    -947.2841  0.3136 
   00011    0.5150    -954.2378  0.3004 
   00012    0.4875    -954.6190  0.2931 
   00013    0.4400   -1012.6863  0.2895 
   00014    0.4825   -1008.8618  0.3003 
   00015    0.4650   -1019.8982  0.2736 
   00016    0.4875   -1053.8575  0.2869 
   00017    0.4750   -1016.5569  0.3184 
   00018    0.4625   -1045.4285  0.2921 
   00019    0.4300   -1047.8857  0.2898 
   00020    0.4500   -1050.1000  0.2853 
   00021    0.4075   -1046.4265  0.3047 
   00022    0.4700   -1038.7075  0.2988 
   00023    0.4300   -1017.7746  0.3099 
   00024    0.4975    -988.9691  0.2906 
   00025    0.5075    -965.0069  0.3138 
   00026    0.4375   -1003.7528  0.3210 
   00027    0.4650    -981.3408  0.3119 
   00028    0.4675    -975.2306  0.3111 
   00029    0.4850    -985.6534  0.3484 
   00030    0.4575    -978.1085  0.3590 
   00031    0.4800    -953.8157  0.3673 
   00032    0.4550    -996.6480  0.3712 
   00033    0.4500    -992.6475  0.3751 
   00034    0.4825   -1014.7739  0.3530 
   00035    0.4600    -993.5085  0.3624 
   00036    0.5100    -990.9257  0.3998 
   00037    0.4600   -1003.8342  0.3957 
   00038    0.4875    -968.4573  0.3674 
   00039    0.4375   -1006.4287  0.3991 
   00040    0.4025   -1025.0590  0.4104 
   00041    0.4200   -1048.8387  0.4043 
   00042    0.4350   -1041.4591  0.4067 
   00043    0.4750   -1024.8439  0.4172 
   00044    0.5075   -1046.2427  0.4128 
   00045    0.4200   -1037.4238  0.3926 
   00046    0.4700   -1034.9759  0.3640 
   00047    0.4300   -1010.0145  0.3512 
   00048    0.4250   -1018.4198  0.3333 
   00049    0.4475   -1026.9240  0.3341 
   00050    0.5175    -996.2969  0.3373 
   00051    0.4600    -961.3762  0.3462 
   00052    0.4650    -999.6391  0.3316 
   00053    0.4800    -960.6246  0.3178 
   00054    0.4725    -976.6775  0.3371 
   00055    0.4900    -968.8270  0.3357 
   00056    0.4775    -965.5545  0.3693 
   00057    0.4925   -1026.5920  0.3493 
   00058    0.4650   -1022.0950  0.3529 
   00059    0.4525    -974.6190  0.3311 
   00060    0.4600    -981.0983  0.3406 
   00061    0.5375    -976.6440  0.3131 
   00062    0.5125    -987.1921  0.3107 
   00063    0.4700    -975.2991  0.2965 
   00064    0.4775    -932.8722  0.2978 
   00065    0.5275    -946.0164  0.3031 
   00066    0.4750    -952.1784  0.3036 
   00067    0.4525    -923.5090  0.2751 
   00068    0.4850    -946.0911  0.2874 
   00069    0.4875    -907.8150  0.2879 
   00070    0.5025    -920.0929  0.3258 
   00071    0.5050    -935.8785  0.3363 
   00072    0.4925    -974.3265  0.3375 
   00073    0.4475    -966.1296  0.3159 
   00074    0.5225    -980.1068  0.2928 
   00075    0.4625    -995.0065  0.3033 
   00076    0.4350   -1008.4475  0.3108 
   00077    0.4350    -976.4129  0.3305 
   00078    0.4575    -968.2681  0.2969 
   00079    0.5125    -952.4869  0.3194 
   00080    0.4775    -980.5468  0.3334 
   00081    0.4550    -992.7024  0.3422 
   00082    0.4975    -950.7963  0.3458 
   00083    0.4675    -950.1485  0.3441 
   00084    0.4925    -915.2122  0.3541 
   00085    0.4925    -907.3173  0.3254 
   00086    0.5075    -926.1884  0.2834 
   00087    0.4900    -901.4429  0.2794 
   00088    0.5000    -908.4365  0.2887 
   00089    0.4925    -923.9022  0.2810 
   00090    0.5025    -948.6306  0.2831 
   00091    0.5575    -955.8070  0.2939 
   00092    0.5475    -959.3191  0.2633 
   00093    0.4850    -962.1643  0.2992 
   00094    0.5050    -974.5694  0.2660 
   00095    0.4525   -1012.3840  0.2731 
   00096    0.4075    -996.3678  0.2623 
   00097    0.4475    -993.5079  0.2611 
   00098    0.4875    -965.3968  0.2890 
   00099    0.5150    -929.8853  0.3260 
   00100    0.4825    -936.2228  0.2970 
   00101    0.5475    -972.4775  0.3341 
   00102    0.4525    -948.0326  0.3548 
   00103    0.5050    -967.3203  0.4064 
   00104    0.4975    -930.7820  0.3788 
   00105    0.5200    -996.3281  0.3988 
   00106    0.4400    -967.0254  0.4083 
   00107    0.4825    -973.5543  0.4068 
   00108    0.5100   -1001.5081  0.3779 
   00109    0.4725    -997.3295  0.3655 
   00110    0.4500    -992.0381  0.3610 
   00111    0.4800    -999.5598  0.3513 
   00112    0.4525   -1033.7424  0.3644 
   00113    0.4925    -984.0673  0.3640 
   00114    0.4775    -985.7453  0.3572 
   00115    0.4500   -1005.1335  0.3596 
   00116    0.5050    -981.8214  0.3781 
