#=====================================================
# File created:        Sat-09-Mar-2024-at-11-47-14PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.100
# Run time (s):        9.777001
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -465.8285  0.2841 
   00001    0.6275    -595.8911  0.2686 
   00002    0.6400    -663.9107  0.2774 
   00003    0.5825    -689.3602  0.2610 
   00004    0.6450    -710.7882  0.2965 
   00005    0.5800    -776.2144  0.3107 
   00006    0.5725    -796.2751  0.3116 
   00007    0.5950    -812.4230  0.3319 
   00008    0.5275    -817.5128  0.3048 
   00009    0.5675    -799.5811  0.3340 
   00010    0.5650    -809.1992  0.3146 
   00011    0.5425    -840.3696  0.3097 
   00012    0.5575    -816.8439  0.2942 
   00013    0.5725    -816.1687  0.2750 
   00014    0.5375    -808.0362  0.2666 
   00015    0.5625    -821.0319  0.2744 
   00016    0.5475    -810.0716  0.2906 
   00017    0.5350    -882.8235  0.2789 
   00018    0.4850    -872.8269  0.2897 
   00019    0.5350    -898.6527  0.2939 
   00020    0.5550    -873.4567  0.2850 
   00021    0.5525    -878.3332  0.2980 
   00022    0.5450    -839.7971  0.2988 
   00023    0.5350    -874.9464  0.2847 
   00024    0.5500    -906.4346  0.2564 
   00025    0.4850    -949.1309  0.3043 
   00026    0.5175    -946.1622  0.2601 
   00027    0.5225    -887.8408  0.2617 
   00028    0.5275    -854.1760  0.2566 
   00029    0.5125    -836.9161  0.2762 
   00030    0.5075    -853.0779  0.3061 
   00031    0.5075    -845.1025  0.2778 
   00032    0.5275    -873.6672  0.2642 
   00033    0.5075    -889.1949  0.2750 
   00034    0.5450    -872.1886  0.2804 
   00035    0.5575    -838.3675  0.2767 
   00036    0.5525    -856.3223  0.2783 
   00037    0.5525    -810.1306  0.2664 
   00038    0.4950    -793.9946  0.2856 
   00039    0.5175    -809.5796  0.2836 
   00040    0.5975    -801.1466  0.2973 
   00041    0.5525    -836.0798  0.3175 
   00042    0.5800    -773.3590  0.3357 
   00043    0.5300    -833.9843  0.3395 
   00044    0.5625    -797.8646  0.3563 
   00045    0.5175    -825.2005  0.3640 
   00046    0.5550    -843.0199  0.3654 
   00047    0.5150    -853.9289  0.3660 
   00048    0.5200    -840.1928  0.3484 
   00049    0.5300    -877.4459  0.3230 
   00050    0.5125    -883.4710  0.2811 
   00051    0.5450    -887.2657  0.3565 
   00052    0.5075    -867.7748  0.3512 
   00053    0.5275    -902.0187  0.3658 
   00054    0.5125    -894.5730  0.3423 
   00055    0.5500    -908.6089  0.3529 
   00056    0.5025    -872.2818  0.3490 
   00057    0.4750    -908.1424  0.3309 
   00058    0.5525    -867.0598  0.3211 
   00059    0.5075    -881.6021  0.2995 
   00060    0.5625    -864.0578  0.2916 
   00061    0.5125    -861.2850  0.2820 
   00062    0.5250    -892.3284  0.2810 
   00063    0.4850    -936.4672  0.3201 
   00064    0.5250    -938.1958  0.2775 
   00065    0.4975    -928.1763  0.2785 
   00066    0.4650    -938.0479  0.2688 
   00067    0.4950    -940.9099  0.2915 
   00068    0.5075    -897.7584  0.2777 
   00069    0.5500    -881.6066  0.2927 
   00070    0.5200    -847.5139  0.2925 
   00071    0.5550    -849.5127  0.3056 
   00072    0.5500    -893.3851  0.3252 
   00073    0.5225    -925.8441  0.3166 
   00074    0.5125    -955.2281  0.2769 
   00075    0.5250    -885.4313  0.2630 
   00076    0.5075    -916.0303  0.2749 
   00077    0.5325    -923.8118  0.2851 
   00078    0.5325    -894.2053  0.2869 
   00079    0.5550    -889.3516  0.3005 
   00080    0.4850    -918.2584  0.2991 
   00081    0.4700    -919.2393  0.3329 
   00082    0.4850    -923.6202  0.3504 
   00083    0.5450    -903.1493  0.3369 
   00084    0.5500    -883.2574  0.3267 
   00085    0.5300    -879.9398  0.3459 
   00086    0.5525    -904.9010  0.3539 
   00087    0.5200    -902.2660  0.3628 
   00088    0.5125    -832.1181  0.3706 
   00089    0.5425    -857.9130  0.3648 
   00090    0.5200    -846.6004  0.3232 
   00091    0.5775    -848.5356  0.2821 
   00092    0.5475    -855.0172  0.2707 
   00093    0.4975    -873.0019  0.2559 
   00094    0.5275    -870.3926  0.2675 
   00095    0.5100    -877.2411  0.2897 
   00096    0.4800    -885.7978  0.2724 
   00097    0.5750    -918.1097  0.3096 
   00098    0.5550    -882.0386  0.3233 
   00099    0.5350    -891.4948  0.3552 
   00100    0.5400    -884.3292  0.3734 
   00101    0.4900    -890.5488  0.3834 
   00102    0.5025    -882.1027  0.3631 
   00103    0.5400    -839.1927  0.3473 
   00104    0.5425    -835.5920  0.3472 
   00105    0.5275    -850.4236  0.3764 
   00106    0.5250    -877.1681  0.3804 
   00107    0.5175    -925.1391  0.4144 
   00108    0.5450    -933.0784  0.4367 
   00109    0.4975    -921.8147  0.4306 
   00110    0.5025    -885.9873  0.4383 
   00111    0.5375    -911.2622  0.4370 
   00112    0.4975    -906.9592  0.4433 
   00113    0.5525    -913.9100  0.4447 
   00114    0.5200    -912.9218  0.4444 
   00115    0.5125    -878.1427  0.4309 
   00116    0.5375    -882.0549  0.4387 
   00117    0.5600    -873.4412  0.4725 
   00118    0.5475    -880.7042  0.4919 
   00119    0.5325    -887.4265  0.4438 
   00120    0.5400    -852.0964  0.4308 
   00121    0.5475    -847.2095  0.4293 
   00122    0.5475    -880.1438  0.4091 
   00123    0.5575    -874.6517  0.4115 
   00124    0.5600    -863.0832  0.4169 
   00125    0.5400    -855.6322  0.3998 
   00126    0.5575    -861.6767  0.4194 
   00127    0.5475    -838.6883  0.4580 
   00128    0.5400    -851.3224  0.4381 
   00129    0.5200    -863.1381  0.4642 
   00130    0.5400    -833.1130  0.4380 
   00131    0.5425    -863.0033  0.4529 
   00132    0.5050    -868.2836  0.4562 
   00133    0.5600    -860.6165  0.4435 
   00134    0.5100    -856.0496  0.4252 
   00135    0.5350    -862.7347  0.4141 
   00136    0.5300    -872.6395  0.3836 
   00137    0.5600    -871.0829  0.3647 
   00138    0.5500    -891.1122  0.3326 
   00139    0.5150    -894.0548  0.3166 
   00140    0.5325    -880.5560  0.3266 
   00141    0.5675    -825.1777  0.3402 
   00142    0.5825    -821.3140  0.3010 
   00143    0.5475    -820.9841  0.3132 
   00144    0.5625    -835.3965  0.2959 
   00145    0.5825    -852.6315  0.3318 
   00146    0.5350    -885.5991  0.3708 
   00147    0.5375    -892.5319  0.3958 
   00148    0.5225    -862.5552  0.3653 
   00149    0.5075    -895.4406  0.3321 
   00150    0.5225    -879.7691  0.3355 
   00151    0.4825    -903.6123  0.3670 
   00152    0.5425    -891.0946  0.3397 
   00153    0.5350    -866.5571  0.3437 
   00154    0.4925    -885.6628  0.3306 
   00155    0.4875    -893.8024  0.3379 
   00156    0.5375    -881.2372  0.2912 
   00157    0.5450    -823.6248  0.3209 
   00158    0.5250    -884.6753  0.3256 
   00159    0.4875    -915.7817  0.3001 
   00160    0.5600    -845.6328  0.3152 
   00161    0.5450    -908.1446  0.3306 
   00162    0.5475    -884.1233  0.3046 
   00163    0.5300    -881.0900  0.3170 
   00164    0.5475    -856.9333  0.3516 
   00165    0.5200    -870.2772  0.3809 
   00166    0.5725    -865.8041  0.3593 
   00167    0.5500    -809.6177  0.3672 
   00168    0.5375    -826.3801  0.3790 
   00169    0.5525    -778.9850  0.3965 
   00170    0.5475    -806.0098  0.3718 
   00171    0.5725    -846.5594  0.3514 
   00172    0.5300    -851.6076  0.3355 
   00173    0.5150    -805.3795  0.2974 
   00174    0.5450    -783.2486  0.2885 
   00175    0.5925    -819.6087  0.2971 
   00176    0.5850    -792.1380  0.2622 
   00177    0.5350    -855.3716  0.2619 
   00178    0.5125    -829.3675  0.2645 
   00179    0.5400    -806.7957  0.2837 
   00180    0.5475    -842.7518  0.2716 
   00181    0.5525    -852.7149  0.2691 
   00182    0.5525    -824.3157  0.2556 
   00183    0.5875    -860.7337  0.2746 
   00184    0.5150    -862.4952  0.2818 
   00185    0.5375    -858.9560  0.3083 
   00186    0.5325    -827.8265  0.3092 
   00187    0.5150    -781.8884  0.2731 
   00188    0.5775    -767.4520  0.2924 
   00189    0.5325    -771.2132  0.2834 
   00190    0.5625    -810.2099  0.3319 
   00191    0.5725    -838.3972  0.3042 
   00192    0.5050    -835.3934  0.2779 
   00193    0.5300    -880.9807  0.2730 
   00194    0.5025    -840.2405  0.3120 
   00195    0.5250    -867.3352  0.3106 
