#=====================================================
# File created:        Sat-09-Mar-2024-at-11-46-26PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.850
# Run time (s):        9.622110
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -421.7577  0.2603 
   00001    0.7025    -605.7733  0.2602 
   00002    0.5675    -683.9557  0.2794 
   00003    0.5950    -758.0415  0.2913 
   00004    0.5225    -805.6584  0.2954 
   00005    0.5600    -861.1948  0.3129 
   00006    0.5000    -886.6019  0.3307 
   00007    0.5325    -925.4072  0.3329 
   00008    0.4550    -945.2774  0.3331 
   00009    0.5325    -942.3454  0.3341 
   00010    0.5300    -947.1411  0.3503 
   00011    0.5200    -973.5344  0.3597 
   00012    0.5100    -989.7773  0.3560 
   00013    0.4775    -990.7892  0.3672 
   00014    0.4600   -1020.3425  0.3628 
   00015    0.4400   -1043.3049  0.3789 
   00016    0.4850   -1027.8661  0.3747 
   00017    0.4175   -1047.2932  0.3882 
   00018    0.5050   -1018.2766  0.4141 
   00019    0.4625   -1016.1351  0.4036 
   00020    0.4475   -1025.0403  0.4159 
   00021    0.4650   -1034.6700  0.4292 
   00022    0.4275   -1050.4410  0.4312 
   00023    0.4700   -1044.8674  0.4308 
   00024    0.4325   -1053.1717  0.4337 
   00025    0.4625   -1040.6088  0.4405 
   00026    0.4425   -1075.4180  0.4501 
   00027    0.4450   -1086.3492  0.4511 
   00028    0.4400   -1078.8708  0.4484 
   00029    0.4375   -1095.8532  0.4453 
   00030    0.4325   -1061.1158  0.4538 
   00031    0.4250   -1058.3986  0.4398 
   00032    0.4100   -1068.0642  0.4241 
   00033    0.4425   -1094.7422  0.4257 
   00034    0.4650   -1126.0085  0.4221 
   00035    0.4625   -1137.7481  0.4125 
   00036    0.4050   -1104.7456  0.4326 
   00037    0.4225   -1063.0540  0.4210 
   00038    0.4850   -1098.8343  0.4518 
   00039    0.3875   -1081.2420  0.4500 
   00040    0.4375   -1086.7107  0.4586 
   00041    0.4950   -1113.7230  0.4430 
   00042    0.4500   -1069.1983  0.4584 
   00043    0.4375   -1060.9789  0.4463 
   00044    0.4075   -1099.8122  0.4580 
   00045    0.4125   -1070.4693  0.4581 
   00046    0.4425   -1070.5062  0.4766 
   00047    0.4525   -1055.2215  0.4723 
