#=====================================================
# File created:        Sat-09-Mar-2024-at-11-47-33PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.200
# Run time (s):        9.358000
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -395.7177  0.2847 
   00001    0.7100    -535.4297  0.3428 
   00002    0.6825    -659.7099  0.3057 
   00003    0.6050    -736.6350  0.3023 
   00004    0.6125    -759.9934  0.2671 
   00005    0.5425    -796.7757  0.2671 
   00006    0.5800    -785.7752  0.2843 
   00007    0.5650    -790.2425  0.2716 
   00008    0.5625    -800.3908  0.2849 
   00009    0.5600    -835.5087  0.2658 
   00010    0.5300    -838.3957  0.2975 
   00011    0.5775    -824.6879  0.2763 
   00012    0.5750    -821.1485  0.2668 
   00013    0.5950    -782.2483  0.2786 
   00014    0.5925    -765.5563  0.2824 
   00015    0.5675    -825.3927  0.2598 
   00016    0.5550    -801.8699  0.2629 
   00017    0.5650    -831.3576  0.2965 
   00018    0.5550    -822.5091  0.2934 
   00019    0.5475    -852.7925  0.3285 
   00020    0.5875    -819.8527  0.3489 
   00021    0.5725    -862.9461  0.3891 
   00022    0.6075    -790.8779  0.3390 
   00023    0.6050    -794.1611  0.3597 
   00024    0.5400    -808.7176  0.3555 
   00025    0.5650    -823.6601  0.3506 
   00026    0.5475    -838.8658  0.3441 
   00027    0.6250    -806.5612  0.3972 
   00028    0.5450    -833.6830  0.3975 
   00029    0.5625    -859.7789  0.4009 
   00030    0.5725    -843.1173  0.3854 
   00031    0.5075    -865.7577  0.3952 
   00032    0.4700    -874.5521  0.3810 
   00033    0.5725    -876.0239  0.3911 
   00034    0.5300    -857.4562  0.3902 
   00035    0.5800    -832.1236  0.3828 
   00036    0.5400    -844.7375  0.3925 
   00037    0.5300    -812.0055  0.3891 
   00038    0.5475    -805.7270  0.3397 
   00039    0.5475    -824.3569  0.3455 
   00040    0.5800    -852.9606  0.3848 
   00041    0.5400    -856.7395  0.3695 
   00042    0.4825    -834.1577  0.3611 
   00043    0.5400    -847.4251  0.3686 
   00044    0.5600    -818.6118  0.3819 
   00045    0.5650    -830.1214  0.3480 
   00046    0.5600    -818.5294  0.3197 
   00047    0.5775    -812.3399  0.3245 
   00048    0.5075    -810.2265  0.3024 
   00049    0.5975    -801.2034  0.2889 
   00050    0.6125    -793.8762  0.2795 
   00051    0.5875    -835.2081  0.3232 
   00052    0.5700    -849.6794  0.3054 
   00053    0.5250    -888.5277  0.3132 
   00054    0.5575    -855.8470  0.3221 
   00055    0.5300    -849.2629  0.3254 
   00056    0.5175    -836.5750  0.3366 
   00057    0.5650    -829.7094  0.3108 
   00058    0.5650    -831.1005  0.2770 
   00059    0.5250    -823.1697  0.3118 
   00060    0.5775    -870.6384  0.3240 
   00061    0.5275    -804.4359  0.2811 
   00062    0.6200    -867.3680  0.2833 
   00063    0.5550    -851.3191  0.3013 
   00064    0.5400    -847.1934  0.2730 
   00065    0.5525    -806.3575  0.2954 
   00066    0.5575    -839.7403  0.3021 
   00067    0.5300    -849.8928  0.2720 
   00068    0.5400    -854.6766  0.2640 
   00069    0.5200    -868.0774  0.2631 
   00070    0.4600    -896.9997  0.2927 
   00071    0.5400    -871.2865  0.2787 
   00072    0.5250    -863.6915  0.2880 
   00073    0.5650    -861.3915  0.2805 
   00074    0.5500    -867.7855  0.2819 
   00075    0.5650    -815.8742  0.2889 
   00076    0.5900    -770.5139  0.2863 
   00077    0.6100    -774.3027  0.3034 
   00078    0.6025    -746.4803  0.3117 
   00079    0.6000    -801.4443  0.2891 
   00080    0.5525    -805.3860  0.3267 
   00081    0.5950    -806.8652  0.3077 
   00082    0.5725    -787.0111  0.2938 
   00083    0.5675    -820.1469  0.2948 
   00084    0.5625    -838.3548  0.2734 
   00085    0.5450    -829.8123  0.2689 
   00086    0.5425    -826.1198  0.2852 
   00087    0.5725    -831.3298  0.3275 
   00088    0.5725    -846.6548  0.3460 
   00089    0.5875    -845.0797  0.3637 
   00090    0.5475    -849.1691  0.3786 
   00091    0.6000    -866.2264  0.3652 
   00092    0.5675    -889.1611  0.3378 
   00093    0.5700    -853.4629  0.3467 
   00094    0.4975    -828.5853  0.3360 
   00095    0.5700    -839.7123  0.3303 
   00096    0.5350    -817.9769  0.3223 
   00097    0.5675    -811.1498  0.3253 
   00098    0.5650    -805.1932  0.2941 
   00099    0.5575    -827.2828  0.2895 
   00100    0.4925    -852.1006  0.2900 
   00101    0.5825    -802.5946  0.2804 
   00102    0.5700    -809.9914  0.2897 
   00103    0.5525    -885.3305  0.2540 
   00104    0.5775    -843.5700  0.2545 
   00105    0.5625    -822.9261  0.2966 
   00106    0.5900    -824.2947  0.3328 
   00107    0.5550    -869.4456  0.3532 
   00108    0.5200    -867.8117  0.3307 
   00109    0.5375    -874.5889  0.3511 
   00110    0.5550    -858.7649  0.3053 
   00111    0.5375    -824.1063  0.3081 
   00112    0.5525    -796.9095  0.3197 
   00113    0.6200    -785.2361  0.3159 
   00114    0.6000    -732.1076  0.3293 
   00115    0.6275    -760.7768  0.3316 
   00116    0.5700    -790.9449  0.3535 
   00117    0.5925    -802.7135  0.3652 
   00118    0.5850    -769.7413  0.3647 
   00119    0.5400    -818.2482  0.3698 
   00120    0.5625    -853.2135  0.3683 
   00121    0.5375    -827.3537  0.3665 
   00122    0.5800    -765.0990  0.3348 
   00123    0.5875    -785.5649  0.3251 
   00124    0.6025    -820.5803  0.3220 
   00125    0.5575    -802.9921  0.3314 
   00126    0.5475    -830.5160  0.3449 
   00127    0.5650    -801.7408  0.3736 
   00128    0.5775    -788.0916  0.3693 
   00129    0.6000    -825.0656  0.3916 
   00130    0.5650    -798.0390  0.4072 
   00131    0.5200    -822.4005  0.4072 
   00132    0.5575    -831.3224  0.4273 
   00133    0.5675    -840.4042  0.4142 
   00134    0.5550    -801.9607  0.4274 
   00135    0.6025    -779.3687  0.3900 
   00136    0.5425    -811.8373  0.3838 
   00137    0.5550    -824.6142  0.3906 
   00138    0.5225    -823.2179  0.3974 
   00139    0.5800    -861.7013  0.3832 
   00140    0.5500    -827.5426  0.3770 
   00141    0.5300    -838.9495  0.3370 
   00142    0.5625    -847.5111  0.3077 
   00143    0.5500    -769.3736  0.2698 
   00144    0.5700    -778.8064  0.2621 
   00145    0.5925    -771.8684  0.2780 
   00146    0.5750    -786.4423  0.2787 
   00147    0.5600    -852.7777  0.3091 
   00148    0.5325    -926.2015  0.3068 
   00149    0.5350    -873.9048  0.2897 
   00150    0.5500    -860.8132  0.3105 
   00151    0.5325    -890.5066  0.2919 
   00152    0.5050    -889.2689  0.3015 
   00153    0.5375    -897.0299  0.2869 
   00154    0.5500    -851.5132  0.2976 
   00155    0.5875    -831.5813  0.2866 
   00156    0.5425    -800.6190  0.3077 
   00157    0.5575    -821.9843  0.3171 
   00158    0.5500    -796.8974  0.3258 
   00159    0.5850    -815.4468  0.3180 
   00160    0.5525    -856.8970  0.3265 
