#=====================================================
# File created:        Sat-09-Mar-2024-at-03-59-20PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.698034
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -84.1453  0.3522 
   00001    0.5400     -88.2758  0.3405 
   00002    0.5100    -101.2046  0.2656 
   00003    0.5000    -108.7979  0.3037 
   00004    0.3200     -83.6655  0.3284 
   00005    0.5500     -83.4239  0.2738 
   00006    0.5100     -91.9424  0.2819 
   00007    0.6700    -107.6588  0.2867 
   00008    0.5300    -100.5946  0.4089 
   00009    0.4300    -102.1295  0.3783 
   00010    0.5100    -112.3553  0.3960 
   00011    0.5200    -105.9237  0.3103 
   00012    0.3600    -116.2301  0.3221 
   00013    0.5400    -115.1150  0.3281 
   00014    0.5700    -111.2401  0.3589 
   00015    0.3500     -90.7537  0.3064 
   00016    0.5700     -78.1922  0.2908 
   00017    0.6100     -87.3798  0.2886 
   00018    0.4000     -78.0461  0.3051 
   00019    0.4700     -75.0423  0.2803 
   00020    0.4800     -94.5432  0.2936 
   00021    0.5900    -107.4581  0.3418 
   00022    0.4400     -93.6579  0.3439 
   00023    0.4800     -93.6749  0.3616 
   00024    0.5600    -103.9383  0.3758 
   00025    0.6100     -97.7946  0.3055 
   00026    0.4200     -96.1155  0.3289 
   00027    0.4900     -91.3861  0.2986 
   00028    0.5000    -105.1886  0.2843 
   00029    0.5400     -89.9627  0.2946 
   00030    0.4200    -102.7002  0.2894 
   00031    0.7200    -134.7051  0.3385 
   00032    0.4100    -126.9838  0.3638 
   00033    0.3500    -128.6290  0.3602 
   00034    0.4700    -155.0860  0.3502 
   00035    0.3500    -137.8364  0.3075 
   00036    0.3700    -138.3218  0.3607 
   00037    0.4900    -108.8754  0.3500 
   00038    0.4300    -118.1328  0.3115 
   00039    0.4100    -102.3811  0.2997 
   00040    0.5800    -117.4540  0.3269 
   00041    0.3700    -113.8879  0.3125 
   00042    0.4300    -109.3632  0.2752 
   00043    0.4100    -120.8568  0.2682 
   00044    0.4200    -126.0287  0.2872 
   00045    0.4000    -115.6738  0.3097 
   00046    0.5500    -108.0074  0.3541 
   00047    0.5600    -108.8472  0.2700 
   00048    0.5300    -108.2748  0.2654 
   00049    0.4300    -125.9709  0.3048 
   00050    0.4200     -99.3521  0.2769 
   00051    0.4600     -90.3663  0.3136 
   00052    0.4800     -75.9509  0.3191 
   00053    0.5600     -96.4098  0.3581 
   00054    0.3900    -125.2589  0.3758 
   00055    0.4800    -103.2024  0.4046 
   00056    0.5600    -102.5788  0.3725 
   00057    0.5000    -108.6858  0.3133 
   00058    0.4700    -103.8302  0.3161 
   00059    0.5200    -102.7779  0.2925 
   00060    0.5600    -112.3386  0.3156 
   00061    0.3700    -112.8479  0.3173 
   00062    0.5900    -125.8024  0.2604 
   00063    0.3800    -101.6218  0.2981 
   00064    0.5900     -96.2795  0.3315 
   00065    0.5100     -95.6590  0.3093 
   00066    0.4600     -87.7990  0.3263 
   00067    0.4500     -86.4716  0.3308 
   00068    0.6300     -78.2255  0.3127 
   00069    0.5400     -91.6725  0.3032 
   00070    0.4600     -79.6815  0.2556 
   00071    0.7300    -116.5286  0.4051 
   00072    0.4100    -115.7659  0.3638 
   00073    0.4400    -120.9264  0.3511 
   00074    0.4600    -117.4821  0.3669 
   00075    0.5100    -113.2652  0.3323 
   00076    0.3900     -99.2499  0.3457 
   00077    0.5400     -79.6441  0.3238 
   00078    0.6500     -97.7096  0.2985 
   00079    0.6300    -125.5001  0.3571 
   00080    0.4400    -107.0656  0.3546 
   00081    0.4300     -88.6472  0.3006 
   00082    0.4600     -93.4669  0.3018 
   00083    0.5900    -119.1329  0.3147 
   00084    0.4300    -118.9596  0.3512 
   00085    0.4800    -100.6642  0.2912 
   00086    0.5300     -79.7462  0.3163 
   00087    0.5200    -106.7689  0.3786 
   00088    0.4400     -95.3659  0.3473 
   00089    0.4700    -109.3350  0.3199 
   00090    0.6000    -126.2834  0.2898 
   00091    0.4400    -119.2841  0.3003 
   00092    0.5600    -121.1047  0.3734 
   00093    0.4300    -114.7603  0.3214 
   00094    0.2800    -125.3005  0.3303 
   00095    0.4700    -101.0266  0.2880 
   00096    0.5400    -111.6208  0.3409 
   00097    0.4800    -110.5857  0.3899 
   00098    0.5400    -121.5610  0.3184 
   00099    0.5400     -92.8716  0.3397 
   00100    0.4900     -95.5087  0.3700 
