#=====================================================
# File created:        Sat-09-Mar-2024-at-03-20-29PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.405187
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -108.0693  0.3481 
   00001    0.4800     -99.4842  0.3341 
   00002    0.4500    -100.9406  0.3545 
   00003    0.5100    -100.2246  0.3026 
   00004    0.3800     -78.6461  0.3122 
   00005    0.5400     -96.8313  0.3428 
   00006    0.5200     -81.0335  0.3085 
   00007    0.6600     -98.4251  0.2737 
   00008    0.5800    -115.2152  0.2788 
   00009    0.4700    -112.0284  0.2639 
   00010    0.4200    -113.0533  0.2560 
   00011    0.4200    -119.8448  0.2729 
   00012    0.3200    -126.2749  0.2924 
   00013    0.4800    -119.8327  0.3325 
   00014    0.5100    -123.6661  0.3357 
   00015    0.5200    -115.9683  0.3552 
   00016    0.4800     -99.4673  0.2588 
   00017    0.4800    -103.6405  0.2514 
   00018    0.5100     -92.5559  0.2753 
   00019    0.4300     -82.5729  0.2752 
   00020    0.5900    -114.3429  0.3494 
   00021    0.5100    -100.0158  0.3522 
   00022    0.5900     -89.7056  0.2822 
   00023    0.4200    -107.3246  0.3202 
   00024    0.6000    -116.4708  0.2819 
   00025    0.4100    -109.9454  0.3261 
   00026    0.4900    -102.3785  0.2973 
   00027    0.3700     -94.0655  0.2866 
   00028    0.5000    -126.2911  0.3100 
   00029    0.4400    -116.4398  0.2725 
   00030    0.4900     -91.2176  0.3001 
   00031    0.4100     -90.9896  0.3257 
   00032    0.5900    -111.2267  0.3041 
   00033    0.4400    -129.0163  0.3441 
   00034    0.5200    -113.6114  0.3663 
   00035    0.5500    -142.5766  0.3989 
   00036    0.3700    -144.0235  0.3998 
   00037    0.4100    -140.1449  0.3680 
   00038    0.4600    -111.3974  0.3474 
   00039    0.4100    -105.6669  0.3318 
   00040    0.4900    -104.1524  0.2702 
   00041    0.4000    -120.7933  0.2982 
   00042    0.4300    -107.0538  0.3035 
   00043    0.3600    -110.0670  0.3320 
   00044    0.5300    -113.5660  0.3163 
   00045    0.5000    -105.2172  0.2797 
   00046    0.5400    -105.2771  0.2785 
   00047    0.5900    -113.4080  0.3092 
   00048    0.4700     -99.4190  0.2910 
   00049    0.5200    -122.7547  0.3018 
   00050    0.4000     -92.0738  0.2774 
   00051    0.5200     -95.7722  0.2808 
   00052    0.5100    -101.8049  0.2882 
   00053    0.5800    -111.9521  0.3356 
   00054    0.4100    -116.0143  0.2932 
   00055    0.4200     -84.4767  0.2684 
   00056    0.5500    -110.9483  0.2745 
   00057    0.5400    -104.1598  0.2899 
   00058    0.4500     -97.5495  0.2717 
   00059    0.4000    -113.1582  0.3062 
   00060    0.4200    -135.5121  0.3745 
   00061    0.3400    -124.3760  0.3902 
   00062    0.3200    -112.8842  0.3639 
   00063    0.5100     -97.3547  0.3415 
   00064    0.4200     -83.4096  0.3537 
   00065    0.5800     -98.7420  0.3112 
   00066    0.4900     -99.5556  0.2997 
   00067    0.6400    -119.7799  0.2779 
   00068    0.4300    -108.3033  0.2897 
   00069    0.4200     -80.2405  0.3099 
   00070    0.6500     -75.0190  0.2936 
   00071    0.6500     -98.0959  0.3000 
   00072    0.5700    -106.5642  0.3175 
   00073    0.6000    -114.3305  0.3259 
   00074    0.5000    -126.3100  0.3659 
   00075    0.5300     -97.7596  0.3952 
   00076    0.5700    -108.4376  0.4096 
   00077    0.5500    -124.2756  0.4193 
   00078    0.4300     -97.1731  0.4025 
   00079    0.5000     -95.3811  0.3823 
   00080    0.5100     -91.0211  0.3302 
   00081    0.5800    -102.6060  0.2684 
   00082    0.5300    -103.5021  0.2757 
   00083    0.6300     -93.7709  0.2917 
   00084    0.5400    -121.9710  0.3442 
   00085    0.4800    -120.4878  0.3351 
   00086    0.3400    -113.1311  0.3152 
   00087    0.5000    -100.6659  0.3371 
   00088    0.4900     -92.4221  0.3314 
   00089    0.4900     -71.5120  0.2960 
   00090    0.5400     -90.1716  0.3632 
   00091    0.5800     -92.7600  0.3365 
   00092    0.5600     -96.6600  0.2610 
   00093    0.5400     -99.7496  0.3433 
   00094    0.5900    -113.7858  0.3242 
   00095    0.5500     -98.8684  0.3369 
   00096    0.3800    -109.2150  0.3675 
   00097    0.3700    -106.8808  0.3436 
   00098    0.4700     -90.0801  0.3580 
   00099    0.5200     -90.8165  0.2942 
   00100    0.6300     -83.3538  0.3175 
