#=====================================================
# File created:        Fri-08-Mar-2024-at-06-21-28PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.256326
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -121.7706  0.3490 
   00001    0.6600    -146.1035  0.3546 
   00002    0.7100    -167.4883  0.3227 
   00003    0.6500    -170.5493  0.3369 
   00004    0.6100    -177.0302  0.3618 
   00005    0.6100    -198.8824  0.3799 
   00006    0.5500    -242.2265  0.3933 
   00007    0.4200    -229.5807  0.3591 
   00008    0.5400    -232.1330  0.3602 
   00009    0.4400    -246.1938  0.4002 
   00010    0.5200    -228.6620  0.4109 
   00011    0.4600    -229.5186  0.3946 
   00012    0.6000    -192.8940  0.3543 
   00013    0.5600    -205.9033  0.3471 
   00014    0.5000    -211.8252  0.3345 
   00015    0.5600    -198.8401  0.3409 
   00016    0.6300    -216.8136  0.3657 
   00017    0.5500    -212.0834  0.3707 
   00018    0.5300    -222.7931  0.4516 
   00019    0.4800    -235.8952  0.4856 
   00020    0.5300    -224.9135  0.4746 
   00021    0.5300    -231.8694  0.4623 
   00022    0.4800    -246.1485  0.4716 
   00023    0.5200    -242.7234  0.4830 
   00024    0.4500    -236.9938  0.4977 
   00025    0.4900    -241.5700  0.4897 
   00026    0.4900    -239.5315  0.5233 
   00027    0.5600    -237.9877  0.5427 
   00028    0.4800    -236.8917  0.5388 
   00029    0.4300    -255.5892  0.5498 
   00030    0.5900    -254.5109  0.6060 
   00031    0.4900    -267.4119  0.6559 
   00032    0.4900    -272.3166  0.6463 
   00033    0.3900    -275.0121  0.6807 
   00034    0.4300    -264.0887  0.6755 
   00035    0.4700    -256.9022  0.6534 
   00036    0.4200    -259.3553  0.6218 
   00037    0.4000    -262.8524  0.6844 
   00038    0.5300    -240.6361  0.6456 
   00039    0.4900    -244.2982  0.6912 
   00040    0.4700    -281.3308  0.7448 
   00041    0.4100    -271.6625  0.6788 
   00042    0.3700    -290.0238  0.6910 
   00043    0.5200    -268.0678  0.7316 
   00044    0.4000    -262.8537  0.7211 
   00045    0.4400    -279.5030  0.7449 
   00046    0.3300    -277.3110  0.7639 
   00047    0.4400    -299.9084  0.7852 
   00048    0.4500    -276.5530  0.7453 
   00049    0.4100    -267.8005  0.7267 
   00050    0.4300    -273.1113  0.7445 
   00051    0.4500    -261.2357  0.6776 
   00052    0.4300    -256.2246  0.6855 
   00053    0.4000    -258.0442  0.7029 
   00054    0.4200    -245.6475  0.6710 
   00055    0.4600    -253.6292  0.6437 
   00056    0.4400    -256.3701  0.6594 
   00057    0.4600    -261.5661  0.6882 
   00058    0.4400    -267.1918  0.6674 
   00059    0.3900    -289.0676  0.6898 
   00060    0.3400    -271.6145  0.6733 
   00061    0.5800    -265.8547  0.6869 
   00062    0.4500    -253.9413  0.6988 
   00063    0.4800    -251.5904  0.6606 
   00064    0.5500    -236.1730  0.6337 
   00065    0.4800    -260.7190  0.7011 
   00066    0.5500    -263.5677  0.6998 
   00067    0.6000    -265.6027  0.7067 
   00068    0.4000    -270.2988  0.7102 
   00069    0.4100    -276.6248  0.7178 
   00070    0.5000    -273.1294  0.7223 
   00071    0.4500    -277.3884  0.7254 
   00072    0.4300    -257.5839  0.6823 
   00073    0.4600    -258.1256  0.6618 
   00074    0.5200    -259.5902  0.6747 
   00075    0.5300    -244.1824  0.6503 
   00076    0.4100    -237.7686  0.6125 
   00077    0.5400    -239.7238  0.6396 
   00078    0.5100    -240.4707  0.6158 
   00079    0.4400    -246.3530  0.6473 
   00080    0.4300    -243.2716  0.6324 
   00081    0.5100    -243.8096  0.5791 
   00082    0.4300    -237.8681  0.5658 
   00083    0.4800    -219.5389  0.5366 
   00084    0.5600    -225.2866  0.5430 
   00085    0.5800    -239.8679  0.5235 
   00086    0.4500    -224.0911  0.5327 
   00087    0.5600    -232.2636  0.5547 
   00088    0.4800    -240.0148  0.5916 
   00089    0.5000    -250.2970  0.6610 
   00090    0.4400    -263.1468  0.7045 
   00091    0.4000    -262.5816  0.6846 
   00092    0.3600    -255.6396  0.6810 
   00093    0.4000    -262.9459  0.6832 
   00094    0.4700    -262.8147  0.6925 
   00095    0.5000    -257.0969  0.6603 
   00096    0.5300    -275.3917  0.7060 
   00097    0.4500    -261.3773  0.6412 
   00098    0.3800    -269.4017  0.6518 
   00099    0.4800    -282.5638  0.6806 
   00100    0.4200    -289.2057  0.7307 
