#=====================================================
# File created:        Fri-08-Mar-2024-at-04-58-09PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.371546
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -92.8286  0.2943 
   00001    0.7200    -143.7260  0.2865 
   00002    0.6900    -171.6358  0.3991 
   00003    0.5500    -176.4807  0.4451 
   00004    0.5800    -192.0643  0.4748 
   00005    0.5000    -175.4806  0.4940 
   00006    0.6100    -210.0010  0.5039 
   00007    0.5500    -222.6719  0.5122 
   00008    0.5100    -224.1582  0.4537 
   00009    0.4700    -229.2616  0.4595 
   00010    0.3200    -235.9575  0.5118 
   00011    0.5400    -223.4119  0.5919 
   00012    0.5000    -221.0771  0.5539 
   00013    0.4300    -223.3289  0.5937 
   00014    0.4700    -218.2748  0.5899 
   00015    0.4900    -231.4657  0.6018 
   00016    0.4000    -228.6380  0.6093 
   00017    0.4700    -227.4434  0.5667 
   00018    0.6100    -230.3589  0.5680 
   00019    0.5400    -264.9806  0.6316 
   00020    0.4500    -254.6028  0.6432 
   00021    0.4300    -247.7138  0.6261 
   00022    0.5100    -237.3734  0.6297 
   00023    0.5300    -245.5436  0.6497 
   00024    0.5100    -241.2134  0.6640 
   00025    0.4800    -260.6419  0.6800 
   00026    0.4200    -239.5724  0.6096 
   00027    0.4600    -244.0888  0.6303 
   00028    0.5700    -228.1536  0.5991 
   00029    0.5500    -233.4617  0.5910 
   00030    0.5600    -233.4575  0.5572 
   00031    0.4500    -228.3110  0.5435 
   00032    0.3800    -251.0582  0.5509 
   00033    0.4300    -240.1475  0.5404 
   00034    0.5600    -239.6151  0.5822 
   00035    0.4900    -233.7947  0.5621 
   00036    0.5200    -222.2070  0.5156 
   00037    0.6200    -245.4962  0.5425 
   00038    0.4600    -242.9697  0.4877 
   00039    0.4700    -258.4149  0.4960 
   00040    0.4700    -259.4604  0.5611 
   00041    0.4500    -265.0604  0.6160 
   00042    0.4800    -253.0848  0.6295 
   00043    0.3700    -250.7605  0.6440 
   00044    0.4600    -260.2556  0.6626 
   00045    0.3800    -251.1377  0.6626 
   00046    0.4400    -272.8137  0.7038 
   00047    0.4200    -281.3348  0.7414 
   00048    0.4600    -269.2309  0.7224 
   00049    0.5100    -252.9308  0.6901 
   00050    0.5100    -258.4106  0.6988 
   00051    0.4700    -263.0852  0.6971 
   00052    0.4100    -264.9128  0.7119 
   00053    0.4600    -262.9444  0.7098 
   00054    0.4700    -255.3188  0.6847 
   00055    0.5500    -262.2329  0.6914 
   00056    0.4900    -241.5972  0.6374 
   00057    0.4200    -231.6815  0.6262 
   00058    0.3900    -226.8411  0.6342 
   00059    0.4900    -251.9241  0.6557 
   00060    0.4200    -257.8106  0.6598 
   00061    0.4500    -248.4749  0.6515 
   00062    0.3900    -244.7581  0.6444 
   00063    0.5000    -258.8171  0.6698 
   00064    0.4800    -262.1986  0.6859 
   00065    0.4900    -257.2777  0.7208 
   00066    0.5000    -258.0456  0.6917 
   00067    0.4400    -274.5635  0.7165 
   00068    0.3900    -281.5898  0.7343 
   00069    0.3500    -277.7417  0.7334 
   00070    0.4100    -288.5605  0.7144 
   00071    0.4300    -273.4597  0.6728 
   00072    0.3900    -268.3995  0.6293 
   00073    0.5200    -254.3505  0.6107 
   00074    0.4600    -248.6074  0.5964 
   00075    0.6000    -239.0902  0.6165 
   00076    0.5200    -238.0060  0.6613 
   00077    0.4700    -252.3614  0.6979 
   00078    0.4600    -256.1483  0.6860 
   00079    0.5300    -261.4482  0.7075 
   00080    0.4500    -266.4150  0.7159 
   00081    0.3700    -274.1951  0.7346 
   00082    0.3700    -276.6031  0.7334 
   00083    0.3300    -254.0024  0.6948 
   00084    0.4600    -255.6240  0.6746 
   00085    0.4600    -245.6233  0.6222 
   00086    0.5000    -244.0274  0.5603 
   00087    0.4100    -252.8873  0.5795 
   00088    0.4600    -248.5633  0.5787 
   00089    0.5600    -253.1174  0.5873 
   00090    0.4900    -255.8006  0.5834 
   00091    0.5100    -249.1880  0.5393 
   00092    0.4000    -236.9987  0.5128 
   00093    0.4900    -244.8450  0.5323 
   00094    0.4600    -245.5829  0.5924 
   00095    0.4500    -247.4899  0.5734 
   00096    0.4600    -234.3586  0.5607 
   00097    0.4700    -238.2875  0.5936 
   00098    0.5300    -246.5704  0.5463 
   00099    0.4900    -253.6230  0.5597 
   00100    0.4500    -237.8198  0.5634 
