#=====================================================
# File created:        Sat-09-Mar-2024-at-03-55-34PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.682397
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -88.8083  0.3018 
   00001    0.6400    -101.6321  0.2709 
   00002    0.4200     -95.4830  0.4115 
   00003    0.5300    -105.9809  0.3001 
   00004    0.4700    -105.7877  0.2861 
   00005    0.5200    -110.2941  0.3721 
   00006    0.3500    -107.5222  0.3382 
   00007    0.4400     -90.7187  0.3141 
   00008    0.5000     -77.5025  0.3146 
   00009    0.4800     -88.3724  0.3343 
   00010    0.4600     -76.3193  0.3958 
   00011    0.5000     -80.3825  0.3792 
   00012    0.5600     -99.0423  0.3843 
   00013    0.4500     -98.1110  0.3475 
   00014    0.6400     -88.9656  0.3460 
   00015    0.6500    -117.5947  0.4084 
   00016    0.3700    -105.5301  0.4142 
   00017    0.4600     -85.2497  0.3843 
   00018    0.5900     -93.7247  0.3389 
   00019    0.5400    -109.6169  0.2943 
   00020    0.4400     -92.5929  0.2592 
   00021    0.5500     -96.2186  0.3027 
   00022    0.5500    -104.3620  0.3360 
   00023    0.4700    -123.7819  0.3014 
   00024    0.3900    -118.1334  0.3298 
   00025    0.3400    -116.7600  0.3269 
   00026    0.5700    -106.1062  0.3271 
   00027    0.4600    -100.8012  0.3391 
   00028    0.5200    -102.7294  0.2766 
   00029    0.4800     -93.9206  0.3032 
   00030    0.5200     -88.3066  0.3086 
   00031    0.6000    -114.9259  0.3290 
   00032    0.4100    -115.0576  0.3292 
   00033    0.4500    -110.3133  0.2987 
   00034    0.4700    -101.7658  0.3335 
   00035    0.4400     -86.3128  0.2768 
   00036    0.5500    -112.7912  0.3352 
   00037    0.3000    -117.5823  0.3595 
   00038    0.3100     -99.2674  0.3328 
   00039    0.5100    -102.9277  0.3618 
   00040    0.5300    -102.1333  0.2936 
   00041    0.4500     -94.9290  0.2679 
   00042    0.4200    -108.3029  0.3364 
   00043    0.4000    -111.9031  0.3596 
   00044    0.5500    -112.0153  0.3912 
   00045    0.4500    -105.7628  0.4112 
   00046    0.4300     -98.5077  0.4272 
   00047    0.5000     -96.7889  0.4505 
   00048    0.4300     -98.2802  0.4143 
   00049    0.5100    -100.4634  0.3316 
   00050    0.4500    -112.6041  0.3006 
   00051    0.4100    -112.1056  0.2591 
   00052    0.4800    -113.1486  0.2921 
   00053    0.4700    -115.9447  0.2615 
   00054    0.4500     -86.7847  0.3220 
   00055    0.5800     -98.4729  0.3841 
   00056    0.6900    -102.5225  0.3737 
   00057    0.4200    -107.9484  0.3575 
   00058    0.4000     -97.5761  0.3575 
   00059    0.5500     -95.5418  0.3297 
   00060    0.4700    -104.0456  0.3227 
   00061    0.5400    -105.6886  0.2555 
   00062    0.5100    -112.6849  0.3295 
   00063    0.4800    -120.1857  0.3485 
   00064    0.4600     -98.1003  0.3172 
   00065    0.6200    -111.1984  0.2662 
   00066    0.5600    -116.2269  0.2779 
   00067    0.4300    -113.2683  0.2630 
   00068    0.5600    -130.4682  0.3479 
   00069    0.4000    -124.8028  0.3845 
   00070    0.3900    -117.9518  0.3602 
   00071    0.4600    -115.5472  0.3455 
   00072    0.3800     -97.3510  0.2878 
   00073    0.4200     -95.7661  0.3103 
   00074    0.4000     -88.1718  0.3199 
   00075    0.4100     -87.1321  0.2862 
   00076    0.4400     -93.0715  0.2581 
   00077    0.6100    -116.6452  0.3202 
   00078    0.4900    -122.4574  0.2977 
   00079    0.5100    -103.2965  0.3198 
   00080    0.5900    -112.6467  0.2918 
   00081    0.4000    -103.8875  0.3216 
   00082    0.4500    -121.3189  0.3083 
   00083    0.3800    -104.7461  0.3098 
   00084    0.4000    -101.3268  0.3049 
   00085    0.5200    -111.8202  0.3691 
   00086    0.4400    -109.7030  0.3172 
   00087    0.4500    -105.4954  0.2520 
   00088    0.5500     -95.2517  0.2805 
   00089    0.6100    -104.3638  0.2716 
   00090    0.4300    -108.5341  0.2944 
   00091    0.5500    -105.8141  0.2979 
   00092    0.5200    -124.8045  0.3161 
   00093    0.4500    -105.6915  0.3170 
   00094    0.4600    -103.9919  0.2934 
   00095    0.4500    -103.5910  0.2855 
   00096    0.4800     -89.1345  0.3509 
   00097    0.6000     -94.7466  0.3442 
   00098    0.5400    -101.7059  0.3187 
   00099    0.4300     -96.1404  0.2965 
   00100    0.5600     -73.0376  0.2729 
