#=====================================================
# File created:        Fri-08-Mar-2024-at-05-48-45PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.183910
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -100.6907  0.3364 
   00001    0.7200    -165.5298  0.3626 
   00002    0.5100    -188.9614  0.3280 
   00003    0.5600    -209.4194  0.2923 
   00004    0.5200    -195.6986  0.3239 
   00005    0.6200    -190.1178  0.3382 
   00006    0.6000    -225.1188  0.3171 
   00007    0.4900    -209.9443  0.3371 
   00008    0.5700    -206.9101  0.3699 
   00009    0.5000    -223.2792  0.3868 
   00010    0.5000    -212.5166  0.3649 
   00011    0.5400    -214.8992  0.3596 
   00012    0.5900    -209.4899  0.3372 
   00013    0.4400    -209.9098  0.3456 
   00014    0.5100    -234.2560  0.3019 
   00015    0.6500    -210.4205  0.2877 
   00016    0.5500    -221.6984  0.3052 
   00017    0.5800    -218.6475  0.3184 
   00018    0.4200    -234.6951  0.3848 
   00019    0.5100    -228.6291  0.4053 
   00020    0.5000    -221.0415  0.3331 
   00021    0.4700    -210.7267  0.3094 
   00022    0.5300    -217.0195  0.2896 
   00023    0.5000    -221.8421  0.3283 
   00024    0.5000    -241.2061  0.3517 
   00025    0.5400    -243.9306  0.3776 
   00026    0.4500    -266.6585  0.3198 
   00027    0.5100    -272.9971  0.3285 
   00028    0.4500    -254.6853  0.3208 
   00029    0.4400    -237.1243  0.3113 
   00030    0.5500    -231.6001  0.3052 
   00031    0.4800    -220.6954  0.2967 
   00032    0.6800    -228.9506  0.2716 
   00033    0.5500    -223.0101  0.2761 
   00034    0.5100    -232.7340  0.3224 
   00035    0.5300    -231.8385  0.3199 
   00036    0.5600    -234.1176  0.3159 
   00037    0.4600    -220.1586  0.2751 
   00038    0.4300    -233.1419  0.3219 
   00039    0.5500    -224.5399  0.3256 
   00040    0.5500    -217.0898  0.2900 
   00041    0.5600    -219.5432  0.3034 
   00042    0.3600    -229.3135  0.3931 
   00043    0.4900    -220.6957  0.4187 
   00044    0.5500    -229.2512  0.4564 
   00045    0.4900    -242.7996  0.5668 
   00046    0.3500    -233.6542  0.5255 
   00047    0.5000    -234.0016  0.5266 
   00048    0.4400    -227.8870  0.5201 
   00049    0.5600    -219.1832  0.5254 
   00050    0.5300    -229.4522  0.5150 
   00051    0.3900    -239.0291  0.5334 
   00052    0.5600    -220.5417  0.4975 
   00053    0.5500    -239.3985  0.5615 
   00054    0.5000    -221.8969  0.5257 
   00055    0.5100    -213.7085  0.5184 
   00056    0.5600    -229.0948  0.5207 
   00057    0.5700    -232.0315  0.4454 
   00058    0.5200    -225.1255  0.4151 
   00059    0.5500    -203.3167  0.3806 
   00060    0.6600    -194.9777  0.3177 
   00061    0.6400    -190.1294  0.3717 
   00062    0.4600    -204.4065  0.4034 
   00063    0.5500    -202.3920  0.3553 
   00064    0.4800    -199.4449  0.3968 
   00065    0.5900    -216.2469  0.3707 
   00066    0.4600    -237.8798  0.3436 
   00067    0.5100    -247.3971  0.3866 
   00068    0.4300    -236.9863  0.3971 
   00069    0.4600    -244.8197  0.4134 
   00070    0.4700    -249.5723  0.4327 
   00071    0.5400    -207.0714  0.3969 
   00072    0.5600    -218.8714  0.4613 
   00073    0.4900    -236.6653  0.5135 
   00074    0.4600    -237.9955  0.5682 
   00075    0.4100    -249.1674  0.4954 
   00076    0.4700    -242.8178  0.5269 
   00077    0.4600    -254.4560  0.5705 
   00078    0.4400    -255.8447  0.5807 
   00079    0.4900    -263.6646  0.6128 
   00080    0.5500    -227.1403  0.5420 
   00081    0.4900    -210.5701  0.5055 
   00082    0.4700    -215.9803  0.4991 
   00083    0.4000    -228.8759  0.5046 
   00084    0.4300    -222.3637  0.5080 
   00085    0.5300    -217.4447  0.6008 
   00086    0.4100    -237.7866  0.6283 
   00087    0.4700    -249.7063  0.6505 
   00088    0.5100    -255.8788  0.6719 
   00089    0.3800    -250.9358  0.6600 
   00090    0.5100    -234.2774  0.5809 
   00091    0.4700    -222.2927  0.5959 
   00092    0.5300    -204.3300  0.5866 
   00093    0.5600    -216.5650  0.5727 
   00094    0.5100    -230.3696  0.5537 
   00095    0.5700    -237.4335  0.5601 
   00096    0.5400    -222.8565  0.5156 
   00097    0.5500    -223.4205  0.5438 
   00098    0.5800    -219.0028  0.5405 
   00099    0.4800    -232.7650  0.5848 
   00100    0.4900    -227.2752  0.5915 
