#=====================================================
# File created:        Fri-08-Mar-2024-at-04-57-52PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.225362
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -112.4573  0.3015 
   00001    0.6000    -155.4667  0.2897 
   00002    0.6900    -198.3591  0.2899 
   00003    0.5800    -197.3504  0.3317 
   00004    0.5800    -207.1982  0.3600 
   00005    0.6300    -203.4972  0.4389 
   00006    0.5200    -206.8475  0.4141 
   00007    0.6500    -226.9584  0.4268 
   00008    0.4200    -230.7556  0.4029 
   00009    0.5000    -220.1655  0.3924 
   00010    0.4800    -220.7095  0.3927 
   00011    0.5900    -219.1420  0.4533 
   00012    0.5600    -207.1344  0.4274 
   00013    0.4800    -194.4042  0.4005 
   00014    0.6700    -211.6141  0.3902 
   00015    0.5200    -200.0183  0.3724 
   00016    0.5400    -208.2659  0.3457 
   00017    0.6100    -207.0018  0.3246 
   00018    0.5200    -222.4415  0.3344 
   00019    0.4400    -230.9528  0.3121 
   00020    0.4300    -229.6646  0.3104 
   00021    0.5900    -235.2231  0.2949 
   00022    0.4700    -234.6237  0.2878 
   00023    0.4900    -213.5380  0.3197 
   00024    0.4600    -226.5921  0.2595 
   00025    0.6000    -251.1563  0.3051 
   00026    0.5000    -233.9088  0.3275 
   00027    0.4600    -220.8293  0.3984 
   00028    0.5100    -211.6475  0.4124 
   00029    0.6000    -215.3199  0.4914 
   00030    0.6100    -211.5712  0.5190 
   00031    0.5800    -244.3256  0.6079 
   00032    0.5000    -268.1978  0.6844 
   00033    0.5000    -262.4733  0.6748 
   00034    0.4500    -265.5152  0.6909 
   00035    0.4700    -276.1307  0.7350 
   00036    0.4000    -280.2663  0.7398 
   00037    0.4500    -249.9857  0.6998 
   00038    0.4700    -247.6698  0.6719 
   00039    0.5300    -246.9139  0.6393 
   00040    0.4500    -243.0874  0.6492 
   00041    0.4500    -240.8201  0.6732 
   00042    0.4400    -260.3241  0.6824 
   00043    0.4900    -236.2418  0.6422 
   00044    0.4400    -256.1327  0.6640 
   00045    0.4000    -259.3410  0.6776 
   00046    0.4200    -256.3699  0.6937 
   00047    0.5700    -250.3830  0.6615 
   00048    0.4700    -241.1518  0.6531 
   00049    0.4900    -248.5296  0.6261 
   00050    0.6000    -247.3260  0.6053 
   00051    0.4800    -236.8877  0.5696 
   00052    0.5200    -232.1693  0.6060 
   00053    0.5600    -215.6209  0.5318 
   00054    0.5300    -218.9881  0.5447 
   00055    0.4900    -234.1377  0.5468 
   00056    0.4800    -242.6724  0.5326 
   00057    0.4700    -243.5520  0.5320 
   00058    0.4600    -250.2848  0.5364 
   00059    0.4700    -236.0598  0.5494 
   00060    0.4000    -236.6681  0.5771 
   00061    0.4800    -250.2002  0.5715 
   00062    0.4600    -253.7934  0.6120 
   00063    0.3800    -269.4726  0.6111 
   00064    0.4300    -236.2778  0.6539 
   00065    0.3900    -243.0489  0.6009 
   00066    0.4400    -235.1016  0.6263 
   00067    0.6100    -234.0070  0.5668 
   00068    0.5400    -229.7757  0.5517 
   00069    0.4900    -233.8470  0.5288 
   00070    0.5900    -222.4965  0.5303 
   00071    0.5300    -209.4206  0.5252 
   00072    0.5500    -208.1897  0.5549 
   00073    0.5200    -214.1317  0.5399 
   00074    0.5200    -216.8410  0.5399 
   00075    0.4800    -233.6871  0.5372 
   00076    0.5400    -223.8955  0.4664 
   00077    0.5700    -214.7265  0.4424 
   00078    0.5700    -219.5641  0.4639 
   00079    0.5800    -222.2610  0.4817 
   00080    0.6400    -221.1427  0.3750 
   00081    0.6000    -221.2203  0.3613 
   00082    0.4300    -218.9858  0.3139 
   00083    0.5400    -213.7525  0.2967 
   00084    0.5200    -205.4541  0.2815 
   00085    0.6600    -203.8792  0.2813 
   00086    0.4700    -205.2416  0.2850 
   00087    0.5100    -198.1084  0.2842 
   00088    0.5300    -209.4593  0.3381 
   00089    0.5800    -204.0322  0.2657 
   00090    0.6200    -221.2750  0.3568 
   00091    0.4200    -212.6290  0.3303 
   00092    0.4900    -219.3403  0.3008 
   00093    0.4300    -226.0785  0.2863 
   00094    0.5300    -201.4312  0.2728 
   00095    0.5500    -211.1903  0.3322 
   00096    0.5000    -200.4027  0.3272 
   00097    0.5500    -222.8838  0.3528 
   00098    0.5500    -212.2129  0.3740 
   00099    0.4900    -192.1719  0.3721 
   00100    0.6200    -202.6761  0.3337 
