#=====================================================
# File created:        Sat-09-Mar-2024-at-03-55-44PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.670562
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -79.5971  0.2649 
   00001    0.5800    -124.1216  0.3172 
   00002    0.3700    -108.5295  0.3211 
   00003    0.3500     -98.1768  0.3161 
   00004    0.5000     -96.4440  0.3151 
   00005    0.5300     -95.8161  0.2706 
   00006    0.5400    -105.2691  0.2770 
   00007    0.4400     -79.7001  0.3090 
   00008    0.5500     -71.8183  0.3332 
   00009    0.6200    -107.6853  0.2681 
   00010    0.3700     -82.2341  0.2611 
   00011    0.5100     -81.0093  0.2781 
   00012    0.6000    -112.7346  0.3114 
   00013    0.4400    -104.9363  0.3153 
   00014    0.5600    -117.2706  0.3031 
   00015    0.5900    -119.1972  0.3255 
   00016    0.4600    -114.9233  0.3399 
   00017    0.5000     -97.8557  0.2877 
   00018    0.6200    -130.4637  0.2573 
   00019    0.3100    -112.7008  0.3107 
   00020    0.4000     -81.3388  0.3254 
   00021    0.5300     -84.5186  0.3028 
   00022    0.6200    -102.0101  0.3365 
   00023    0.4200     -77.7175  0.3323 
   00024    0.6700     -89.1202  0.2674 
   00025    0.4900     -99.5538  0.2612 
   00026    0.4400    -116.2082  0.2988 
   00027    0.5100    -106.4809  0.3082 
   00028    0.4300     -89.2981  0.2521 
   00029    0.5700     -84.5265  0.2820 
   00030    0.5600     -93.1089  0.2896 
   00031    0.4700     -99.8555  0.3679 
   00032    0.6300    -101.0410  0.3424 
   00033    0.4100     -87.8365  0.3342 
   00034    0.5200    -107.6585  0.3416 
   00035    0.6300    -103.3191  0.2871 
   00036    0.5100     -90.7760  0.3087 
   00037    0.6700    -124.4962  0.3128 
   00038    0.3800    -113.0326  0.2676 
   00039    0.6000    -127.3877  0.3193 
   00040    0.4500    -113.7365  0.3297 
   00041    0.4300    -127.4602  0.3569 
   00042    0.5100     -97.7450  0.3107 
   00043    0.3500     -80.5818  0.3238 
   00044    0.6900    -100.5342  0.2721 
   00045    0.6000    -120.1241  0.3029 
   00046    0.3700    -113.5322  0.2767 
   00047    0.4500    -125.6102  0.3079 
   00048    0.4500    -121.1651  0.3631 
   00049    0.5000     -96.5010  0.3336 
   00050    0.4500    -104.6708  0.2753 
   00051    0.4500     -96.6239  0.2730 
   00052    0.4200    -105.8115  0.2764 
   00053    0.5000    -124.0309  0.3429 
   00054    0.5300    -131.0244  0.3258 
   00055    0.4400    -125.8515  0.2840 
   00056    0.4300    -122.2619  0.2866 
   00057    0.5600    -128.3872  0.2622 
   00058    0.5600    -116.3826  0.2780 
   00059    0.4900    -122.9624  0.3357 
   00060    0.4800    -109.3541  0.3029 
   00061    0.4900    -125.9096  0.2938 
   00062    0.3800    -110.7766  0.3646 
   00063    0.4400    -106.0142  0.3828 
   00064    0.4400    -102.8276  0.3792 
   00065    0.4700     -85.1934  0.3425 
   00066    0.5100    -100.4706  0.3224 
   00067    0.4600    -105.6662  0.3082 
   00068    0.5500     -95.9636  0.2544 
   00069    0.5200    -108.9404  0.2983 
   00070    0.4100     -84.1181  0.2904 
   00071    0.6100    -102.1752  0.3324 
   00072    0.5000     -99.4945  0.3085 
   00073    0.5200    -103.0329  0.3334 
   00074    0.5100    -102.1275  0.2905 
   00075    0.5100    -104.7764  0.2875 
   00076    0.4700     -84.0731  0.3183 
   00077    0.5900     -84.4860  0.3349 
   00078    0.5700    -125.0426  0.2707 
   00079    0.4600    -117.4082  0.2612 
   00080    0.4000    -116.4689  0.3150 
   00081    0.4300    -115.2144  0.3128 
   00082    0.4600     -90.3380  0.3371 
   00083    0.5000    -102.7304  0.3479 
   00084    0.3900    -109.7712  0.3118 
   00085    0.4400    -114.2353  0.2853 
   00086    0.4800    -114.9312  0.2795 
   00087    0.4700     -80.1381  0.3040 
   00088    0.4700     -82.2882  0.3122 
   00089    0.6300    -102.0470  0.3872 
   00090    0.5200     -74.9471  0.3193 
   00091    0.5800     -87.4173  0.3598 
   00092    0.5300    -104.9440  0.2988 
   00093    0.4700    -109.2793  0.3196 
   00094    0.3500    -100.3614  0.2967 
   00095    0.4100     -98.7002  0.3243 
   00096    0.3500     -77.2292  0.2655 
   00097    0.4000     -65.5717  0.2869 
   00098    0.5500     -86.7102  0.3146 
   00099    0.5600    -107.8898  0.3015 
   00100    0.4800     -94.0752  0.3534 
