#=====================================================
# File created:        Fri-08-Mar-2024-at-05-52-04PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.228758
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -77.8276  0.3032 
   00001    0.7400    -126.7510  0.3274 
   00002    0.6600    -153.0717  0.3088 
   00003    0.6400    -197.9125  0.2886 
   00004    0.5900    -202.4074  0.3521 
   00005    0.5600    -206.8432  0.4307 
   00006    0.5000    -217.0961  0.4315 
   00007    0.5200    -233.1771  0.4123 
   00008    0.4700    -229.0820  0.4133 
   00009    0.4600    -217.4447  0.4296 
   00010    0.4600    -230.8192  0.4228 
   00011    0.3800    -238.5299  0.4832 
   00012    0.4400    -236.6298  0.4681 
   00013    0.4600    -238.0472  0.4701 
   00014    0.4600    -251.5604  0.4971 
   00015    0.5600    -228.4206  0.4737 
   00016    0.5700    -229.2605  0.5459 
   00017    0.4700    -213.6730  0.5508 
   00018    0.5700    -216.2978  0.4904 
   00019    0.5400    -226.5687  0.5336 
   00020    0.5100    -252.5359  0.5816 
   00021    0.4800    -251.0663  0.5733 
   00022    0.3800    -268.6256  0.5772 
   00023    0.4400    -258.7233  0.5648 
   00024    0.4500    -245.6688  0.5820 
   00025    0.5600    -226.6315  0.5833 
   00026    0.5600    -214.7775  0.5447 
   00027    0.5900    -207.6431  0.5346 
   00028    0.6200    -220.2593  0.5816 
   00029    0.5200    -221.7798  0.5704 
   00030    0.4800    -227.1071  0.5894 
   00031    0.5800    -245.1689  0.5715 
   00032    0.5600    -229.1924  0.5462 
   00033    0.4600    -224.2717  0.4557 
   00034    0.5200    -233.2404  0.4524 
   00035    0.5400    -240.5927  0.4836 
   00036    0.5000    -246.5822  0.4848 
   00037    0.5500    -222.6720  0.4710 
   00038    0.5300    -229.9111  0.4115 
   00039    0.5000    -242.5558  0.4107 
   00040    0.4500    -223.0211  0.4176 
   00041    0.5200    -246.3919  0.4458 
   00042    0.5000    -241.5182  0.4896 
   00043    0.5700    -217.8218  0.4610 
   00044    0.5000    -229.0896  0.4529 
   00045    0.5500    -213.7711  0.4175 
   00046    0.4800    -213.3520  0.4383 
   00047    0.5600    -209.2423  0.4841 
   00048    0.5500    -207.2239  0.4842 
   00049    0.5600    -197.8727  0.5131 
   00050    0.5500    -198.7749  0.4821 
   00051    0.6000    -204.7611  0.5135 
   00052    0.6400    -186.7861  0.4692 
   00053    0.5900    -198.6786  0.4745 
   00054    0.5100    -209.6997  0.4363 
   00055    0.6200    -200.7784  0.4911 
   00056    0.5200    -214.9761  0.5406 
   00057    0.4600    -239.7803  0.6024 
   00058    0.4900    -223.8226  0.5783 
   00059    0.4500    -216.7656  0.6306 
   00060    0.5000    -218.6638  0.5707 
   00061    0.4700    -245.3852  0.6429 
   00062    0.4100    -257.4829  0.6409 
   00063    0.4000    -288.8140  0.6827 
   00064    0.4800    -273.8449  0.6626 
   00065    0.4900    -268.4916  0.6430 
   00066    0.5200    -260.2122  0.6606 
   00067    0.4400    -264.5148  0.6785 
   00068    0.4200    -245.7263  0.6530 
   00069    0.4300    -248.1053  0.6283 
   00070    0.3700    -237.6045  0.5927 
   00071    0.5300    -222.1328  0.5174 
   00072    0.5200    -248.7342  0.5769 
   00073    0.4200    -252.1977  0.5944 
   00074    0.4500    -265.9797  0.5568 
   00075    0.5000    -248.3975  0.5434 
   00076    0.4700    -237.9314  0.5087 
   00077    0.4800    -221.0183  0.5137 
   00078    0.4900    -212.5892  0.5073 
   00079    0.5000    -223.6624  0.5426 
   00080    0.5400    -226.9067  0.5540 
   00081    0.4000    -227.2797  0.5642 
   00082    0.5000    -229.0180  0.5314 
   00083    0.6000    -237.9855  0.5647 
   00084    0.4300    -249.8597  0.5800 
   00085    0.3400    -255.2192  0.5824 
   00086    0.3500    -286.7578  0.6641 
   00087    0.3900    -282.5847  0.6597 
   00088    0.3600    -263.6779  0.6337 
   00089    0.4800    -259.2360  0.6143 
   00090    0.4800    -263.6251  0.6064 
   00091    0.4000    -267.2273  0.6585 
   00092    0.3800    -276.6630  0.6249 
   00093    0.4800    -269.1490  0.6165 
   00094    0.4800    -257.4617  0.5851 
   00095    0.4600    -255.2712  0.6227 
   00096    0.3600    -278.9810  0.6330 
   00097    0.4700    -237.9385  0.6164 
   00098    0.5500    -247.3950  0.6696 
   00099    0.4200    -242.0729  0.6214 
   00100    0.4600    -251.8963  0.6257 
