#=====================================================
# File created:        Fri-08-Mar-2024-at-05-45-47PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.213437
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -124.0279  0.3525 
   00001    0.6300    -164.8627  0.3699 
   00002    0.5900    -182.7145  0.3309 
   00003    0.6300    -199.7012  0.3816 
   00004    0.5900    -219.2171  0.4400 
   00005    0.3800    -217.8070  0.4415 
   00006    0.5600    -215.0804  0.4554 
   00007    0.5000    -219.8573  0.4750 
   00008    0.4700    -208.3619  0.4251 
   00009    0.5700    -220.2529  0.4610 
   00010    0.3900    -226.6765  0.5099 
   00011    0.5600    -236.1043  0.5721 
   00012    0.5500    -231.7183  0.5444 
   00013    0.4600    -239.0113  0.6273 
   00014    0.5100    -232.2498  0.6510 
   00015    0.4200    -224.2046  0.6422 
   00016    0.5300    -230.2393  0.6076 
   00017    0.4200    -220.5810  0.6012 
   00018    0.5600    -228.5215  0.6109 
   00019    0.5400    -244.7131  0.6155 
   00020    0.3700    -245.8333  0.6106 
   00021    0.5000    -244.8399  0.5456 
   00022    0.5100    -223.0237  0.4879 
   00023    0.4700    -230.4315  0.5552 
   00024    0.4100    -231.4257  0.5805 
   00025    0.4700    -253.0279  0.5915 
   00026    0.4900    -238.4721  0.5478 
   00027    0.4000    -227.2343  0.5323 
   00028    0.5400    -222.5353  0.4479 
   00029    0.5800    -238.4937  0.4366 
   00030    0.4600    -228.3565  0.4356 
   00031    0.4600    -213.1869  0.3904 
   00032    0.5100    -199.0818  0.3697 
   00033    0.5500    -219.9875  0.4102 
   00034    0.5200    -220.7120  0.3201 
   00035    0.5700    -233.5731  0.3335 
   00036    0.4600    -205.2368  0.3443 
   00037    0.5500    -199.6859  0.4170 
   00038    0.5400    -207.7932  0.3977 
   00039    0.4900    -210.6653  0.3758 
   00040    0.5500    -202.0604  0.3403 
   00041    0.5600    -197.8985  0.4006 
   00042    0.6400    -204.4598  0.4708 
   00043    0.5400    -185.9969  0.4419 
   00044    0.5700    -192.1195  0.4835 
   00045    0.5700    -195.5200  0.5100 
   00046    0.5100    -224.3787  0.5706 
   00047    0.6000    -189.1147  0.5090 
   00048    0.5800    -218.4768  0.4670 
   00049    0.5200    -222.2588  0.5145 
   00050    0.5300    -216.2727  0.5228 
   00051    0.4500    -220.7729  0.5168 
   00052    0.5400    -215.0179  0.4567 
   00053    0.5200    -217.6265  0.3769 
   00054    0.4600    -224.6407  0.4407 
   00055    0.5800    -220.7499  0.4148 
   00056    0.4900    -224.4159  0.3906 
   00057    0.5200    -242.8060  0.4334 
   00058    0.5100    -226.5510  0.3888 
   00059    0.5300    -227.8969  0.4193 
   00060    0.6400    -235.6451  0.4307 
   00061    0.4900    -232.4415  0.3720 
   00062    0.4500    -225.2293  0.4188 
   00063    0.5900    -216.4325  0.3937 
   00064    0.4700    -211.0265  0.3717 
   00065    0.5400    -209.8269  0.3196 
   00066    0.6000    -211.2905  0.4103 
   00067    0.5800    -223.0503  0.4669 
   00068    0.5000    -221.0060  0.4749 
   00069    0.5300    -208.6759  0.4339 
   00070    0.4900    -229.8001  0.4209 
   00071    0.4500    -230.0487  0.4338 
   00072    0.4700    -246.9098  0.5096 
   00073    0.4600    -239.0481  0.5240 
   00074    0.4400    -240.1741  0.5759 
   00075    0.4800    -232.8997  0.5510 
   00076    0.6100    -231.4583  0.5424 
   00077    0.4600    -250.7866  0.5974 
   00078    0.5400    -259.5749  0.6383 
   00079    0.4400    -255.1611  0.6391 
   00080    0.4400    -255.0131  0.6397 
   00081    0.5000    -254.3391  0.6071 
   00082    0.4300    -254.7977  0.5842 
   00083    0.4900    -240.2547  0.6044 
   00084    0.4400    -218.5782  0.5827 
   00085    0.5800    -217.9032  0.5858 
   00086    0.4800    -222.4037  0.5895 
   00087    0.4300    -226.8846  0.5558 
   00088    0.5200    -219.4700  0.6012 
   00089    0.5000    -219.4081  0.5813 
   00090    0.5300    -198.9531  0.5601 
   00091    0.6400    -198.2638  0.5369 
   00092    0.5500    -232.0089  0.6080 
   00093    0.5400    -225.2317  0.5893 
   00094    0.5000    -241.8823  0.6639 
   00095    0.4900    -226.4826  0.5909 
   00096    0.5300    -223.6471  0.5573 
   00097    0.6300    -213.3563  0.5768 
   00098    0.5500    -223.6841  0.5527 
   00099    0.5400    -223.2185  0.5176 
   00100    0.5400    -190.5181  0.4413 
