#=====================================================
# File created:        Fri-08-Mar-2024-at-05-46-05PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.185219
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -84.8231  0.2752 
   00001    0.7600    -142.8628  0.2650 
   00002    0.6300    -145.0514  0.2820 
   00003    0.6500    -170.5562  0.4245 
   00004    0.7400    -203.5301  0.4478 
   00005    0.5800    -218.5250  0.4674 
   00006    0.4700    -214.9162  0.4872 
   00007    0.4600    -204.9106  0.4756 
   00008    0.5700    -207.1871  0.5426 
   00009    0.5700    -205.2303  0.5248 
   00010    0.5000    -224.5834  0.5561 
   00011    0.4400    -230.5104  0.5880 
   00012    0.5500    -206.6794  0.5716 
   00013    0.5300    -218.4794  0.5864 
   00014    0.5800    -226.9260  0.5671 
   00015    0.4700    -222.3066  0.5495 
   00016    0.5000    -240.2729  0.5820 
   00017    0.5000    -226.4432  0.5231 
   00018    0.4700    -231.2118  0.5445 
   00019    0.5300    -247.7063  0.6099 
   00020    0.4900    -232.2494  0.5948 
   00021    0.5000    -234.5646  0.5781 
   00022    0.5500    -217.6306  0.5412 
   00023    0.5800    -218.0047  0.5329 
   00024    0.5200    -244.5879  0.5184 
   00025    0.4800    -244.4848  0.5626 
   00026    0.4900    -237.8986  0.5614 
   00027    0.5200    -201.3289  0.5404 
   00028    0.5700    -221.5291  0.5663 
   00029    0.5600    -249.9591  0.6706 
   00030    0.4000    -235.4623  0.6340 
   00031    0.5000    -239.0735  0.6032 
   00032    0.4000    -227.9007  0.5991 
   00033    0.5200    -226.1713  0.5544 
   00034    0.5400    -230.9161  0.6044 
   00035    0.4700    -245.1100  0.6335 
   00036    0.5400    -240.2837  0.5822 
   00037    0.5000    -243.8583  0.6447 
   00038    0.5300    -224.9422  0.6265 
   00039    0.4500    -239.3941  0.6957 
   00040    0.4100    -261.0351  0.7091 
   00041    0.4400    -253.9221  0.7098 
   00042    0.4500    -249.6948  0.7228 
   00043    0.5300    -264.6068  0.6935 
   00044    0.4400    -260.7516  0.6806 
   00045    0.4900    -254.7164  0.6158 
   00046    0.4000    -244.7387  0.5447 
   00047    0.4600    -239.2058  0.5474 
   00048    0.4800    -229.6274  0.5512 
   00049    0.5500    -238.3727  0.5358 
   00050    0.5300    -250.4234  0.5383 
   00051    0.4500    -249.5596  0.5423 
   00052    0.4700    -244.4927  0.5702 
   00053    0.4900    -242.1434  0.5197 
   00054    0.5600    -221.4072  0.4131 
   00055    0.5000    -228.1905  0.3484 
   00056    0.4400    -224.5196  0.3565 
   00057    0.4900    -213.5632  0.3729 
   00058    0.5100    -215.6858  0.3532 
   00059    0.4800    -233.1739  0.3353 
   00060    0.5600    -227.2613  0.3505 
   00061    0.4700    -216.7508  0.4143 
   00062    0.4200    -228.8744  0.3794 
   00063    0.5800    -227.9564  0.4348 
   00064    0.5700    -223.4193  0.4770 
   00065    0.5500    -211.4896  0.4806 
   00066    0.5000    -229.9225  0.5231 
   00067    0.4600    -237.0647  0.5537 
   00068    0.5200    -242.1931  0.5494 
   00069    0.4300    -228.7857  0.5746 
   00070    0.4500    -236.1364  0.6509 
   00071    0.4900    -241.8408  0.6272 
   00072    0.4400    -243.3837  0.6213 
   00073    0.4600    -261.7117  0.6276 
   00074    0.4800    -255.9831  0.6376 
   00075    0.4400    -255.4804  0.5971 
   00076    0.5500    -264.4113  0.5960 
   00077    0.5000    -261.2990  0.6101 
   00078    0.5300    -263.9052  0.6038 
   00079    0.4400    -257.4352  0.5696 
   00080    0.5000    -258.0920  0.5374 
   00081    0.5200    -251.4227  0.5366 
   00082    0.5900    -207.6053  0.4816 
   00083    0.5600    -223.9095  0.4988 
   00084    0.5100    -217.5801  0.5075 
   00085    0.4300    -219.2605  0.5069 
   00086    0.4200    -225.6264  0.5107 
   00087    0.4700    -226.7846  0.4906 
   00088    0.4200    -232.2706  0.4689 
   00089    0.4900    -221.2579  0.5105 
   00090    0.5500    -215.8783  0.4811 
   00091    0.5300    -216.8323  0.4716 
   00092    0.4600    -215.9919  0.5762 
   00093    0.4800    -243.6079  0.6304 
   00094    0.5100    -249.4436  0.6476 
   00095    0.4700    -262.3594  0.6737 
   00096    0.3700    -260.7966  0.6812 
   00097    0.4400    -265.3667  0.6477 
   00098    0.4600    -264.5168  0.6852 
   00099    0.4300    -260.5186  0.6686 
   00100    0.4000    -242.0526  0.6741 
