#=====================================================
# File created:        Fri-08-Mar-2024-at-05-48-08PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.155396
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -105.2842  0.3408 
   00001    0.7600    -167.8696  0.3455 
   00002    0.7300    -180.7207  0.3507 
   00003    0.5600    -193.1204  0.4385 
   00004    0.5400    -202.4576  0.4399 
   00005    0.5300    -222.6288  0.4880 
   00006    0.4700    -239.4669  0.5173 
   00007    0.4100    -257.8075  0.5603 
   00008    0.4000    -259.4298  0.5567 
   00009    0.4600    -258.0380  0.5169 
   00010    0.4900    -274.9150  0.5256 
   00011    0.5700    -264.7295  0.5758 
   00012    0.4000    -266.5226  0.5655 
   00013    0.4600    -262.5514  0.5886 
   00014    0.4400    -245.2940  0.5454 
   00015    0.5200    -259.7828  0.5972 
   00016    0.4600    -267.6691  0.6354 
   00017    0.4000    -271.6560  0.6615 
   00018    0.5100    -266.2374  0.6685 
   00019    0.4800    -261.9479  0.6259 
   00020    0.3300    -248.7637  0.6229 
   00021    0.4900    -249.7789  0.6053 
   00022    0.5400    -250.4510  0.6068 
   00023    0.4200    -245.0208  0.5879 
   00024    0.5300    -241.2979  0.5366 
   00025    0.5500    -231.8159  0.5074 
   00026    0.5200    -222.3703  0.4890 
   00027    0.5200    -243.6731  0.5144 
   00028    0.4500    -257.0488  0.4976 
   00029    0.5400    -255.7884  0.5155 
   00030    0.4400    -249.2912  0.4778 
   00031    0.4900    -254.2685  0.5314 
   00032    0.4000    -241.9220  0.5290 
   00033    0.4900    -231.7268  0.4711 
   00034    0.5100    -237.8736  0.5005 
   00035    0.4600    -240.9119  0.5360 
   00036    0.5000    -262.6793  0.5701 
   00037    0.4800    -242.5905  0.5286 
   00038    0.4600    -241.1235  0.5363 
   00039    0.4700    -254.5092  0.6165 
   00040    0.4900    -249.7259  0.6673 
   00041    0.4600    -246.5776  0.6638 
   00042    0.5100    -256.7482  0.6489 
   00043    0.4500    -255.3089  0.6389 
   00044    0.5700    -247.4577  0.5857 
   00045    0.4900    -225.8802  0.5890 
   00046    0.5300    -224.8256  0.5361 
   00047    0.6300    -223.0681  0.5765 
   00048    0.6000    -242.0071  0.6041 
   00049    0.4400    -244.5172  0.6455 
   00050    0.4200    -238.6937  0.6128 
   00051    0.4900    -239.4549  0.6309 
   00052    0.5500    -229.5733  0.5947 
   00053    0.5400    -240.5445  0.5738 
   00054    0.5200    -238.8250  0.5991 
   00055    0.4300    -250.0625  0.5774 
   00056    0.4400    -239.1118  0.5746 
   00057    0.4900    -225.4060  0.5517 
   00058    0.5300    -230.4412  0.5481 
   00059    0.5300    -216.6510  0.4256 
   00060    0.5900    -210.2282  0.4396 
   00061    0.4800    -238.9797  0.4275 
   00062    0.4100    -228.7047  0.3797 
   00063    0.5400    -222.9746  0.4133 
   00064    0.5800    -225.7225  0.3944 
   00065    0.5600    -221.6507  0.3548 
   00066    0.4600    -214.6800  0.3860 
   00067    0.6100    -193.3045  0.3479 
   00068    0.5600    -204.7863  0.4286 
   00069    0.5300    -191.0050  0.4245 
   00070    0.6000    -221.6206  0.4461 
   00071    0.5100    -210.4752  0.4502 
   00072    0.5300    -229.2719  0.5432 
   00073    0.4700    -226.4074  0.4920 
   00074    0.4600    -235.4026  0.4886 
   00075    0.5500    -236.8125  0.5438 
   00076    0.4300    -260.2431  0.5838 
   00077    0.5200    -256.9819  0.6620 
   00078    0.3900    -260.4474  0.6964 
   00079    0.4900    -262.5711  0.6961 
   00080    0.3700    -291.8626  0.7205 
   00081    0.3300    -285.2146  0.7245 
   00082    0.4000    -288.8302  0.7447 
   00083    0.4100    -281.7036  0.7273 
   00084    0.3300    -282.4272  0.7012 
   00085    0.4300    -272.1234  0.6955 
   00086    0.4700    -274.6627  0.7082 
   00087    0.3700    -264.5611  0.7015 
   00088    0.4900    -269.6296  0.6866 
   00089    0.4400    -262.2704  0.6524 
   00090    0.4400    -249.2165  0.6166 
   00091    0.4900    -237.8968  0.5616 
   00092    0.4800    -239.4811  0.5732 
   00093    0.5200    -221.7202  0.5369 
   00094    0.6000    -222.4343  0.5219 
   00095    0.5000    -231.2248  0.4982 
   00096    0.4900    -252.6501  0.5103 
   00097    0.4500    -243.9826  0.5050 
   00098    0.5200    -226.5638  0.4381 
   00099    0.5300    -222.6314  0.5052 
   00100    0.4000    -247.4533  0.5890 
