#=====================================================
# File created:        Fri-08-Mar-2024-at-06-22-13PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.228987
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -93.0501  0.2980 
   00001    0.6800    -136.9856  0.3735 
   00002    0.6100    -165.1823  0.4087 
   00003    0.6500    -195.2166  0.4435 
   00004    0.5200    -209.6853  0.4425 
   00005    0.5600    -238.6941  0.4513 
   00006    0.5100    -240.8522  0.4071 
   00007    0.4800    -237.0589  0.3884 
   00008    0.5400    -243.9440  0.3579 
   00009    0.5000    -247.1080  0.3557 
   00010    0.4200    -252.7421  0.3446 
   00011    0.4900    -228.3202  0.3200 
   00012    0.4900    -204.7486  0.3296 
   00013    0.6200    -210.9584  0.3461 
   00014    0.6200    -207.8130  0.3986 
   00015    0.6300    -220.4982  0.4004 
   00016    0.4800    -243.1365  0.3971 
   00017    0.5600    -250.0495  0.4475 
   00018    0.5900    -252.2221  0.4170 
   00019    0.4800    -255.6639  0.4434 
   00020    0.4800    -249.5619  0.4621 
   00021    0.4600    -233.4810  0.3749 
   00022    0.4400    -225.2605  0.3344 
   00023    0.4600    -228.7364  0.3064 
   00024    0.4500    -256.8906  0.3530 
   00025    0.4900    -235.2578  0.3912 
   00026    0.5000    -230.0666  0.4605 
   00027    0.4200    -226.9341  0.3937 
   00028    0.5000    -240.4840  0.4156 
   00029    0.5500    -239.4544  0.3677 
   00030    0.4700    -228.5902  0.4130 
   00031    0.4000    -235.4456  0.4375 
   00032    0.4700    -232.5512  0.4353 
   00033    0.5100    -229.9346  0.4485 
   00034    0.5100    -228.3806  0.4564 
   00035    0.4500    -224.7624  0.3966 
   00036    0.5200    -230.4999  0.4628 
   00037    0.5400    -243.7788  0.5037 
   00038    0.4500    -222.6193  0.4705 
   00039    0.4700    -222.6466  0.5092 
   00040    0.4900    -210.0443  0.5323 
   00041    0.5100    -219.2060  0.5389 
   00042    0.5100    -237.5519  0.5720 
   00043    0.5000    -233.3243  0.5481 
   00044    0.4700    -243.7471  0.5894 
   00045    0.4000    -243.7414  0.5477 
   00046    0.4500    -235.5316  0.4721 
   00047    0.5100    -239.5946  0.3729 
   00048    0.4800    -230.9874  0.3788 
   00049    0.5400    -217.8932  0.3202 
   00050    0.6600    -229.8339  0.4046 
   00051    0.4800    -243.1327  0.4225 
   00052    0.5100    -234.6510  0.4286 
   00053    0.6300    -231.6027  0.4170 
   00054    0.5000    -235.8970  0.3906 
   00055    0.5200    -218.8864  0.3966 
   00056    0.6100    -226.0881  0.3564 
   00057    0.5300    -221.1104  0.3915 
   00058    0.5100    -236.9633  0.4405 
   00059    0.5600    -241.5328  0.4350 
   00060    0.5600    -242.7890  0.4122 
   00061    0.4700    -247.9707  0.4591 
   00062    0.4600    -241.4716  0.4432 
   00063    0.4800    -233.0086  0.4208 
   00064    0.4000    -217.9457  0.4501 
   00065    0.5300    -219.6519  0.4652 
   00066    0.5900    -222.9483  0.3875 
   00067    0.5800    -217.0906  0.3504 
   00068    0.5400    -229.4469  0.3940 
   00069    0.5500    -223.7808  0.3876 
   00070    0.5500    -231.5930  0.4001 
   00071    0.4000    -233.0736  0.3600 
   00072    0.4700    -242.6468  0.3357 
   00073    0.5500    -221.9757  0.4095 
   00074    0.4400    -237.0200  0.3824 
   00075    0.5100    -222.2992  0.3529 
   00076    0.5700    -236.2330  0.3536 
   00077    0.4000    -242.1655  0.3683 
   00078    0.4900    -234.5705  0.3814 
   00079    0.5000    -234.0226  0.3763 
   00080    0.4400    -239.2449  0.4322 
   00081    0.4100    -227.3175  0.4430 
   00082    0.4400    -246.2696  0.4677 
   00083    0.4800    -250.1167  0.4623 
   00084    0.5500    -233.6719  0.4242 
   00085    0.5200    -245.3618  0.4296 
   00086    0.5600    -238.7075  0.4715 
   00087    0.4400    -225.9686  0.4225 
   00088    0.6000    -263.6250  0.4824 
   00089    0.4400    -269.9389  0.4846 
   00090    0.3900    -273.6118  0.4624 
   00091    0.5200    -254.4948  0.4586 
   00092    0.4700    -236.1391  0.4224 
   00093    0.5400    -234.9284  0.3991 
   00094    0.4600    -229.0811  0.4657 
   00095    0.4900    -240.9505  0.4863 
   00096    0.4900    -254.7400  0.5054 
   00097    0.4100    -235.5537  0.4695 
   00098    0.5500    -210.5488  0.3986 
   00099    0.5200    -247.6505  0.4292 
   00100    0.4100    -238.0219  0.5120 
