#=====================================================
# File created:        Fri-08-Mar-2024-at-05-46-58PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        1.235927
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -108.2470  0.2957 
   00001    0.6800    -144.6297  0.2947 
   00002    0.5800    -190.6765  0.2857 
   00003    0.5800    -204.7166  0.3330 
   00004    0.5700    -214.9013  0.3346 
   00005    0.5600    -224.5935  0.4127 
   00006    0.5300    -223.0138  0.4361 
   00007    0.4900    -246.5622  0.3963 
   00008    0.5300    -253.4449  0.3392 
   00009    0.4000    -251.5148  0.3065 
   00010    0.5200    -239.5302  0.3336 
   00011    0.4400    -239.0623  0.3163 
   00012    0.5200    -240.4777  0.3071 
   00013    0.5400    -244.1843  0.2826 
   00014    0.4700    -250.9340  0.2891 
   00015    0.4100    -247.5030  0.3613 
   00016    0.4200    -234.5982  0.3613 
   00017    0.5200    -216.3871  0.3883 
   00018    0.5700    -241.2413  0.3408 
   00019    0.4100    -245.5039  0.3900 
   00020    0.4200    -261.8183  0.3487 
   00021    0.5300    -252.3966  0.3764 
   00022    0.4700    -223.7205  0.3972 
   00023    0.5500    -228.6830  0.4555 
   00024    0.5200    -219.8928  0.4635 
   00025    0.5600    -231.2238  0.4475 
   00026    0.4700    -222.8500  0.4228 
   00027    0.4700    -238.4416  0.4386 
   00028    0.4800    -241.0623  0.4415 
   00029    0.4700    -244.6085  0.4670 
   00030    0.5200    -236.3922  0.4756 
   00031    0.4300    -246.3506  0.4952 
   00032    0.4600    -240.2590  0.5090 
   00033    0.5800    -229.9700  0.5193 
   00034    0.5300    -228.4480  0.4420 
   00035    0.3700    -226.9810  0.4769 
   00036    0.5900    -218.7771  0.5065 
   00037    0.5400    -226.1996  0.5066 
   00038    0.4600    -231.1555  0.5039 
   00039    0.4700    -231.6055  0.5382 
   00040    0.4600    -225.8641  0.5306 
   00041    0.5300    -222.1605  0.5495 
   00042    0.4500    -223.2091  0.5167 
   00043    0.5000    -230.2131  0.5222 
   00044    0.5400    -231.9326  0.5563 
   00045    0.5100    -225.9525  0.5023 
   00046    0.5300    -224.7166  0.5541 
   00047    0.5500    -223.1972  0.5312 
   00048    0.4500    -232.1576  0.4969 
   00049    0.5100    -244.3898  0.4968 
   00050    0.4500    -252.6145  0.5720 
   00051    0.3900    -261.6394  0.5306 
   00052    0.4800    -276.8266  0.5784 
   00053    0.5700    -265.6063  0.5976 
   00054    0.5100    -266.0081  0.5896 
   00055    0.4400    -262.7443  0.5730 
   00056    0.4700    -248.9798  0.5186 
   00057    0.4600    -225.8660  0.5096 
   00058    0.5500    -219.7520  0.4284 
   00059    0.5500    -210.2504  0.4104 
   00060    0.5500    -202.5069  0.4429 
   00061    0.4400    -188.5580  0.3749 
   00062    0.6000    -195.5908  0.3483 
   00063    0.6200    -201.1197  0.4851 
   00064    0.5900    -197.1673  0.4694 
   00065    0.5400    -200.8917  0.4364 
   00066    0.5500    -214.0730  0.4191 
   00067    0.5400    -213.6622  0.4840 
   00068    0.4800    -205.1322  0.4320 
   00069    0.5500    -213.2689  0.4511 
   00070    0.5200    -225.6147  0.4214 
   00071    0.5300    -202.2507  0.3580 
   00072    0.4900    -206.5526  0.3122 
   00073    0.5000    -207.7441  0.2899 
   00074    0.5500    -212.7745  0.2704 
   00075    0.4100    -220.3586  0.2699 
   00076    0.5100    -225.8772  0.3305 
   00077    0.5500    -226.0296  0.2995 
   00078    0.5400    -226.1806  0.2633 
   00079    0.5200    -236.8979  0.2884 
   00080    0.5400    -223.2815  0.2844 
   00081    0.5500    -226.8495  0.2848 
   00082    0.4500    -247.7895  0.3373 
   00083    0.4100    -239.6495  0.3537 
   00084    0.5400    -243.1064  0.3303 
   00085    0.4600    -237.4293  0.3608 
   00086    0.4500    -227.4290  0.4038 
   00087    0.5100    -209.9114  0.3746 
   00088    0.5500    -201.9706  0.3471 
   00089    0.5100    -213.9940  0.4158 
   00090    0.5000    -242.4184  0.4809 
   00091    0.5100    -231.8799  0.5192 
   00092    0.5100    -230.2385  0.5383 
   00093    0.4700    -236.9810  0.5562 
   00094    0.5000    -223.1250  0.5270 
   00095    0.5000    -251.5638  0.5913 
   00096    0.4800    -253.4128  0.6245 
   00097    0.3800    -258.1348  0.5983 
   00098    0.4700    -246.0994  0.5817 
   00099    0.5400    -252.7305  0.6292 
   00100    0.4900    -239.7518  0.5626 
