#=====================================================
# File created:        Sat-09-Mar-2024-at-03-20-34PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.495885
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -77.7601  0.3511 
   00001    0.5400     -81.3890  0.3107 
   00002    0.5800    -100.1332  0.2920 
   00003    0.5400     -96.3749  0.2839 
   00004    0.4600     -98.3443  0.3361 
   00005    0.4500     -71.2412  0.2916 
   00006    0.6600     -80.3489  0.2936 
   00007    0.6200     -91.3293  0.3841 
   00008    0.4600     -83.2019  0.3665 
   00009    0.5400     -84.5695  0.3093 
   00010    0.3600     -69.2472  0.2812 
   00011    0.7000     -89.8708  0.3209 
   00012    0.4100     -97.3178  0.3551 
   00013    0.5700     -88.3683  0.3051 
   00014    0.3000    -103.5254  0.2829 
   00015    0.6000    -108.3985  0.2901 
   00016    0.5200    -112.7270  0.3049 
   00017    0.4100     -89.2822  0.3400 
   00018    0.4200    -110.4160  0.3428 
   00019    0.3700    -116.5072  0.3445 
   00020    0.4200     -98.3414  0.3761 
   00021    0.5600     -87.8482  0.3182 
   00022    0.5800     -97.3267  0.3171 
   00023    0.5300    -127.2475  0.3930 
   00024    0.5500    -109.6945  0.3464 
   00025    0.4900     -93.6742  0.3000 
   00026    0.3000     -96.0546  0.3273 
   00027    0.5900    -102.0644  0.3028 
   00028    0.4200     -86.5465  0.2963 
   00029    0.5200     -90.5609  0.2929 
   00030    0.5900    -100.1899  0.2683 
   00031    0.3400     -96.6520  0.3386 
   00032    0.5900     -90.5075  0.3147 
   00033    0.6100     -96.5880  0.2886 
   00034    0.6600     -95.7635  0.3343 
   00035    0.3500     -88.8122  0.3272 
   00036    0.5500    -105.9827  0.3953 
   00037    0.4600    -110.0105  0.4172 
   00038    0.5100     -89.1344  0.3798 
   00039    0.4700     -91.4349  0.3296 
   00040    0.5900     -96.1050  0.3199 
   00041    0.5200    -100.5873  0.3531 
   00042    0.6500    -120.1983  0.3441 
   00043    0.5000    -101.7865  0.3520 
   00044    0.3300     -85.2817  0.3472 
   00045    0.4400     -75.9103  0.3033 
   00046    0.4900     -84.6135  0.3257 
   00047    0.5300     -81.8447  0.3430 
   00048    0.5100    -100.4177  0.3009 
   00049    0.4600     -93.6506  0.3028 
   00050    0.4900     -84.9887  0.2958 
   00051    0.5600     -98.0839  0.3076 
   00052    0.4500     -82.4166  0.3039 
   00053    0.5700     -79.9167  0.2812 
   00054    0.4700     -69.6160  0.3059 
   00055    0.5800     -97.4148  0.3235 
   00056    0.4800    -107.8204  0.4048 
   00057    0.4700     -83.0280  0.3359 
   00058    0.5300     -94.1055  0.3277 
   00059    0.5400    -109.0948  0.3362 
   00060    0.4500     -98.7282  0.2987 
   00061    0.6800     -97.0401  0.2515 
   00062    0.5300     -84.9715  0.2724 
   00063    0.5200     -85.7956  0.3295 
   00064    0.6300     -80.5845  0.3114 
   00065    0.5900     -95.9382  0.2760 
   00066    0.5800    -105.6625  0.2582 
   00067    0.3500     -98.4097  0.2854 
   00068    0.7000    -105.8766  0.2602 
   00069    0.5400    -102.6932  0.2735 
   00070    0.6200    -100.2044  0.2992 
   00071    0.6000     -90.3138  0.3129 
   00072    0.6100    -114.2612  0.3457 
   00073    0.3300    -124.4767  0.2944 
   00074    0.3700    -108.4182  0.2635 
   00075    0.5300    -118.5631  0.3081 
   00076    0.4600    -106.1862  0.3558 
   00077    0.4900    -120.8299  0.3324 
   00078    0.4000    -106.8175  0.2873 
   00079    0.5900    -126.6316  0.3078 
   00080    0.5000    -100.4467  0.3125 
   00081    0.5700    -127.8574  0.3318 
   00082    0.4200    -120.9715  0.2885 
   00083    0.3300    -101.3304  0.2845 
   00084    0.5800     -88.9636  0.3360 
   00085    0.5200    -104.1122  0.3435 
   00086    0.4100     -87.3094  0.3553 
   00087    0.5500     -86.3007  0.3692 
   00088    0.4700     -79.4297  0.2651 
   00089    0.7000    -105.5740  0.3805 
   00090    0.4400    -111.5659  0.4061 
   00091    0.4300    -106.6435  0.4131 
   00092    0.4600    -112.1154  0.4200 
   00093    0.5000     -84.6281  0.3343 
   00094    0.4700    -104.9858  0.3650 
   00095    0.3800    -103.4787  0.3102 
   00096    0.5600     -88.8835  0.2679 
   00097    0.5700    -125.1909  0.2659 
   00098    0.4400     -98.5000  0.3179 
   00099    0.5000    -104.4976  0.3370 
   00100    0.5700     -89.4307  0.3314 
