#=====================================================
# File created:        Sat-09-Mar-2024-at-03-20-32PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.415969
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -108.5922  0.3185 
   00001    0.5600    -123.0810  0.2682 
   00002    0.5200    -141.3334  0.2995 
   00003    0.3900    -126.5104  0.2706 
   00004    0.4300    -113.2800  0.2599 
   00005    0.4600    -114.8067  0.2664 
   00006    0.5800    -117.3283  0.3154 
   00007    0.3800    -120.2623  0.3261 
   00008    0.4500    -125.6795  0.3636 
   00009    0.4200    -121.4824  0.3401 
   00010    0.3400    -115.7429  0.3088 
   00011    0.5100     -92.7518  0.2874 
   00012    0.5400     -91.3875  0.3702 
   00013    0.5100    -108.0385  0.4101 
   00014    0.5200    -107.7778  0.3655 
   00015    0.5900    -113.7144  0.3591 
   00016    0.5100    -101.8725  0.3166 
   00017    0.5700     -85.3558  0.3615 
   00018    0.5200     -84.7884  0.3829 
   00019    0.4400     -93.2659  0.3287 
   00020    0.5800    -113.7739  0.3306 
   00021    0.4700    -114.7011  0.3240 
   00022    0.5300    -108.5431  0.2946 
   00023    0.6200    -114.6741  0.2968 
   00024    0.4600    -111.0381  0.2837 
   00025    0.5500    -136.0371  0.2529 
   00026    0.4800    -134.1798  0.2908 
   00027    0.4400    -141.8162  0.3307 
   00028    0.2600    -120.7988  0.3524 
   00029    0.4900    -120.0818  0.3143 
   00030    0.5100    -115.9335  0.3505 
   00031    0.3900     -87.9906  0.3332 
   00032    0.5800    -112.0741  0.3646 
   00033    0.4700    -117.0867  0.3292 
   00034    0.4800    -114.2600  0.3049 
   00035    0.4700    -122.2163  0.3186 
   00036    0.5700    -111.2537  0.3150 
   00037    0.5500     -95.6875  0.3082 
   00038    0.4000     -87.9406  0.2845 
   00039    0.4700    -103.0731  0.3289 
   00040    0.5200    -104.3053  0.2707 
   00041    0.5300    -113.3325  0.3039 
   00042    0.4300    -112.7395  0.3151 
   00043    0.4600    -110.5118  0.3347 
   00044    0.3900    -123.8979  0.3564 
   00045    0.3600    -116.0065  0.3660 
   00046    0.3400    -127.1071  0.3768 
   00047    0.4000     -94.8029  0.3075 
   00048    0.4800     -94.5367  0.3110 
   00049    0.4300     -89.0280  0.2851 
   00050    0.4900     -97.2349  0.2712 
   00051    0.5100    -106.1435  0.3463 
   00052    0.5000     -98.2787  0.2834 
   00053    0.6100    -111.6367  0.3254 
   00054    0.5200    -122.4799  0.3111 
   00055    0.4600    -116.4132  0.3273 
   00056    0.4600    -116.0924  0.2680 
   00057    0.3300    -126.2325  0.2618 
   00058    0.4300    -114.6826  0.2695 
   00059    0.3800     -99.6724  0.3139 
   00060    0.4100    -111.4909  0.3300 
   00061    0.4200    -111.4726  0.3165 
   00062    0.4100     -89.7116  0.3139 
   00063    0.5200     -89.4669  0.3173 
   00064    0.6300    -116.0579  0.2656 
   00065    0.4100     -70.4407  0.2897 
   00066    0.6700     -83.1038  0.3054 
   00067    0.4100     -70.2155  0.3086 
   00068    0.5800     -83.0946  0.3668 
   00069    0.4400    -105.0304  0.3288 
   00070    0.4300    -103.7551  0.3458 
   00071    0.5100    -102.4616  0.3669 
   00072    0.5400    -126.5113  0.3508 
   00073    0.5700    -123.1272  0.3778 
   00074    0.5200    -120.8762  0.2813 
   00075    0.3800    -106.1236  0.2773 
   00076    0.4400     -97.7727  0.2707 
   00077    0.5100    -100.6860  0.2888 
   00078    0.5900    -106.7297  0.3182 
   00079    0.3500     -96.8066  0.3088 
   00080    0.6000    -137.6614  0.3121 
   00081    0.4000    -127.1676  0.3032 
   00082    0.3500    -123.8303  0.2842 
   00083    0.4700    -101.2666  0.3025 
   00084    0.4300     -71.3261  0.2905 
   00085    0.5100     -97.2300  0.3073 
   00086    0.4700     -95.8120  0.3433 
   00087    0.4900     -93.7195  0.2967 
   00088    0.5100     -94.7623  0.2747 
   00089    0.4700    -112.7432  0.2930 
   00090    0.5100     -90.6396  0.3384 
   00091    0.5000     -97.3295  0.3426 
   00092    0.4600     -83.6444  0.2867 
   00093    0.5800     -94.8956  0.3006 
   00094    0.5700    -105.6425  0.2537 
   00095    0.3800     -98.5294  0.3127 
   00096    0.4500    -103.8019  0.3300 
   00097    0.5300    -101.3097  0.2997 
   00098    0.5000    -119.4564  0.3197 
   00099    0.5500     -93.3833  0.2598 
   00100    0.6100    -101.6554  0.2881 
