#=====================================================
# File created:        Fri-08-Mar-2024-at-06-20-38PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 0.800
# Run time (s):        1.280709
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -99.9715  0.2822 
   00001    0.7200    -156.3375  0.3059 
   00002    0.6200    -175.1334  0.3163 
   00003    0.6200    -181.0769  0.3551 
   00004    0.5500    -214.5381  0.3655 
   00005    0.5700    -210.0480  0.2988 
   00006    0.5200    -244.4584  0.2907 
   00007    0.5200    -250.1835  0.3079 
   00008    0.4600    -245.3685  0.2673 
   00009    0.4500    -254.3706  0.2781 
   00010    0.4700    -256.4821  0.3252 
   00011    0.5100    -264.9782  0.4010 
   00012    0.4000    -239.7177  0.4210 
   00013    0.5600    -259.8331  0.3963 
   00014    0.4800    -273.4150  0.4129 
   00015    0.4500    -264.9164  0.3881 
   00016    0.4700    -264.8579  0.3649 
   00017    0.4900    -260.9560  0.3682 
   00018    0.4400    -260.5423  0.4029 
   00019    0.4500    -248.5997  0.4032 
   00020    0.5000    -248.5408  0.3525 
   00021    0.5200    -240.9251  0.3545 
   00022    0.4900    -255.1409  0.3211 
   00023    0.3900    -243.7342  0.3330 
   00024    0.4100    -258.9867  0.3194 
   00025    0.4100    -263.7049  0.3844 
   00026    0.4500    -271.1976  0.4421 
   00027    0.4800    -269.4713  0.4305 
   00028    0.3900    -265.4086  0.4121 
   00029    0.4300    -261.5447  0.4200 
   00030    0.4000    -280.0993  0.4272 
   00031    0.3500    -271.9668  0.4411 
   00032    0.4300    -275.3957  0.4590 
   00033    0.3900    -276.5583  0.4621 
   00034    0.4400    -277.7932  0.4910 
   00035    0.4300    -270.7155  0.5132 
   00036    0.4400    -271.7159  0.5297 
   00037    0.4200    -271.8619  0.5290 
   00038    0.4300    -268.7748  0.5442 
   00039    0.4400    -277.2518  0.5185 
   00040    0.4900    -272.3986  0.5443 
   00041    0.4100    -258.9036  0.5467 
   00042    0.4800    -275.4921  0.5864 
   00043    0.5100    -271.1908  0.6314 
   00044    0.4700    -264.3867  0.5969 
   00045    0.4700    -253.9006  0.5715 
   00046    0.4400    -273.7765  0.6415 
   00047    0.4400    -266.3019  0.6531 
   00048    0.5000    -266.4757  0.6627 
   00049    0.4800    -276.4844  0.6691 
   00050    0.4400    -273.0813  0.6829 
   00051    0.4200    -267.5490  0.6602 
   00052    0.4400    -277.0386  0.6900 
   00053    0.4800    -273.5759  0.7299 
   00054    0.5500    -284.8529  0.7331 
   00055    0.3800    -281.2777  0.7208 
   00056    0.3400    -282.8916  0.6881 
   00057    0.3600    -279.2447  0.6935 
   00058    0.4100    -263.3007  0.6134 
   00059    0.4400    -259.4470  0.5958 
   00060    0.4400    -262.7437  0.5536 
   00061    0.4700    -255.0326  0.5575 
   00062    0.4800    -245.4760  0.4971 
   00063    0.6100    -255.5544  0.5053 
   00064    0.4400    -256.2379  0.4888 
   00065    0.4600    -247.1853  0.5525 
   00066    0.4800    -237.6426  0.5122 
   00067    0.5300    -263.2224  0.5394 
   00068    0.5100    -274.0861  0.5368 
   00069    0.5200    -270.0748  0.5078 
   00070    0.3900    -264.3474  0.4989 
   00071    0.3800    -278.9631  0.4609 
   00072    0.5500    -270.4094  0.4993 
   00073    0.3700    -272.7455  0.5160 
   00074    0.4400    -268.7310  0.5130 
   00075    0.3900    -266.3853  0.5568 
   00076    0.3300    -273.0184  0.5617 
   00077    0.5500    -261.0073  0.4971 
   00078    0.4300    -272.8353  0.5204 
   00079    0.4000    -267.3629  0.5322 
   00080    0.4500    -273.1163  0.6161 
   00081    0.4100    -264.5594  0.6219 
   00082    0.4400    -258.4259  0.6367 
   00083    0.3700    -258.0914  0.6507 
   00084    0.4400    -247.5278  0.6412 
   00085    0.4400    -262.7421  0.6683 
   00086    0.4300    -250.1913  0.6401 
   00087    0.4500    -257.3944  0.6738 
   00088    0.4900    -264.3764  0.6178 
   00089    0.4700    -272.9838  0.6712 
   00090    0.5000    -285.6812  0.7164 
   00091    0.4400    -295.7132  0.7537 
   00092    0.3800    -296.3685  0.7780 
   00093    0.4300    -291.2381  0.7456 
   00094    0.4200    -299.5472  0.7422 
   00095    0.3700    -306.0590  0.7784 
   00096    0.3500    -306.8906  0.7960 
   00097    0.3500    -315.4903  0.8133 
   00098    0.5300    -301.8300  0.7821 
   00099    0.4700    -290.5321  0.7265 
   00100    0.4300    -307.2840  0.7790 
