#=====================================================
# File created:        Fri-08-Mar-2024-at-06-18-47PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 0.200
# Run time (s):        1.289779
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -82.5266  0.3209 
   00001    0.6700    -129.3708  0.3420 
   00002    0.6300    -154.8165  0.3237 
   00003    0.6200    -180.8214  0.3053 
   00004    0.6000    -197.8040  0.2801 
   00005    0.6600    -220.6850  0.3272 
   00006    0.5600    -235.8909  0.3303 
   00007    0.6300    -252.4534  0.3442 
   00008    0.5700    -262.6526  0.3409 
   00009    0.4900    -274.2963  0.3484 
   00010    0.4900    -279.1304  0.3300 
   00011    0.6000    -281.8915  0.3421 
   00012    0.6100    -284.5248  0.3737 
   00013    0.5400    -289.6523  0.3778 
   00014    0.6000    -302.4519  0.3883 
   00015    0.5100    -308.6961  0.3688 
   00016    0.5200    -312.5682  0.3710 
   00017    0.5700    -309.1867  0.3822 
   00018    0.4900    -313.6340  0.3782 
   00019    0.4800    -315.0402  0.3982 
   00020    0.5300    -315.9929  0.3960 
   00021    0.4400    -314.0168  0.3927 
   00022    0.4300    -313.2753  0.3825 
   00023    0.5700    -317.7184  0.3765 
   00024    0.4900    -323.0848  0.3737 
   00025    0.4600    -322.4779  0.3813 
   00026    0.4100    -324.5223  0.3937 
   00027    0.4000    -327.5165  0.4008 
   00028    0.4600    -328.8105  0.4072 
   00029    0.5100    -329.8143  0.4230 
   00030    0.5900    -328.1322  0.4492 
   00031    0.4800    -329.6476  0.4545 
   00032    0.4700    -330.3696  0.4561 
   00033    0.5100    -330.5563  0.4706 
   00034    0.5900    -328.9137  0.4830 
   00035    0.5200    -326.8925  0.5155 
   00036    0.5200    -332.1667  0.5241 
   00037    0.3900    -333.5476  0.5139 
   00038    0.4800    -333.0702  0.5106 
   00039    0.4400    -334.8392  0.5060 
   00040    0.4500    -330.0504  0.4866 
   00041    0.4900    -333.3866  0.4703 
   00042    0.5400    -333.8951  0.4849 
   00043    0.4500    -331.7251  0.4870 
   00044    0.5000    -334.3912  0.5012 
   00045    0.4900    -335.3334  0.5081 
   00046    0.4900    -333.4663  0.5074 
   00047    0.5600    -333.0844  0.4979 
   00048    0.5800    -334.5278  0.4961 
   00049    0.4900    -335.1121  0.5175 
   00050    0.5200    -334.0290  0.5312 
   00051    0.4400    -330.1969  0.5229 
   00052    0.5400    -328.4150  0.5203 
   00053    0.5500    -329.7928  0.5278 
   00054    0.5700    -331.6833  0.5363 
   00055    0.4400    -336.6087  0.5589 
   00056    0.5700    -335.4415  0.5782 
   00057    0.4600    -335.5604  0.6068 
   00058    0.4900    -335.0250  0.6048 
   00059    0.4700    -333.0109  0.5987 
   00060    0.4800    -330.5398  0.5909 
   00061    0.4900    -329.4535  0.5938 
   00062    0.5000    -335.3167  0.6036 
   00063    0.5600    -337.2938  0.6248 
   00064    0.4800    -339.3849  0.6205 
   00065    0.4500    -341.6521  0.6242 
   00066    0.4600    -340.1440  0.6196 
   00067    0.5700    -339.9078  0.6391 
   00068    0.4900    -342.2331  0.6527 
   00069    0.4700    -343.9355  0.6543 
   00070    0.5500    -342.7076  0.6419 
   00071    0.5000    -343.2001  0.6561 
   00072    0.5200    -343.4878  0.6687 
   00073    0.5500    -346.0894  0.6680 
   00074    0.4700    -348.4755  0.6853 
   00075    0.5500    -349.2131  0.7051 
   00076    0.5100    -347.5451  0.6918 
   00077    0.5000    -349.1466  0.7062 
   00078    0.4500    -352.4101  0.7106 
   00079    0.4100    -354.3810  0.7314 
   00080    0.4600    -349.9210  0.7383 
   00081    0.4800    -350.7452  0.7298 
   00082    0.3700    -351.7942  0.7630 
   00083    0.5600    -347.9886  0.7660 
   00084    0.4600    -350.9397  0.7553 
   00085    0.5100    -355.2135  0.7890 
   00086    0.4600    -358.4093  0.7939 
   00087    0.4900    -358.0020  0.7984 
   00088    0.4800    -361.6797  0.8160 
   00089    0.5000    -359.9207  0.8098 
   00090    0.5600    -356.7781  0.8023 
   00091    0.4300    -358.2492  0.8084 
   00092    0.5100    -362.0883  0.8293 
   00093    0.4900    -362.0748  0.8525 
   00094    0.4100    -362.4887  0.8602 
   00095    0.4700    -366.4933  0.8585 
   00096    0.5100    -366.1187  0.8692 
   00097    0.4800    -365.8723  0.8679 
   00098    0.4000    -366.8640  0.8693 
   00099    0.4700    -366.6192  0.8790 
   00100    0.4600    -367.2185  0.8794 
