#=====================================================
# File created:        Fri-08-Mar-2024-at-05-09-57PM
# Size of lattice:     10x10
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        12.520530
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -110.0625  0.2778 
   00001    0.6500    -156.8364  0.2996 
   00002    0.7100    -172.0355  0.3284 
   00003    0.6700    -187.5902  0.2705 
   00004    0.6100    -209.1682  0.3223 
   00005    0.5300    -199.5305  0.3546 
   00006    0.5400    -217.0157  0.3097 
   00007    0.5500    -204.4316  0.3403 
   00008    0.5300    -212.2701  0.3233 
   00009    0.5600    -193.5739  0.3103 
   00010    0.6300    -202.0687  0.2839 
   00011    0.5000    -207.9997  0.2706 
   00012    0.6000    -213.1613  0.2733 
   00013    0.5300    -210.8850  0.2983 
   00014    0.6300    -206.4640  0.2991 
   00015    0.5400    -227.7966  0.3006 
   00016    0.5200    -225.8927  0.3049 
   00017    0.5100    -220.7314  0.3091 
   00018    0.5000    -218.2832  0.3033 
   00019    0.6400    -236.4176  0.3744 
   00020    0.5400    -222.8998  0.3762 
   00021    0.5000    -237.4059  0.3830 
   00022    0.4900    -236.9309  0.4045 
   00023    0.4800    -227.0688  0.4295 
   00024    0.4400    -231.0234  0.4203 
   00025    0.4600    -221.2572  0.3998 
   00026    0.5100    -206.0158  0.4314 
   00027    0.4400    -227.9604  0.4157 
   00028    0.5500    -228.2104  0.3579 
   00029    0.5800    -219.0125  0.3794 
   00030    0.5500    -214.6321  0.3674 
   00031    0.5600    -216.6111  0.3474 
   00032    0.5600    -200.7095  0.3584 
   00033    0.5200    -198.0148  0.4011 
   00034    0.5300    -206.5072  0.4269 
   00035    0.6300    -203.3723  0.4076 
   00036    0.5700    -211.0635  0.3935 
   00037    0.5700    -202.1311  0.3418 
   00038    0.4900    -213.1375  0.3593 
   00039    0.5300    -219.2725  0.3083 
   00040    0.5500    -211.1159  0.2796 
   00041    0.5200    -223.7211  0.2855 
   00042    0.5300    -236.9218  0.3052 
   00043    0.5500    -235.5388  0.3266 
   00044    0.5400    -241.5236  0.2832 
   00045    0.4200    -232.0110  0.2641 
   00046    0.5100    -236.1603  0.2963 
   00047    0.5200    -230.0300  0.3619 
   00048    0.6300    -239.4622  0.3609 
   00049    0.5200    -245.3050  0.3378 
   00050    0.4400    -260.1733  0.3599 
   00051    0.4600    -244.3049  0.3635 
   00052    0.4200    -252.9398  0.3891 
   00053    0.4800    -247.4884  0.3801 
   00054    0.4800    -245.3472  0.3771 
   00055    0.5300    -247.9106  0.3614 
   00056    0.4000    -229.3216  0.4120 
