#=====================================================
# File created:        Sat-09-Mar-2024-at-11-47-24PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.150
# Run time (s):        9.381383
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -364.1897  0.3196 
   00001    0.6925    -583.5086  0.2978 
   00002    0.6475    -695.4596  0.2718 
   00003    0.6075    -733.7966  0.2832 
   00004    0.6225    -763.2828  0.2733 
   00005    0.6075    -766.2370  0.3000 
   00006    0.5875    -780.1583  0.3128 
   00007    0.5600    -806.6610  0.2969 
   00008    0.6025    -771.4101  0.3129 
   00009    0.6350    -786.5740  0.2870 
   00010    0.5650    -789.5662  0.2878 
   00011    0.5800    -829.7634  0.2684 
   00012    0.5500    -840.2103  0.2806 
   00013    0.5350    -849.3693  0.2700 
   00014    0.5425    -890.5965  0.2711 
   00015    0.5450    -882.8790  0.2594 
   00016    0.4650    -908.9488  0.3051 
   00017    0.5350    -895.7524  0.3056 
   00018    0.5250    -854.8842  0.2979 
   00019    0.5425    -846.7298  0.3055 
   00020    0.5700    -856.9300  0.3666 
   00021    0.5575    -868.6702  0.3798 
   00022    0.5425    -870.0414  0.3896 
   00023    0.5200    -826.7684  0.4080 
   00024    0.5600    -839.9819  0.3722 
   00025    0.5375    -796.4210  0.3512 
   00026    0.5475    -820.4555  0.3479 
   00027    0.5000    -892.4058  0.3213 
   00028    0.5675    -879.7205  0.3261 
   00029    0.5150    -920.5695  0.3099 
   00030    0.5150    -900.4253  0.3348 
   00031    0.4975    -897.9524  0.3220 
   00032    0.4800    -888.3880  0.3094 
   00033    0.5600    -890.7286  0.3541 
   00034    0.5025    -853.3939  0.3270 
   00035    0.5250    -882.9353  0.3416 
   00036    0.5225    -906.9482  0.3570 
   00037    0.4975    -864.0834  0.3610 
   00038    0.5250    -882.3390  0.3872 
   00039    0.5550    -873.6336  0.3544 
   00040    0.5450    -875.7552  0.3602 
   00041    0.5125    -862.4288  0.3766 
   00042    0.5375    -882.9821  0.3954 
   00043    0.5625    -857.9706  0.3677 
   00044    0.5525    -882.4436  0.3658 
   00045    0.5175    -911.6108  0.3908 
   00046    0.4750    -901.9444  0.4269 
   00047    0.5200    -933.4225  0.4197 
   00048    0.5125    -905.6996  0.3951 
   00049    0.5650    -854.6772  0.3727 
   00050    0.5300    -795.9389  0.3757 
   00051    0.5450    -841.5823  0.4034 
   00052    0.5650    -851.5657  0.3963 
   00053    0.5700    -831.7248  0.4109 
   00054    0.5400    -825.0746  0.4429 
   00055    0.5225    -824.3001  0.4340 
   00056    0.5125    -845.8630  0.4313 
   00057    0.5650    -840.1457  0.4379 
   00058    0.5525    -831.5506  0.3929 
   00059    0.5300    -845.5280  0.3728 
   00060    0.5925    -853.0386  0.4082 
   00061    0.5725    -838.9000  0.3980 
   00062    0.5375    -863.1823  0.3863 
   00063    0.5600    -873.8694  0.3625 
   00064    0.5350    -863.8259  0.3732 
   00065    0.5750    -818.9818  0.3480 
   00066    0.6025    -833.7948  0.3566 
   00067    0.5575    -840.2139  0.3836 
   00068    0.5700    -863.2838  0.3809 
   00069    0.4925    -916.0377  0.3661 
   00070    0.4775    -917.6462  0.3854 
   00071    0.5000    -927.7997  0.4075 
   00072    0.4950    -922.4751  0.3775 
   00073    0.5525    -895.2158  0.3812 
   00074    0.5275    -862.2324  0.3625 
   00075    0.5225    -856.2881  0.3218 
   00076    0.5000    -885.3341  0.3269 
   00077    0.5075    -910.6817  0.3186 
   00078    0.5475    -885.5703  0.3300 
   00079    0.4775    -854.5226  0.3148 
   00080    0.5800    -892.5326  0.3559 
   00081    0.5000    -922.2682  0.3679 
   00082    0.5000    -920.7027  0.3518 
   00083    0.5100    -930.0389  0.3744 
   00084    0.5325    -927.5778  0.3738 
   00085    0.5050    -895.5719  0.3739 
   00086    0.5450    -878.5479  0.3519 
   00087    0.6025    -912.7898  0.3652 
   00088    0.5025    -918.1044  0.3585 
   00089    0.4875    -939.8680  0.3458 
   00090    0.5250    -924.2235  0.3386 
   00091    0.5125    -900.4247  0.3549 
   00092    0.5375    -905.7929  0.3547 
   00093    0.4875    -909.7317  0.3890 
   00094    0.5275    -810.0726  0.3738 
   00095    0.5525    -835.0926  0.3839 
   00096    0.5275    -825.3774  0.3740 
   00097    0.5325    -846.2441  0.4202 
   00098    0.5225    -855.9496  0.3858 
   00099    0.5675    -834.9576  0.3376 
   00100    0.5425    -829.9753  0.3339 
   00101    0.5450    -804.5148  0.3227 
   00102    0.6000    -802.2092  0.2781 
   00103    0.5300    -853.8044  0.2841 
   00104    0.5625    -861.4238  0.2713 
   00105    0.5075    -870.4860  0.2673 
   00106    0.5675    -835.8186  0.3068 
   00107    0.5600    -852.3495  0.2985 
   00108    0.5425    -858.6741  0.3170 
   00109    0.5300    -856.4434  0.3193 
   00110    0.5125    -891.2548  0.3787 
   00111    0.5275    -924.8978  0.4039 
   00112    0.5225    -923.3291  0.3711 
   00113    0.5075    -938.3021  0.3616 
   00114    0.4925    -879.2313  0.3775 
   00115    0.5425    -885.3442  0.3696 
   00116    0.5625    -862.1647  0.3722 
   00117    0.5225    -885.4120  0.3723 
   00118    0.5250    -905.4605  0.3850 
   00119    0.5525    -886.7532  0.3871 
   00120    0.5175    -845.4503  0.3816 
   00121    0.5600    -819.6563  0.4228 
   00122    0.5425    -839.0754  0.4095 
   00123    0.5250    -891.2405  0.4243 
   00124    0.5000    -875.5397  0.3859 
   00125    0.5200    -873.7297  0.3751 
   00126    0.5075    -882.8772  0.4002 
   00127    0.5450    -851.4301  0.3799 
   00128    0.5350    -883.2846  0.4003 
   00129    0.5275    -851.1109  0.3831 
   00130    0.5550    -919.9719  0.4016 
   00131    0.5200    -912.0299  0.4191 
   00132    0.4675    -894.8642  0.4123 
   00133    0.5125    -851.4862  0.4034 
   00134    0.5300    -809.6035  0.3751 
   00135    0.5550    -832.0856  0.3699 
